"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1700758359075,"23/11/2023 16:52:39",1700758359075,0,"23/11/2023 16:52:39",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",9120.404,15923.012,15939.781,9120.404,15923.012,15939.781,1,9120.404,6819.377,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF34589"
"5",1700758359075,"23/11/2023 16:52:39",1700758359075,0,"23/11/2023 16:52:39",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",15272.666,15923.012,15939.781,15272.666,15923.012,15939.781,1,15272.666,667.115000000002,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF34589"
"6",1700758379719,"23/11/2023 16:52:59",1700758379719,0,"23/11/2023 16:52:59",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",20670.5409999046,20657.782,20670.5409999046,20670.5409999046,20657.782,20670.5409999046,1,20670.5409999046,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF34589"
"7",1700758379722,"23/11/2023 16:52:59",1700758379722,0,"23/11/2023 16:52:59",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",3234.467,20657.782,20673.941,3234.467,20657.782,20673.941,1,3234.467,17439.474,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF34589"
"8",1700758379722,"23/11/2023 16:52:59",1700758379722,0,"23/11/2023 16:52:59",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",7085.925,20657.782,20674.268,7085.925,20657.782,20674.268,1,7085.925,13588.343,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF34589"
"9",1700758379723,"23/11/2023 16:52:59",1700758379723,0,"23/11/2023 16:52:59",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",19890.757,20657.782,20674.268,19890.757,20657.782,20674.268,1,19890.757,783.510999999999,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF34589"
"10",1700758423607,"23/11/2023 16:53:43",1700758423607,0,"23/11/2023 16:53:43",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",43900.175,43883.576,43900.175,43900.175,43883.576,43900.175,1,43900.175,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF34589"
"11",1700758423609,"23/11/2023 16:53:43",1700758423609,0,"23/11/2023 16:53:43",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",2867.677,43883.576,43900.175,2867.677,43883.576,43900.175,1,2867.677,41032.498,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF34589"
"12",1700758423609,"23/11/2023 16:53:43",1700758423609,0,"23/11/2023 16:53:43",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8153.09,43883.576,43900.175,8153.09,43883.576,43900.175,1,8153.09,35747.085,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF34589"
"13",1700758423610,"23/11/2023 16:53:43",1700758423610,0,"23/11/2023 16:53:43",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",42782.977,43883.576,43900.175,42782.977,43883.576,43900.175,1,42782.977,1117.198,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF34589"
"14",1700758423614,"23/11/2023 16:53:43",1700758423614,0,"23/11/2023 16:53:43",152734,7,"questionnaire-uu2n",NA,33168448,9820685,NA,"rejected - time limit reached",NA,"655f7ea4535ac2cc599ed824","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF34589"
"1",1700758413733,"23/11/2023 16:53:33",1700758413733,0,"23/11/2023 16:53:33",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF62013"
"2",1700758439367,"23/11/2023 16:53:59",1700758439367,0,"23/11/2023 16:53:59",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",25644.861000003,25633.134,25644.861000003,25644.861000003,25633.134,25644.861000003,1,25644.861000003,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF62013"
"3",1700758439372,"23/11/2023 16:53:59",1700758439372,0,"23/11/2023 16:53:59",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",6233.084,25633.134,25649.8,6233.084,25633.134,25649.8,1,6233.084,19416.716,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF62013"
"4",1700758439374,"23/11/2023 16:53:59",1700758439374,0,"23/11/2023 16:53:59",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16449.755,25633.134,25649.8,16449.755,25633.134,25649.8,1,16449.755,9200.045,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF62013"
"5",1700758439375,"23/11/2023 16:53:59",1700758439375,0,"23/11/2023 16:53:59",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",19466.714,25633.134,25649.8,19466.714,25633.134,25649.8,1,19466.714,6183.086,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF62013"
"6",1700758454717,"23/11/2023 16:54:14",1700758454717,0,"23/11/2023 16:54:14",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",15363.3270000045,15350.259,15363.3270000045,15363.3270000045,15350.259,15363.3270000045,1,15363.3270000045,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF62013"
"7",1700758454720,"23/11/2023 16:54:14",1700758454720,0,"23/11/2023 16:54:14",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",8250.127,15350.259,15366.3270000045,8250.127,15350.259,15366.3270000045,1,8250.127,7116.20000000447,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF62013"
"8",1700758454721,"23/11/2023 16:54:14",1700758454721,0,"23/11/2023 16:54:14",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",11499.997,15350.259,15366.925,11499.997,15350.259,15366.925,1,11499.997,3866.92800000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF62013"
"9",1700758454722,"23/11/2023 16:54:14",1700758454722,0,"23/11/2023 16:54:14",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",14533.625,15350.259,15366.925,14533.625,15350.259,15366.925,1,14533.625,833.30000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF62013"
"10",1700758471595,"23/11/2023 16:54:31",1700758471595,0,"23/11/2023 16:54:31",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16890.468000003,16883.019,16890.468000003,16890.468000003,16883.019,16890.468000003,1,16890.468000003,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF62013"
"11",1700758471600,"23/11/2023 16:54:31",1700758471600,0,"23/11/2023 16:54:31",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3166.53999999999,16883.019,16894.5680000045,3166.53999999999,16883.019,16894.5680000045,1,3166.53999999999,13728.0280000045,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF62013"
"12",1700758471601,"23/11/2023 16:54:31",1700758471601,0,"23/11/2023 16:54:31",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",12816.515,16883.019,16896.1679999985,12816.515,16883.019,16896.1679999985,1,12816.515,4079.65299999851,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF62013"
"13",1700758471602,"23/11/2023 16:54:31",1700758471602,0,"23/11/2023 16:54:31",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",15899.725,16883.019,16897.6679999985,15899.725,16883.019,16897.6679999985,1,15899.725,997.942999998508,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF62013"
"14",1700758471608,"23/11/2023 16:54:31",1700758471608,0,"23/11/2023 16:54:31",152734,7,"questionnaire-uu2n",NA,33168510,9820866,NA,"rejected - time limit reached",NA,"655f7dcba2d9e17d377c212a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1366x768","1165x587",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF62013"
"1",1700758464162,"23/11/2023 16:54:24",1700758464162,0,"23/11/2023 16:54:24",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF18006"
"2",1700758500774,"23/11/2023 16:55:00",1700758500774,0,"23/11/2023 16:55:00",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",37193.898,37186.954,37193.898,37193.898,37186.954,37193.898,1,37193.898,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF18006"
"3",1700758500775,"23/11/2023 16:55:00",1700758500775,0,"23/11/2023 16:55:00",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",21222.006,37186.954,37193.898,21222.006,37186.954,37193.898,1,21222.006,15971.892,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF18006"
"4",1700758500776,"23/11/2023 16:55:00",1700758500776,0,"23/11/2023 16:55:00",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",30374.498,37186.954,37193.898,30374.498,37186.954,37193.898,1,30374.498,6819.39999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF18006"
"5",1700758500776,"23/11/2023 16:55:00",1700758500776,0,"23/11/2023 16:55:00",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",36471.615,37186.954,37193.898,36471.615,37186.954,37193.898,1,36471.615,722.282999999996,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF18006"
"6",1700758523502,"23/11/2023 16:55:23",1700758523502,0,"23/11/2023 16:55:23",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",22738.046,22735.624,22738.046,22738.046,22735.624,22738.046,1,22738.046,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF18006"
"7",1700758523503,"23/11/2023 16:55:23",1700758523503,0,"23/11/2023 16:55:23",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",8958.07,22735.624,22739.6459999996,8958.07,22735.624,22739.6459999996,1,8958.07,13781.5759999996,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF18006"
"8",1700758523504,"23/11/2023 16:55:23",1700758523504,0,"23/11/2023 16:55:23",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",15374.65,22735.624,22739.9460000004,15374.65,22735.624,22739.9460000004,1,15374.65,7365.29600000037,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF18006"
"9",1700758523504,"23/11/2023 16:55:23",1700758523504,0,"23/11/2023 16:55:23",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",22284.229,22735.624,22740.2459999993,22284.229,22735.624,22740.2459999993,1,22284.229,456.016999999258,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF18006"
"10",1700758537526,"23/11/2023 16:55:37",1700758537526,0,"23/11/2023 16:55:37",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14027.48,14020.536,14027.48,14027.48,14020.536,14027.48,1,14027.48,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF18006"
"11",1700758537528,"23/11/2023 16:55:37",1700758537528,0,"23/11/2023 16:55:37",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4270.706,14020.536,14027.48,4270.706,14020.536,14027.48,1,4270.706,9756.774,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF18006"
"12",1700758537528,"23/11/2023 16:55:37",1700758537528,0,"23/11/2023 16:55:37",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7728.98899999999,14020.536,14027.48,7728.98899999999,14020.536,14027.48,1,7728.98899999999,6298.49100000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF18006"
"13",1700758537528,"23/11/2023 16:55:37",1700758537528,0,"23/11/2023 16:55:37",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",12124.721,14020.536,14027.48,12124.721,14020.536,14027.48,1,12124.721,1902.75900000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF18006"
"14",1700758537531,"23/11/2023 16:55:37",1700758537531,0,"23/11/2023 16:55:37",152734,7,"questionnaire-uu2n",NA,33168556,9820908,NA,"rejected - time limit reached",NA,"655f81d30fbda4736850d2c1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF18006"
"1",1700758687265,"23/11/2023 16:58:07",1700758687265,0,"23/11/2023 16:58:07",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF30579"
"2",1700758758246,"23/11/2023 16:59:18",1700758758246,0,"23/11/2023 16:59:18",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",70979.107,70974.983,70979.107,70979.107,70974.983,70979.107,1,70979.107,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF30579"
"3",1700758758248,"23/11/2023 16:59:18",1700758758248,0,"23/11/2023 16:59:18",152734,7,"questionnaire-uu2n",NA,33168717,9820756,NA,"rejected - time limit reached",NA,"655f7f89b910b6df06f3c02c","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1920x1080","1912x924",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",30438.18,70974.983,70979.107,30438.18,70974.983,70979.107,1,30438.18,40540.927,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF30579"
