"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"38",1701951974054,"07/12/2023 12:26:14",1701951974054,0,"07/12/2023 12:26:14",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",15,"Rating","Screen 1","poh9ia",1,"response","77",2447.10000000003,3065.79999999999,3071.10000000597,2447.10000000003,3065.79999999999,3071.10000000597,1,2447.10000000003,624.000000005937,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"39",1701952016946,"07/12/2023 12:26:56",1701952016946,0,"07/12/2023 12:26:56",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",4,"RestH","Screen 1","wxp2y6",1,"continue","",42892.2,42892.2,42892.2,42892.2,42892.2,42892.2,1,42892.2,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"40",1701952019543,"07/12/2023 12:26:59",1701952019543,0,"07/12/2023 12:26:59",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",16,"Rating","Screen 1","poh9ia",1,"continue","",2601.99999999703,2599.90000000002,2601.99999999703,2601.99999999703,2599.90000000002,2601.99999999703,1,2601.99999999703,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"41",1701952019543,"07/12/2023 12:26:59",1701952019543,0,"07/12/2023 12:26:59",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",16,"Rating","Screen 1","poh9ia",1,"response","30",938.5,2599.90000000002,2602.10000000597,938.5,2599.90000000002,2602.10000000597,1,938.5,1663.60000000597,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"42",1701952023410,"07/12/2023 12:27:03",1701952023410,0,"07/12/2023 12:27:03",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",17,"Rating","Screen 1","poh9ia",1,"continue","",3868.20000000595,3865.20000000001,3868.20000000595,3868.20000000595,3865.20000000001,3868.20000000595,1,3868.20000000595,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"43",1701952023410,"07/12/2023 12:27:03",1701952023410,0,"07/12/2023 12:27:03",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",17,"Rating","Screen 1","poh9ia",1,"response","40",799.5,3865.20000000001,3868.39999999403,799.5,3865.20000000001,3868.39999999403,1,799.5,3068.89999999403,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"44",1701952025983,"07/12/2023 12:27:05",1701952025983,0,"07/12/2023 12:27:05",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",18,"Rating","Screen 1","poh9ia",1,"continue","",2576.69999999402,2572.09999999998,2576.69999999402,2576.69999999402,2572.09999999998,2576.69999999402,1,2576.69999999402,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"45",1701952025984,"07/12/2023 12:27:05",1701952025984,0,"07/12/2023 12:27:05",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",18,"Rating","Screen 1","poh9ia",1,"response","94",1751.79999999999,2572.09999999998,2576.899999997,1751.79999999999,2572.09999999998,2576.899999997,1,1751.79999999999,825.099999997008,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"46",1701952056963,"07/12/2023 12:27:36",1701952056963,0,"07/12/2023 12:27:36",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",5,"RestH","Screen 1","wxp2y6",1,"continue","",30983.9,30983.9,30983.9,30983.9,30983.9,30983.9,1,30983.9,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"47",1701952059236,"07/12/2023 12:27:39",1701952059236,0,"07/12/2023 12:27:39",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",19,"Rating","Screen 1","poh9ia",1,"continue","",2273.09999999992,2266.19999999995,2273.09999999992,2273.09999999992,2266.19999999995,2273.09999999992,1,2273.09999999992,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"48",1701952059236,"07/12/2023 12:27:39",1701952059236,0,"07/12/2023 12:27:39",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",19,"Rating","Screen 1","poh9ia",1,"response","74",1286.09999999998,2266.19999999995,2273.09999999992,1286.09999999998,2266.19999999995,2273.09999999992,1,1286.09999999998,986.999999999942,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"49",1701952060734,"07/12/2023 12:27:40",1701952060734,0,"07/12/2023 12:27:40",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",20,"Rating","Screen 1","poh9ia",1,"continue","",1505.100000003,1501.60000000003,1505.100000003,1505.100000003,1501.60000000003,1505.100000003,1,1505.100000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"50",1701952060734,"07/12/2023 12:27:40",1701952060734,0,"07/12/2023 12:27:40",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",20,"Rating","Screen 1","poh9ia",1,"response","72",889.900000000023,1501.60000000003,1505.30000000598,889.900000000023,1501.60000000003,1505.30000000598,1,889.900000000023,615.40000000596,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"51",1701952062192,"07/12/2023 12:27:42",1701952062192,0,"07/12/2023 12:27:42",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",21,"Rating","Screen 1","poh9ia",1,"continue","",1461.59999999701,1459.89999999997,1461.59999999701,1461.59999999701,1459.89999999997,1461.59999999701,1,1461.59999999701,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"52",1701952062192,"07/12/2023 12:27:42",1701952062192,0,"07/12/2023 12:27:42",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",21,"Rating","Screen 1","poh9ia",1,"response","77",882.899999999965,1459.89999999997,1461.70000000595,882.899999999965,1459.89999999997,1461.70000000595,1,882.899999999965,578.800000005984,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"53",1701952093174,"07/12/2023 12:28:13",1701952093174,0,"07/12/2023 12:28:13",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",6,"RestH","Screen 1","wxp2y6",1,"continue","",30983.9,30983.9,30983.9,30983.9,30983.9,30983.9,1,30983.9,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"54",1701952095592,"07/12/2023 12:28:15",1701952095592,0,"07/12/2023 12:28:15",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",22,"Rating","Screen 1","poh9ia",1,"continue","",2418.29999999702,2412.20000000001,2418.29999999702,2418.29999999702,2412.20000000001,2418.29999999702,1,2418.29999999702,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"55",1701952095592,"07/12/2023 12:28:15",1701952095592,0,"07/12/2023 12:28:15",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",22,"Rating","Screen 1","poh9ia",1,"response","33",1543.29999999999,2412.20000000001,2418.59999999404,1543.29999999999,2412.20000000001,2418.59999999404,1,1543.29999999999,875.299999994051,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"56",1701952097588,"07/12/2023 12:28:17",1701952097588,0,"07/12/2023 12:28:17",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",23,"Rating","Screen 1","poh9ia",1,"continue","",2002.10000000003,1995.20000000001,2002.10000000003,2002.10000000003,1995.20000000001,2002.10000000003,1,2002.10000000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"57",1701952097588,"07/12/2023 12:28:17",1701952097588,0,"07/12/2023 12:28:17",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",23,"Rating","Screen 1","poh9ia",1,"response","28",931.5,1995.20000000001,2002.10000000003,931.5,1995.20000000001,2002.10000000003,1,931.5,1070.60000000003,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"58",1701952098441,"07/12/2023 12:28:18",1701952098441,0,"07/12/2023 12:28:18",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",24,"Rating","Screen 1","poh9ia",1,"continue","",859.399999996996,855.099999999977,859.399999996996,859.399999996996,855.099999999977,859.399999996996,1,859.399999996996,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"59",1701952098441,"07/12/2023 12:28:18",1701952098441,0,"07/12/2023 12:28:18",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",24,"Rating","Screen 1","poh9ia",1,"response","59",354.5,855.099999999977,859.699999994016,354.5,855.099999999977,859.699999994016,1,354.5,505.199999994016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",8,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"60",1701952129420,"07/12/2023 12:28:49",1701952129420,0,"07/12/2023 12:28:49",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",7,"RestH","Screen 1","wxp2y6",1,"continue","",30983.8,30983.8,30983.8,30983.8,30983.8,30983.8,1,30983.8,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"61",1701952131497,"07/12/2023 12:28:51",1701952131497,0,"07/12/2023 12:28:51",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",25,"Rating","Screen 1","poh9ia",1,"continue","",2076.60000000591,2071.59999999998,2076.60000000591,2076.60000000591,2071.59999999998,2076.60000000591,1,2076.60000000591,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"62",1701952131497,"07/12/2023 12:28:51",1701952131497,0,"07/12/2023 12:28:51",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",25,"Rating","Screen 1","poh9ia",1,"response","64",1425.09999999998,2071.59999999998,2076.69999999995,1425.09999999998,2071.59999999998,2076.69999999995,1,1425.09999999998,651.599999999977,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"63",1701952133687,"07/12/2023 12:28:53",1701952133687,0,"07/12/2023 12:28:53",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",26,"Rating","Screen 1","poh9ia",1,"continue","",2195.30000000296,2189.79999999993,2195.30000000296,2195.30000000296,2189.79999999993,2195.30000000296,1,2195.30000000296,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"64",1701952133687,"07/12/2023 12:28:53",1701952133687,0,"07/12/2023 12:28:53",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",26,"Rating","Screen 1","poh9ia",1,"response","57",632.699999999953,2189.79999999993,2195.50000000594,632.699999999953,2189.79999999993,2195.50000000594,1,632.699999999953,1562.80000000598,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"65",1701952135147,"07/12/2023 12:28:55",1701952135147,0,"07/12/2023 12:28:55",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",27,"Rating","Screen 1","poh9ia",1,"continue","",1465.30000000005,1459.90000000002,1465.30000000005,1465.30000000005,1459.90000000002,1465.30000000005,1,1465.30000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"66",1701952135147,"07/12/2023 12:28:55",1701952135147,0,"07/12/2023 12:28:55",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",27,"Rating","Screen 1","poh9ia",1,"response","61",806.5,1459.90000000002,1465.50000000303,806.5,1459.90000000002,1465.50000000303,1,806.5,659.000000003027,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"67",1701952166126,"07/12/2023 12:29:26",1701952166126,0,"07/12/2023 12:29:26",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",8,"RestH","Screen 1","wxp2y6",1,"continue","",30983.9,30983.9,30983.9,30983.9,30983.9,30983.9,1,30983.9,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"68",1701952167650,"07/12/2023 12:29:27",1701952167650,0,"07/12/2023 12:29:27",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",28,"Rating","Screen 1","poh9ia",1,"continue","",1524.09999999404,1522.40000000002,1524.09999999404,1524.09999999404,1522.40000000002,1524.09999999404,1,1524.09999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"69",1701952167650,"07/12/2023 12:29:27",1701952167650,0,"07/12/2023 12:29:27",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",28,"Rating","Screen 1","poh9ia",1,"response","26",674.300000000047,1522.40000000002,1524.20000000298,674.300000000047,1522.40000000002,1524.20000000298,1,674.300000000047,849.900000002934,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
"70",1701952170458,"07/12/2023 12:29:30",1701952170458,0,"07/12/2023 12:29:30",152734,16,"task-nxrg",NA,33514633,9922638,NA,"complete",NA,"6571b65c0e93731c3ef24841","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Rest + Money + Mood rating",34,"In","BCADLEKFJGIH",NA,"In","Spreadsheet6",29,"Rating","Screen 1","poh9ia",1,"continue","",2809.80000000296,2808.59999999998,2809.80000000296,2809.80000000296,2808.59999999998,2809.80000000296,1,2809.80000000296,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF71538"
