"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1727868809405,"02/10/2024 11:33:29",1727872409405,1,"02/10/2024 13:33:29",187387,10,"questionnaire-qxhw",NA,40399866,11788526,NA,"complete",NA,"66fd2778d0f487b90e84edd9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","1-0","1","MDPRF41086"
"1",1727868970269,"02/10/2024 11:36:10",1727872570269,1,"02/10/2024 13:36:10",187387,10,"questionnaire-qxhw",NA,40399980,11788633,NA,"complete",NA,"66fd2de27f1a7b1e0014dab6","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1-0","1","MDPRF35088"
"1",1727868982679,"02/10/2024 11:36:22",1727872582679,1,"02/10/2024 13:36:22",187387,10,"questionnaire-qxhw",NA,40399985,11788617,NA,"complete",NA,"66fd2c2514f4928d0ea5be29","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1517x853","1517x702",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1-0","1","MDPRF90095"
"1",1727869006615,"02/10/2024 11:36:46",1727872606615,1,"02/10/2024 13:36:46",187387,10,"questionnaire-qxhw",NA,40400012,11788641,NA,"complete",NA,"66fd2d9eeabd49b7347acd1b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq1","1-0","1","MDPRF94098"
"1",1727869008799,"02/10/2024 11:36:48",1727872608799,1,"02/10/2024 13:36:48",187387,10,"questionnaire-qxhw",NA,40400014,11788532,NA,"complete",NA,"66fd29f83b550decc393782c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x967","1920x959",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1-0","1","MDPRF92668"
"1",1727869065009,"02/10/2024 11:37:45",1727851065009,-5,"02/10/2024 01:37:45",187387,10,"questionnaire-qxhw",NA,40400057,11788654,NA,"complete",NA,"66fd2e6bcfd72d495fa5abd2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1-0","1","MDPRF73277"
"1",1727869066858,"02/10/2024 11:37:46",1727872666858,1,"02/10/2024 13:37:46",187387,10,"questionnaire-qxhw",NA,40400059,11788661,NA,"complete",NA,"66fd2e82b4fe809186be05f1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x952",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1-0","1","MDPRF65760"
"1",1727869076220,"02/10/2024 11:37:56",1727872676220,1,"02/10/2024 13:37:56",187387,10,"questionnaire-qxhw",NA,40400067,11788648,NA,"complete",NA,"66fd2e6d202eeda6162b2576","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x686",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1-0","1","MDPRF02633"
"1",1727869109423,"02/10/2024 11:38:29",1727872709423,1,"02/10/2024 13:38:29",187387,10,"questionnaire-qxhw",NA,40400091,11788653,NA,"complete",NA,"66fd2cc5dd180ed69dbb0528","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1-0","1","MDPRF16503"
"1",1727869114663,"02/10/2024 11:38:34",1727872714663,1,"02/10/2024 13:38:34",187387,10,"questionnaire-qxhw",NA,40400097,11788657,NA,"complete",NA,"66fd2d0fb0a16d6aec7cba8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1-0","1","MDPRF45247"
"1",1727869151068,"02/10/2024 11:39:11",1727872751068,1,"02/10/2024 13:39:11",187387,10,"questionnaire-qxhw",NA,40400110,11788675,NA,"complete",NA,"66fd2f0dfce280cab7324285","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1575x686",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1-0","1","MDPRF76266"
"1",1727869143682,"02/10/2024 11:39:03",1727872743682,1,"02/10/2024 13:39:03",187387,10,"questionnaire-qxhw",NA,40400113,11788659,NA,"complete",NA,"66fd2dce4dcadaa66a806a39","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1-0","1","MDPRF18834"
"1",1727869249245,"02/10/2024 11:40:49",1727872849245,1,"02/10/2024 13:40:49",187387,10,"questionnaire-qxhw",NA,40400191,11788678,NA,"complete",NA,"66fd2f78b0c44b39339f23f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1-0","1","MDPRF52734"
"1",1727869317428,"02/10/2024 11:41:57",1727872917428,1,"02/10/2024 13:41:57",187387,10,"questionnaire-qxhw",NA,40400218,11788656,NA,"complete",NA,"66fd2e7eaa2e4bf0fb9ed39e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1318",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","1-0","1","MDPRF70979"
"1",1727869419402,"02/10/2024 11:43:39",1727873019402,1,"02/10/2024 13:43:39",187387,10,"questionnaire-qxhw",NA,40400315,11788703,NA,"complete",NA,"66fd2d246eb72a16fd334472","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1745x828",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1-0","1","MDPRF74309"
"1",1727869504781,"02/10/2024 11:45:04",1727873104781,1,"02/10/2024 13:45:04",187387,10,"questionnaire-qxhw",NA,40400371,11788689,NA,"complete",NA,"66fd2f1bfe239ac135be0626","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1439x687",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1-0","1","MDPRF83161"
"1",1727869540377,"02/10/2024 11:45:40",1727873140377,1,"02/10/2024 13:45:40",187387,10,"questionnaire-qxhw",NA,40400401,11788669,NA,"complete",NA,"66fd2ec9cfd72d495fa5abfb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1-0","1","MDPRF84965"
"1",1727869547819,"02/10/2024 11:45:47",1727873147819,1,"02/10/2024 13:45:47",187387,10,"questionnaire-qxhw",NA,40400411,11788691,NA,"complete",NA,"66fd3006145346438ff228df","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x893",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1-0","1","MDPRF60718"
"1",1727869556385,"02/10/2024 11:45:56",1727873156385,1,"02/10/2024 13:45:56",187387,10,"questionnaire-qxhw",NA,40400421,11788693,NA,"complete",NA,"66fd301bbe21ef5935d2c21e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1-0","1","MDPRF36338"
"1",1727869569292,"02/10/2024 11:46:09",1727873169292,1,"02/10/2024 13:46:09",187387,10,"questionnaire-qxhw",NA,40400431,11788707,NA,"complete",NA,"66fd3106c13c60410e77b1ff","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1-0","1","MDPRF06078"
"1",1727869573947,"02/10/2024 11:46:13",1727873173947,1,"02/10/2024 13:46:13",187387,10,"questionnaire-qxhw",NA,40400433,11788666,NA,"complete",NA,"66fd2dbc7181d097d12ea659","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1-0","1","MDPRF94438"
"1",1727869641753,"02/10/2024 11:47:21",1727873241753,1,"02/10/2024 13:47:21",187387,10,"questionnaire-qxhw",NA,40400469,11788687,NA,"complete",NA,"66fd2f480a3eb8a930768e25","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1-0","1","MDPRF28714"
"1",1727869664518,"02/10/2024 11:47:44",1727873264518,1,"02/10/2024 13:47:44",187387,10,"questionnaire-qxhw",NA,40400482,11788718,NA,"complete",NA,"66fd316ac8217d94c36d6e34","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1-0","1","MDPRF99297"
"1",1727869719576,"02/10/2024 11:48:39",1727873319576,1,"02/10/2024 13:48:39",187387,10,"questionnaire-qxhw",NA,40400520,11788721,NA,"complete",NA,"66fd2fda6830c0737c46dcdc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x929",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1-0","1","MDPRF62848"
"1",1727869769574,"02/10/2024 11:49:29",1727873369574,1,"02/10/2024 13:49:29",187387,10,"questionnaire-qxhw",NA,40400555,11788647,NA,"complete",NA,"66fd2c2b5ddadef5bbc61c85","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1-0","1","MDPRF91483"
"1",1727869780492,"02/10/2024 11:49:40",1727873380492,1,"02/10/2024 13:49:40",187387,10,"questionnaire-qxhw",NA,40400565,11788452,NA,"complete",NA,"66fd26abf07a202df91d9ffc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1-0","1","MDPRF57034"
"1",1727869793203,"02/10/2024 11:49:53",1727873393203,1,"02/10/2024 13:49:53",187387,10,"questionnaire-qxhw",NA,40400576,11788700,NA,"complete",NA,"66fd3001380a98a5a4efee1c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1-0","1","MDPRF28963"
"1",1727869807004,"02/10/2024 11:50:07",1727873407004,1,"02/10/2024 13:50:07",187387,10,"questionnaire-qxhw",NA,40400588,11788719,NA,"complete",NA,"66fd310860f31804a2072dd6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1-0","1","MDPRF14962"
"1",1727869841694,"02/10/2024 11:50:41",1727873441694,1,"02/10/2024 13:50:41",187387,10,"questionnaire-qxhw",NA,40400606,11788668,NA,"complete",NA,"66fd2d896e17a347c9d5a3b9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","0-2","3","MDPRF47514"
"1",1727870109699,"02/10/2024 11:55:09",1727873709699,1,"02/10/2024 13:55:09",187387,10,"questionnaire-qxhw",NA,40400777,11788783,NA,"complete",NA,"66fd30fbcf8509ba90bc0112","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1-0","1","MDPRF79546"
"1",1727870204792,"02/10/2024 11:56:44",1727873804792,1,"02/10/2024 13:56:44",187387,10,"questionnaire-qxhw",NA,40400838,11788793,NA,"complete",NA,"66fd32ef095d61ce8a8dc1a9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1-0","1","MDPRF42220"
"1",1727870210637,"02/10/2024 11:56:50",1727873810637,1,"02/10/2024 13:56:50",187387,10,"questionnaire-qxhw",NA,40400844,11788789,NA,"complete",NA,"66fd32ca341e451340c2a056","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x926","1920x925",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1-0","1","MDPRF63216"
"1",1727870232712,"02/10/2024 11:57:12",1727873832712,1,"02/10/2024 13:57:12",187387,10,"questionnaire-qxhw",NA,40400856,11788810,NA,"complete",NA,"66fd33603eb87d626a44b07c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1824x1042","1823x1038",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1-0","1","MDPRF60918"
"1",1727870299811,"02/10/2024 11:58:19",1727855899811,-4,"02/10/2024 03:58:19",187387,10,"questionnaire-qxhw",NA,40400899,11788612,NA,"complete",NA,"66fd2d26903f75fbf47ad5ee","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1-0","1","MDPRF06847"
"1",1727870312172,"02/10/2024 11:58:32",1727855912172,-4,"02/10/2024 03:58:32",187387,10,"questionnaire-qxhw",NA,40400911,11788720,NA,"complete",NA,"66fd311454175a30cebb811d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x809",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1-0","1","MDPRF83214"
"1",1727870342432,"02/10/2024 11:59:02",1727873942432,1,"02/10/2024 13:59:02",187387,10,"questionnaire-qxhw",NA,40400929,11788813,NA,"complete",NA,"66fd2fbd6af9736307863970","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1-0","1","MDPRF96879"
"1",1727870372634,"02/10/2024 11:59:32",1727873972634,1,"02/10/2024 13:59:32",187387,10,"questionnaire-qxhw",NA,40400941,11788795,NA,"complete",NA,"66fd32f05be37c1789840eff","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1420x682",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1-0","1","MDPRF40310"
"1",1727870376929,"02/10/2024 11:59:36",1727873976929,1,"02/10/2024 13:59:36",187387,10,"questionnaire-qxhw",NA,40400942,11788704,NA,"complete",NA,"66fd30d125dadfb9a976e867","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x768",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq4","1-0","1","MDPRF43401"
"1",1727870387461,"02/10/2024 11:59:47",1727873987461,1,"02/10/2024 13:59:47",187387,10,"questionnaire-qxhw",NA,40400947,11788717,NA,"complete",NA,"66fd315c767ab87bfc96bf18","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1-0","1","MDPRF80769"
"1",1727870417685,"02/10/2024 12:00:17",1727874017685,1,"02/10/2024 14:00:17",187387,10,"questionnaire-qxhw",NA,40400962,11788805,NA,"complete",NA,"66fd33703be3360d6ed81876","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq4","1","2","MDPRF52248"
"1",1727870431702,"02/10/2024 12:00:31",1727874031702,1,"02/10/2024 14:00:31",187387,10,"questionnaire-qxhw",NA,40400971,11788785,NA,"complete",NA,"66fd323921b25aab58685bf2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1792x1120","1792x1032",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1-0","1","MDPRF62293"
"1",1727870480792,"02/10/2024 12:01:20",1727852480792,-5,"02/10/2024 02:01:20",187387,10,"questionnaire-qxhw",NA,40400994,11788798,NA,"complete",NA,"66fd3210c4f670b407936f21","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1600","2560x1465",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1-0","1","MDPRF11912"
"1",1727870556665,"02/10/2024 12:02:36",1727874156665,1,"02/10/2024 14:02:36",187387,10,"questionnaire-qxhw",NA,40401031,11788802,NA,"complete",NA,"66fd32efc4a29d7905832f65","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","1-0","1","MDPRF96371"
"1",1727870619666,"02/10/2024 12:03:39",1727874219666,1,"02/10/2024 14:03:39",187387,10,"questionnaire-qxhw",NA,40401054,11788818,NA,"complete",NA,"66fd343dbec3e7093faa973d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1-0","1","MDPRF48207"
"1",1727870725813,"02/10/2024 12:05:25",1727856325813,-4,"02/10/2024 04:05:25",187387,10,"questionnaire-qxhw",NA,40401095,11788817,NA,"complete",NA,"66fd3423f00ab6968144b083","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1-0","1","MDPRF95242"
"1",1727870748193,"02/10/2024 12:05:48",1727874348193,1,"02/10/2024 14:05:48",187387,10,"questionnaire-qxhw",NA,40401106,11788701,NA,"complete",NA,"66fd30975c0070c4a7acffe5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1-0","1","MDPRF77316"
"1",1727870746663,"02/10/2024 12:05:46",1727852746663,-5,"02/10/2024 02:05:46",187387,10,"questionnaire-qxhw",NA,40401107,11788811,NA,"complete",NA,"66fd338ab20df6a79141dd69","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1-0","1","MDPRF17673"
"1",1727870805431,"02/10/2024 12:06:45",1727870805431,0,"02/10/2024 12:06:45",187387,10,"questionnaire-qxhw",NA,40401126,11788670,NA,"complete",NA,"66fd2cfc5ddadef5bbc61cba","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1664x922",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1-0","1","MDPRF49821"
"1",1727870934558,"02/10/2024 12:08:54",1727874534558,1,"02/10/2024 14:08:54",187387,10,"questionnaire-qxhw",NA,40401183,11788780,NA,"complete",NA,"66fd322565baf5565ee86bb8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x754",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1-0","1","MDPRF32274"
"1",1727871087737,"02/10/2024 12:11:27",1727856687737,-4,"02/10/2024 04:11:27",187387,10,"questionnaire-qxhw",NA,40401240,11788852,NA,"complete",NA,"66fd35d7ba789114337066f1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x673",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq1","1-0","1","MDPRF23983"
"1",1727871087756,"02/10/2024 12:11:27",1727874687756,1,"02/10/2024 14:11:27",187387,10,"questionnaire-qxhw",NA,40401241,11788858,NA,"complete",NA,"66fd369b10d0b4b6ac7c2ad5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1-0","1","MDPRF31886"
"1",1727871259485,"02/10/2024 12:14:19",1727856859485,-4,"02/10/2024 04:14:19",187387,10,"questionnaire-qxhw",NA,40401304,11788846,NA,"complete",NA,"66fd34b88e549edbcafbe4c0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1-0","1","MDPRF18230"
"1",1727871296602,"02/10/2024 12:14:56",1727874896602,1,"02/10/2024 14:14:56",187387,10,"questionnaire-qxhw",NA,40401315,11788681,NA,"complete",NA,"66fd2f6bd68f9a9ab83fd430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1-0","1","MDPRF33027"
"1",1727871976219,"02/10/2024 12:26:16",1727875576219,1,"02/10/2024 14:26:16",187387,10,"questionnaire-qxhw",NA,40401551,11788923,NA,"complete",NA,"66fd3a0164d9bfa8e8f67733","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","2240x1260","2216x1073",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1-0","1","MDPRF23373"
"1",1727872011047,"02/10/2024 12:26:51",1727875611047,1,"02/10/2024 14:26:51",187387,10,"questionnaire-qxhw",NA,40401561,11788933,NA,"complete",NA,"66fd348dd920130fd229e1f7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1-0","1","MDPRF06775"
"1",1727872124449,"02/10/2024 12:28:44",1727846924449,-7,"01/10/2024 22:28:44",187387,10,"questionnaire-qxhw",NA,40401598,11788830,NA,"complete",NA,"66fd34915dfe0babcbc44da5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1162x858",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","1-0","1","MDPRF76619"
"1",1727872128736,"02/10/2024 12:28:48",1727875728736,1,"02/10/2024 14:28:48",187387,10,"questionnaire-qxhw",NA,40401600,11788892,NA,"rejected - manual",NA,"66fd26300a0a009bc74ff907","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x918",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1-0","1","MDPRF41436"
"1",1727872810934,"02/10/2024 12:40:10",1727876410934,1,"02/10/2024 14:40:10",187387,10,"questionnaire-qxhw",NA,40401777,11788893,NA,"complete",NA,"66fd2cffb4a19a3bdff88b92","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1-0","1","MDPRF58347"
"1",1727873904368,"02/10/2024 12:58:24",1727877504368,1,"02/10/2024 14:58:24",187387,10,"questionnaire-qxhw",NA,40402063,11789127,NA,"complete",NA,"66fd40bb991af48fece76b88","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","1-0","1","MDPRF65935"
"1",1727874524102,"02/10/2024 13:08:44",1727849324102,-7,"01/10/2024 23:08:44",187387,10,"questionnaire-qxhw",NA,40402350,11789189,NA,"complete",NA,"66fd441ab2691ec5dc031500","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1-0","1","MDPRF53346"
"1",1727875736812,"02/10/2024 13:28:56",1727879336812,1,"02/10/2024 15:28:56",187387,10,"questionnaire-qxhw",NA,40402680,11789263,NA,"complete",NA,"66fd441181af700171969314","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x599",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq5","1-0","1","MDPRF99469"
"1",1727878054206,"02/10/2024 14:07:34",1727881654206,1,"02/10/2024 16:07:34",187387,10,"questionnaire-qxhw",NA,40403508,11789273,NA,"complete",NA,"66fd4760bc0f4439b7159441","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1-0","1","MDPRF36846"
"1",1727878399215,"02/10/2024 14:13:19",1727881999215,1,"02/10/2024 16:13:19",187387,10,"questionnaire-qxhw",NA,40403734,11789494,NA,"complete",NA,"66fd527429706f8c9fc50eeb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1-0","1","MDPRF59307"
"1",1727883735263,"02/10/2024 15:42:15",1727887335263,1,"02/10/2024 17:42:15",187387,10,"questionnaire-qxhw",NA,40406130,11790154,NA,"complete",NA,"66fd6397b4d9dc929a9ff203","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1-0","1","MDPRF13638"
