"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1727877823815,"02/10/2024 14:03:43",1727881423815,1,"02/10/2024 16:03:43",187387,10,"questionnaire-tzdp",NA,40403323,11789494,NA,"complete",NA,"66fd527429706f8c9fc50eeb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1313",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","2","MDPRF59307"
"1",1727883105100,"02/10/2024 15:31:45",1727886705100,1,"02/10/2024 17:31:45",187387,10,"questionnaire-tzdp",NA,40405914,11790154,NA,"complete",NA,"66fd6397b4d9dc929a9ff203","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","2","MDPRF13638"
"1",1727954730504,"03/10/2024 11:25:30",1727958330504,1,"03/10/2024 13:25:30",187387,10,"questionnaire-tzdp",NA,40418345,11793699,NA,"complete",NA,"66fe7ed43e1a72bf31ad7fd7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x743",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1","2","MDPRF93810"
"1",1727954927220,"03/10/2024 11:28:47",1727958527220,1,"03/10/2024 13:28:47",187387,10,"questionnaire-tzdp",NA,40418413,11793716,NA,"complete",NA,"66fe7fc6d6bc501f51966fb1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1368x912","1368x743",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","2","MDPRF28437"
"1",1727955015774,"03/10/2024 11:30:15",1727958615774,1,"03/10/2024 13:30:15",187387,10,"questionnaire-tzdp",NA,40418443,11793713,NA,"complete",NA,"66fe7f8797e4370199babcda","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x912","1366x777",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","2","MDPRF87900"
"1",1727955226167,"03/10/2024 11:33:46",1727958826167,1,"03/10/2024 13:33:46",187387,10,"questionnaire-tzdp",NA,40418515,11793729,NA,"complete",NA,"66fe7ef27170017198ec333b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq5","1","2","MDPRF40907"
"1",1727955245416,"03/10/2024 11:34:05",1727958845416,1,"03/10/2024 13:34:05",187387,10,"questionnaire-tzdp",NA,40418526,11793731,NA,"complete",NA,"66fe80a10c41b33db71cb13d","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1","2","MDPRF77371"
"1",1727955388720,"03/10/2024 11:36:28",1727958988720,1,"03/10/2024 13:36:28",187387,10,"questionnaire-tzdp",NA,40418557,11793739,NA,"complete",NA,"66fe815fd6bc501f51966fe7","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","1","2","MDPRF84244"
"1",1727955463682,"03/10/2024 11:37:43",1727959063682,1,"03/10/2024 13:37:43",187387,10,"questionnaire-tzdp",NA,40418580,11793740,NA,"complete",NA,"66fe80e51f30d3c91b0400cb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x678",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq1","1","2","MDPRF48761"
"1",1727955723257,"03/10/2024 11:42:03",1727959323257,1,"03/10/2024 13:42:03",187387,10,"questionnaire-tzdp",NA,40418679,11793795,NA,"complete",NA,"66fe8236102a7c4fa5e69053","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","2","MDPRF46843"
"1",1727955734553,"03/10/2024 11:42:14",1727959334553,1,"03/10/2024 13:42:14",187387,10,"questionnaire-tzdp",NA,40418685,11793796,NA,"complete",NA,"66fe7e5dd1ca3a95f1975984","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq5","1","2","MDPRF02416"
"1",1727955836751,"03/10/2024 11:43:56",1727959436751,1,"03/10/2024 13:43:56",187387,10,"questionnaire-tzdp",NA,40418719,11793800,NA,"complete",NA,"66fe831cb83c83f386465071","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x1067","1707x898",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1","2","MDPRF87668"
"1",1727955988203,"03/10/2024 11:46:28",1727959588203,1,"03/10/2024 13:46:28",187387,10,"questionnaire-tzdp",NA,40418782,11793808,NA,"complete",NA,"66fe83bbedfc025eeb9759b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","3440x1440","3440x1279",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF19879"
"1",1727956007317,"03/10/2024 11:46:47",1727959607317,1,"03/10/2024 13:46:47",187387,10,"questionnaire-tzdp",NA,40418783,11793810,NA,"complete",NA,"66fe83de6b34fad8a72aa99b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq3","1","2","MDPRF15820"
"1",1727956108758,"03/10/2024 11:48:28",1727959708758,1,"03/10/2024 13:48:28",187387,10,"questionnaire-tzdp",NA,40418832,11793822,NA,"complete",NA,"66fe8445e78eff9e8d66c872","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF83624"
"1",1727956138061,"03/10/2024 11:48:58",1727959738061,1,"03/10/2024 13:48:58",187387,10,"questionnaire-tzdp",NA,40418848,11793825,NA,"complete",NA,"66fe848110cefc23180e8ae8","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x678",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","2","MDPRF96644"
"1",1727956173859,"03/10/2024 11:49:33",1727959773859,1,"03/10/2024 13:49:33",187387,10,"questionnaire-tzdp",NA,40418859,11793826,NA,"complete",NA,"66fe83ddfe954c0ce5591983","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129","430x932","430x745",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq2","1","2","MDPRF25443"
"1",1727956299581,"03/10/2024 11:51:39",1727959899581,1,"03/10/2024 13:51:39",187387,10,"questionnaire-tzdp",NA,40418913,11793829,NA,"complete",NA,"66fe84f65ab49b8659b9dc00","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1156x534","1152x526",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","2","MDPRF11139"
"1",1727956345685,"03/10/2024 11:52:25",1727959945685,1,"03/10/2024 13:52:25",187387,10,"questionnaire-tzdp",NA,40418931,11793833,NA,"complete",NA,"66fe853550ae374fff77cc4c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF74534"
"1",1727956404893,"03/10/2024 11:53:24",1727960004893,1,"03/10/2024 13:53:24",187387,10,"questionnaire-tzdp",NA,40418950,11793836,NA,"complete",NA,"66fe859750ae374fff77cc6b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1710x1107","1708x873",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","2","MDPRF24527"
"1",1727956430281,"03/10/2024 11:53:50",1727960030281,1,"03/10/2024 13:53:50",187387,10,"questionnaire-tzdp",NA,40418957,11793837,NA,"complete",NA,"66fe859eedfc025eeb975a1f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","2","MDPRF37577"
"1",1727956680299,"03/10/2024 11:58:00",1727938680299,-5,"03/10/2024 01:58:00",187387,10,"questionnaire-tzdp",NA,40419050,11793858,NA,"complete",NA,"66fe8695292e9d40a374cf73","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","2","MDPRF57371"
"1",1727956719126,"03/10/2024 11:58:39",1727960319126,1,"03/10/2024 13:58:39",187387,10,"questionnaire-tzdp",NA,40419068,11793853,NA,"complete",NA,"66fe8460a0f15d814374c84f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","1","2","MDPRF23519"
"1",1727956861451,"03/10/2024 12:01:01",1727960461451,1,"03/10/2024 14:01:01",187387,10,"questionnaire-tzdp",NA,40419116,11793854,NA,"complete",NA,"66fe8687ec38eb6b685a6930","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","1","2","MDPRF28700"
"1",1727956967608,"03/10/2024 12:02:47",1727960567608,1,"03/10/2024 14:02:47",187387,10,"questionnaire-tzdp",NA,40419166,11793879,NA,"complete",NA,"66fe87cc50522a95c29759a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","2","MDPRF65794"
"1",1727957055070,"03/10/2024 12:04:15",1727960655070,1,"03/10/2024 14:04:15",187387,10,"questionnaire-tzdp",NA,40419196,11793886,NA,"complete",NA,"66fe8809d647c719f9c6d2d6","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","766x743",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","2","MDPRF66053"
"1",1727957079099,"03/10/2024 12:04:39",1727960679099,1,"03/10/2024 14:04:39",187387,10,"questionnaire-tzdp",NA,40419205,11793887,NA,"complete",NA,"66fe881910cefc23180e8bc9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF85563"
"1",1727957177723,"03/10/2024 12:06:17",1727960777723,1,"03/10/2024 14:06:17",187387,10,"questionnaire-tzdp",NA,40419262,11793896,NA,"complete",NA,"66fe887f58c28e1cce560b1a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1381x741",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","2","MDPRF09785"
"1",1727957201103,"03/10/2024 12:06:41",1727960801103,1,"03/10/2024 14:06:41",187387,10,"questionnaire-tzdp",NA,40419274,11793900,NA,"complete",NA,"66fe869484e446d10870d8d1","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","2","MDPRF37003"
"1",1727957362330,"03/10/2024 12:09:22",1727960962330,1,"03/10/2024 14:09:22",187387,10,"questionnaire-tzdp",NA,40419355,11793911,NA,"complete",NA,"66fe89434e946dca7ce33fa2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1921x927","1920x925",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq1","1","2","MDPRF67003"
"1",1727957420198,"03/10/2024 12:10:20",1727943020198,-4,"03/10/2024 04:10:20",187387,10,"questionnaire-tzdp",NA,40419395,11793912,NA,"complete",NA,"66fe87c989b4f7f198f82a64","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1048x1377",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","1","2","MDPRF78157"
"1",1727957464287,"03/10/2024 12:11:04",1727961064287,1,"03/10/2024 14:11:04",187387,10,"questionnaire-tzdp",NA,40419420,11793924,NA,"complete",NA,"66fe8895d3eabce8086264a9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq4","1","2","MDPRF03278"
"1",1727957516242,"03/10/2024 12:11:56",1727943116242,-4,"03/10/2024 04:11:56",187387,10,"questionnaire-tzdp",NA,40419455,11793929,NA,"complete",NA,"66fe89e2a29d99d044cc3eed","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","2","MDPRF70301"
"1",1727957625717,"03/10/2024 12:13:45",1727961225717,1,"03/10/2024 14:13:45",187387,10,"questionnaire-tzdp",NA,40419524,11793932,NA,"complete",NA,"66fe89822257efe8cdc33f58","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1923x926","1920x925",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq2","1","2","MDPRF38277"
"1",1727957634670,"03/10/2024 12:13:54",1727961234670,1,"03/10/2024 14:13:54",187387,10,"questionnaire-tzdp",NA,40419525,11793943,NA,"complete",NA,"66fe88ffa04ccb1507747160","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1470x956","1470x798",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","2","MDPRF64111"
"1",1727957767651,"03/10/2024 12:16:07",1727943367651,-4,"03/10/2024 04:16:07",187387,10,"questionnaire-tzdp",NA,40419604,11793952,NA,"complete",NA,"66fe8a4750522a95c2975a7c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x599",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","2","MDPRF75922"
"1",1727957892802,"03/10/2024 12:18:12",1727943492802,-4,"03/10/2024 04:18:12",187387,10,"questionnaire-tzdp",NA,40419676,11793958,NA,"complete",NA,"66fe8b2edd9b5c1075306ecc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1075x658",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","2","MDPRF43420"
"1",1727957911398,"03/10/2024 12:18:31",1727961511398,1,"03/10/2024 14:18:31",187387,10,"questionnaire-tzdp",NA,40419684,11793963,NA,"complete",NA,"66fe8b1b3f58d18328535321","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","1","2","MDPRF53264"
"1",1727957998831,"03/10/2024 12:19:58",1727961598831,1,"03/10/2024 14:19:58",187387,10,"questionnaire-tzdp",NA,40419724,11793954,NA,"complete",NA,"66fe8a6edfd43cd3ed9bbe8c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq5","1","2","MDPRF06669"
"1",1727958279899,"03/10/2024 12:24:39",1727961879899,1,"03/10/2024 14:24:39",187387,10,"questionnaire-tzdp",NA,40419895,11793994,NA,"complete",NA,"66fe8cda869701c5aefe19b4","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x712",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","1","2","MDPRF24801"
"1",1727958292800,"03/10/2024 12:24:52",1727961892800,1,"03/10/2024 14:24:52",187387,10,"questionnaire-tzdp",NA,40419903,11793996,NA,"complete",NA,"66fe8cf148ed23dc14bcb446","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1300x730","1300x561",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","1","2","MDPRF01788"
"1",1727958327935,"03/10/2024 12:25:27",1727961927935,1,"03/10/2024 14:25:27",187387,10,"questionnaire-tzdp",NA,40419924,11793998,NA,"complete",NA,"66fe8cb364d1391906cc3ee1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","2","MDPRF29651"
"1",1727958336055,"03/10/2024 12:25:36",1727961936055,1,"03/10/2024 14:25:36",187387,10,"questionnaire-tzdp",NA,40419928,11793999,NA,"complete",NA,"66fe8d0e8c1d9c51d661beda","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1","2","MDPRF58158"
"1",1727958405306,"03/10/2024 12:26:45",1727962005306,1,"03/10/2024 14:26:45",187387,10,"questionnaire-tzdp",NA,40419964,11794004,NA,"complete",NA,"66fe8c24bb7fec395aaba1ab","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq3","1","2","MDPRF98886"
"1",1727958410313,"03/10/2024 12:26:50",1727962010313,1,"03/10/2024 14:26:50",187387,10,"questionnaire-tzdp",NA,40419969,11794006,NA,"complete",NA,"66fe8d671ce61b9285b53bb7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF46232"
"1",1727958431798,"03/10/2024 12:27:11",1727962031798,1,"03/10/2024 14:27:11",187387,10,"questionnaire-tzdp",NA,40419986,11794008,NA,"complete",NA,"66fe8d5572311afdf947abd8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","1","2","MDPRF80434"
"1",1727958466621,"03/10/2024 12:27:46",1727962066621,1,"03/10/2024 14:27:46",187387,10,"questionnaire-tzdp",NA,40420010,11794011,NA,"complete",NA,"66fe8d8c3983946424a68bd4","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1300x730","1300x643",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq5","1","2","MDPRF84358"
"1",1727958563628,"03/10/2024 12:29:23",1727962163628,1,"03/10/2024 14:29:23",187387,10,"questionnaire-tzdp",NA,40420107,11794021,NA,"complete",NA,"66fe8e021e7ee7c2ae1cb0a2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","2","MDPRF72748"
"1",1727958633055,"03/10/2024 12:30:33",1727940633055,-5,"03/10/2024 02:30:33",187387,10,"questionnaire-tzdp",NA,40420152,11794024,NA,"complete",NA,"66fe8e28cbefe0e207736c16","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1922x952","1920x951",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq1","1","2","MDPRF48836"
"1",1727958701104,"03/10/2024 12:31:41",1727962301104,1,"03/10/2024 14:31:41",187387,10,"questionnaire-tzdp",NA,40420208,11794027,NA,"complete",NA,"66fe8d2d71b3aa63a12aa91b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","2","MDPRF16012"
"1",1727958957845,"03/10/2024 12:35:57",1727944557845,-4,"03/10/2024 04:35:57",187387,10,"questionnaire-tzdp",NA,40420232,11794035,NA,"complete",NA,"66fe8e9e27cfd68a9ae33f06","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1280x607",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","2","MDPRF34644"
"1",1727958748188,"03/10/2024 12:32:28",1727962348188,1,"03/10/2024 14:32:28",187387,10,"questionnaire-tzdp",NA,40420236,11794034,NA,"complete",NA,"66fe8e9363ed7b60ec812b86","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq2","1","2","MDPRF88277"
"1",1727958748165,"03/10/2024 12:32:28",1727962348165,1,"03/10/2024 14:32:28",187387,10,"questionnaire-tzdp",NA,40420238,11794039,NA,"complete",NA,"66fe8ebb751c06ff2c9bdf23","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","2","MDPRF39892"
"1",1727958797536,"03/10/2024 12:33:17",1727962397536,1,"03/10/2024 14:33:17",187387,10,"questionnaire-tzdp",NA,40420270,11794038,NA,"complete",NA,"66fe8e1117f3e46fb54acc93","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","2","MDPRF84771"
"1",1727958825733,"03/10/2024 12:33:45",1727962425733,1,"03/10/2024 14:33:45",187387,10,"questionnaire-tzdp",NA,40420286,11794042,NA,"complete",NA,"66fe8e16f4d23abcd923bc71","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","2","MDPRF34178"
"1",1727958828438,"03/10/2024 12:33:48",1727962428438,1,"03/10/2024 14:33:48",187387,10,"questionnaire-tzdp",NA,40420287,11794044,NA,"complete",NA,"66fe8eac9f5efa46d5bd86ca","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq5","1","2","MDPRF29607"
"1",1727958867329,"03/10/2024 12:34:27",1727962467329,1,"03/10/2024 14:34:27",187387,10,"questionnaire-tzdp",NA,40420314,11794050,NA,"complete",NA,"66fe8f1a9a5e774acda5cc8d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x812",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq4","1","2","MDPRF51534"
"1",1727958886015,"03/10/2024 12:34:46",1727962486015,1,"03/10/2024 14:34:46",187387,10,"questionnaire-tzdp",NA,40420322,11794051,NA,"complete",NA,"66fe8f35bd62d7e810e98003","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","2560x1271",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","1","2","MDPRF70185"
"1",1727959111291,"03/10/2024 12:38:31",1727962711291,1,"03/10/2024 14:38:31",187387,10,"questionnaire-tzdp",NA,40420434,11794062,NA,"complete",NA,"66fe9028e6f74c7f753fb6e8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x842",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","1","2","MDPRF84161"
"1",1727959186690,"03/10/2024 12:39:46",1727962786690,1,"03/10/2024 14:39:46",187387,10,"questionnaire-tzdp",NA,40420473,11794066,NA,"complete",NA,"66fe8ed9bc35042b2e1cb3fd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1343x666",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","1","2","MDPRF51456"
"1",1727959189955,"03/10/2024 12:39:49",1727962789955,1,"03/10/2024 14:39:49",187387,10,"questionnaire-tzdp",NA,40420476,11794069,NA,"complete",NA,"66fe9034ac0772d402a68fa5","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1200x800","1200x639",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","2","MDPRF63995"
"1",1727959192857,"03/10/2024 12:39:52",1727941192857,-5,"03/10/2024 02:39:52",187387,10,"questionnaire-tzdp",NA,40420478,11794070,NA,"complete",NA,"66fe90478c06854f265a679e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","2160x1131",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","2","MDPRF78669"
"1",1727959235822,"03/10/2024 12:40:35",1727962835822,1,"03/10/2024 14:40:35",187387,10,"questionnaire-tzdp",NA,40420497,11794071,NA,"complete",NA,"66fe907deb558fbcadb14875","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1536x864","1536x708",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq1","1","2","MDPRF87343"
"1",1727959230751,"03/10/2024 12:40:30",1727962830751,1,"03/10/2024 14:40:30",187387,10,"questionnaire-tzdp",NA,40420498,11794073,NA,"complete",NA,"66fe8fd487aa069122400ee4","computer","Desktop or Laptop","Windows 10","Edge 129.0.0.0","1920x1080","1912x954",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","1","2","MDPRF43222"
"1",1727959238292,"03/10/2024 12:40:38",1727962838292,1,"03/10/2024 14:40:38",187387,10,"questionnaire-tzdp",NA,40420500,11794072,NA,"complete",NA,"66fe9054081e23ac96a5b7a3","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","2","MDPRF57106"
