"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations..I.understand.that.such.confidentiality.is.limited.if.evidence.of.wrongdoing.or.potential.harm.is.uncovered..In.such.cases.the.researcher.may.be.obliged.to.contact.relevant.statutory.bodies.agencies...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation.at.the.rate.of..9.per.hour...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that.I.am.aged.18.25..speak.fluent.English..and.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1727867533697,"02/10/2024 11:12:13",1727871133697,1,"02/10/2024 13:12:13",187387,10,"questionnaire-1tsk",NA,40399074,11788535,NA,"complete",NA,"66fd2a42bef1cfa9fe3fd3fa","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF26288"
"1",1727798825229,"01/10/2024 16:07:05",1727784425229,-4,"01/10/2024 08:07:05",187387,10,"questionnaire-1tsk",NA,40381374,11784449,NA,"complete",NA,"66fc1dff786513864cef2208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x868",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF90767"
"1",1727798083001,"01/10/2024 15:54:43",1727801683001,1,"01/10/2024 17:54:43",187387,10,"questionnaire-1tsk",NA,40380881,11784374,NA,"complete",NA,"66fc19a0bd3f1fb44306b9c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF08202"
"1",1727797364979,"01/10/2024 15:42:44",1727800964979,1,"01/10/2024 17:42:44",187387,10,"questionnaire-1tsk",NA,40380247,11784262,NA,"complete",NA,"66fc18510e01309dbe1cfa3d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF52075"
"1",1727797521889,"01/10/2024 15:45:21",1727801121889,1,"01/10/2024 17:45:21",187387,10,"questionnaire-1tsk",NA,40380372,11784290,NA,"complete",NA,"66fc16b0a70766cb4a03764c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF24585"
"1",1727867603600,"02/10/2024 11:13:23",1727871203600,1,"02/10/2024 13:13:23",187387,10,"questionnaire-1tsk",NA,40399102,11788540,NA,"complete",NA,"66fd2a61bc18bef0f186387f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x559",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF84568"
"1",1727867642297,"02/10/2024 11:14:02",1727871242297,1,"02/10/2024 13:14:02",187387,10,"questionnaire-1tsk",NA,40399135,11788542,NA,"complete",NA,"66fd2aea95a658a21746dc77","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1173x693",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF97296"
"1",1727867652460,"02/10/2024 11:14:12",1727871252460,1,"02/10/2024 13:14:12",187387,10,"questionnaire-1tsk",NA,40399140,11788543,NA,"complete",NA,"66fd2a2cd34135fca75a20cd","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF43536"
"1",1727867733490,"02/10/2024 11:15:33",1727871333490,1,"02/10/2024 13:15:33",187387,10,"questionnaire-1tsk",NA,40399193,11788548,NA,"complete",NA,"66fd2a03625fae8387964f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF26000"
"1",1727867755883,"02/10/2024 11:15:55",1727871355883,1,"02/10/2024 13:15:55",187387,10,"questionnaire-1tsk",NA,40399209,11788553,NA,"complete",NA,"66fd2a21f64845a4acf829cc","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x960","1536x791",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF74615"
"1",1727867832998,"02/10/2024 11:17:12",1727871432998,1,"02/10/2024 13:17:12",187387,10,"questionnaire-1tsk",NA,40399256,11788561,NA,"complete",NA,"66fd2ba4abd0f59601768cf4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF16774"
"1",1727867944249,"02/10/2024 11:19:04",1727871544249,1,"02/10/2024 13:19:04",187387,10,"questionnaire-1tsk",NA,40399318,11788571,NA,"complete",NA,"66fd2be0df12fe4c81b5e267","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF79503"
"1",1727867949546,"02/10/2024 11:19:09",1727871549546,1,"02/10/2024 13:19:09",187387,10,"questionnaire-1tsk",NA,40399320,11788572,NA,"complete",NA,"66fd2c225730e5c059adc8af","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF26497"
"1",1727867953215,"02/10/2024 11:19:13",1727871553215,1,"02/10/2024 13:19:13",187387,10,"questionnaire-1tsk",NA,40399323,11788573,NA,"complete",NA,"66fd2ab8d13973cf72403b55","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF46304"
"1",1727868031839,"02/10/2024 11:20:31",1727871631839,1,"02/10/2024 13:20:31",187387,10,"questionnaire-1tsk",NA,40399382,11788578,NA,"complete",NA,"66fd2a44eb2842bf252ea5e7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF68974"
"1",1727868080585,"02/10/2024 11:21:20",1727871680585,1,"02/10/2024 13:21:20",187387,10,"questionnaire-1tsk",NA,40399399,11788580,NA,"complete",NA,"66fd2c553142420080d0fd9d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF65451"
"1",1727868166746,"02/10/2024 11:22:46",1727871766746,1,"02/10/2024 13:22:46",187387,10,"questionnaire-1tsk",NA,40399437,11788583,NA,"complete",NA,"66fd2caf6fbd28d94826b18b","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF97669"
"1",1727868312846,"02/10/2024 11:25:12",1727853912846,-4,"02/10/2024 03:25:12",187387,10,"questionnaire-1tsk",NA,40399516,11788612,NA,"complete",NA,"66fd2d26903f75fbf47ad5ee","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x957",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF06847"
"1",1727868351381,"02/10/2024 11:25:51",1727871951381,1,"02/10/2024 13:25:51",187387,10,"questionnaire-1tsk",NA,40399535,11788617,NA,"complete",NA,"66fd2c2514f4928d0ea5be29","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1517x853","1517x702",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF90095"
"1",1727868427340,"02/10/2024 11:27:07",1727872027340,1,"02/10/2024 13:27:07",187387,10,"questionnaire-1tsk",NA,40399581,11788630,NA,"complete",NA,"66fd2dc356595bf3946c24e2","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x960","1536x791",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF54692"
"1",1727868434467,"02/10/2024 11:27:14",1727872034467,1,"02/10/2024 13:27:14",187387,10,"questionnaire-1tsk",NA,40399589,11788633,NA,"complete",NA,"66fd2de27f1a7b1e0014dab6","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x559",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF35088"
"1",1727868479683,"02/10/2024 11:27:59",1727872079683,1,"02/10/2024 13:27:59",187387,10,"questionnaire-1tsk",NA,40399623,11788641,NA,"complete",NA,"66fd2d9eeabd49b7347acd1b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF94098"
"1",1727868529510,"02/10/2024 11:28:49",1727872129510,1,"02/10/2024 13:28:49",187387,10,"questionnaire-1tsk",NA,40399657,11788647,NA,"complete",NA,"66fd2c2b5ddadef5bbc61c85","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF91483"
"1",1727868548799,"02/10/2024 11:29:08",1727872148799,1,"02/10/2024 13:29:08",187387,10,"questionnaire-1tsk",NA,40399669,11788648,NA,"complete",NA,"66fd2e6d202eeda6162b2576","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x686",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF02633"
"1",1727868571322,"02/10/2024 11:29:31",1727872171322,1,"02/10/2024 13:29:31",187387,10,"questionnaire-1tsk",NA,40399683,11788653,NA,"complete",NA,"66fd2cc5dd180ed69dbb0528","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x678",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF16503"
"1",1727868578124,"02/10/2024 11:29:38",1727850578124,-5,"02/10/2024 01:29:38",187387,10,"questionnaire-1tsk",NA,40399688,11788654,NA,"complete",NA,"66fd2e6bcfd72d495fa5abd2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF73277"
"1",1727868608788,"02/10/2024 11:30:08",1727872208788,1,"02/10/2024 13:30:08",187387,10,"questionnaire-1tsk",NA,40399695,11788656,NA,"complete",NA,"66fd2e7eaa2e4bf0fb9ed39e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1182x452",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF70979"
"1",1727868592305,"02/10/2024 11:29:52",1727872192305,1,"02/10/2024 13:29:52",187387,10,"questionnaire-1tsk",NA,40399703,11788657,NA,"complete",NA,"66fd2d0fb0a16d6aec7cba8e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF45247"
"1",1727868612874,"02/10/2024 11:30:12",1727872212874,1,"02/10/2024 13:30:12",187387,10,"questionnaire-1tsk",NA,40399717,11788659,NA,"complete",NA,"66fd2dce4dcadaa66a806a39","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF18834"
"1",1727868631369,"02/10/2024 11:30:31",1727872231369,1,"02/10/2024 13:30:31",187387,10,"questionnaire-1tsk",NA,40399733,11788661,NA,"complete",NA,"66fd2e82b4fe809186be05f1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","958x952",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF65760"
"1",1727868680679,"02/10/2024 11:31:20",1727872280679,1,"02/10/2024 13:31:20",187387,10,"questionnaire-1tsk",NA,40399767,11788666,NA,"complete",NA,"66fd2dbc7181d097d12ea659","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF94438"
"1",1727868688008,"02/10/2024 11:31:28",1727872288008,1,"02/10/2024 13:31:28",187387,10,"questionnaire-1tsk",NA,40399773,11788668,NA,"complete",NA,"66fd2d896e17a347c9d5a3b9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF47514"
"1",1727868717272,"02/10/2024 11:31:57",1727872317272,1,"02/10/2024 13:31:57",187387,10,"questionnaire-1tsk",NA,40399789,11788669,NA,"complete",NA,"66fd2ec9cfd72d495fa5abfb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF84965"
"1",1727868739819,"02/10/2024 11:32:19",1727868739819,0,"02/10/2024 11:32:19",187387,10,"questionnaire-1tsk",NA,40399797,11788670,NA,"complete",NA,"66fd2cfc5ddadef5bbc61cba","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1664x931",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF49821"
"1",1727868778181,"02/10/2024 11:32:58",1727872378181,1,"02/10/2024 13:32:58",187387,10,"questionnaire-1tsk",NA,40399829,11788675,NA,"complete",NA,"66fd2f0dfce280cab7324285","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1440","1252x1252",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF76266"
"1",1727868807454,"02/10/2024 11:33:27",1727872407454,1,"02/10/2024 13:33:27",187387,10,"questionnaire-1tsk",NA,40399865,11788678,NA,"complete",NA,"66fd2f78b0c44b39339f23f3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF52734"
"1",1727868824818,"02/10/2024 11:33:44",1727872424818,1,"02/10/2024 13:33:44",187387,10,"questionnaire-1tsk",NA,40399875,11788681,NA,"complete",NA,"66fd2f6bd68f9a9ab83fd430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1680x962",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF33027"
"1",1727868929624,"02/10/2024 11:35:29",1727872529624,1,"02/10/2024 13:35:29",187387,10,"questionnaire-1tsk",NA,40399947,11788687,NA,"complete",NA,"66fd2f480a3eb8a930768e25","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF28714"
"1",1727868948247,"02/10/2024 11:35:48",1727872548247,1,"02/10/2024 13:35:48",187387,10,"questionnaire-1tsk",NA,40399966,11788689,NA,"complete",NA,"66fd2f1bfe239ac135be0626","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1439x687",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF83161"
"1",1727868963767,"02/10/2024 11:36:03",1727872563767,1,"02/10/2024 13:36:03",187387,10,"questionnaire-1tsk",NA,40399977,11788691,NA,"complete",NA,"66fd3006145346438ff228df","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x893",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF60718"
"1",1727869011747,"02/10/2024 11:36:51",1727872611747,1,"02/10/2024 13:36:51",187387,10,"questionnaire-1tsk",NA,40400023,11788693,NA,"complete",NA,"66fd301bbe21ef5935d2c21e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF36338"
"1",1727869109608,"02/10/2024 11:38:29",1727872709608,1,"02/10/2024 13:38:29",187387,10,"questionnaire-1tsk",NA,40400092,11788700,NA,"complete",NA,"66fd3001380a98a5a4efee1c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF28963"
"1",1727869130143,"02/10/2024 11:38:50",1727872730143,1,"02/10/2024 13:38:50",187387,10,"questionnaire-1tsk",NA,40400106,11788701,NA,"complete",NA,"66fd30975c0070c4a7acffe5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Consent",12,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF77316"
"1",1727869147211,"02/10/2024 11:39:07",1727872747211,1,"02/10/2024 13:39:07",187387,10,"questionnaire-1tsk",NA,40400118,11788703,NA,"complete",NA,"66fd2d246eb72a16fd334472","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF74309"
"1",1727869151712,"02/10/2024 11:39:11",1727872751712,1,"02/10/2024 13:39:11",187387,10,"questionnaire-1tsk",NA,40400120,11788704,NA,"complete",NA,"66fd30d125dadfb9a976e867","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Consent",12,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF43401"
"1",1727869199262,"02/10/2024 11:39:59",1727872799262,1,"02/10/2024 13:39:59",187387,10,"questionnaire-1tsk",NA,40400150,11788707,NA,"complete",NA,"66fd3106c13c60410e77b1ff","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF06078"
"1",1727869290483,"02/10/2024 11:41:30",1727872890483,1,"02/10/2024 13:41:30",187387,10,"questionnaire-1tsk",NA,40400217,11788717,NA,"complete",NA,"66fd315c767ab87bfc96bf18","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x641",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF80769"
"1",1727869303597,"02/10/2024 11:41:43",1727872903597,1,"02/10/2024 13:41:43",187387,10,"questionnaire-1tsk",NA,40400226,11788718,NA,"complete",NA,"66fd316ac8217d94c36d6e34","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq3","1","1","1","1","1","1","1","1","1","1","MDPRF99297"
"1",1727869307020,"02/10/2024 11:41:47",1727872907020,1,"02/10/2024 13:41:47",187387,10,"questionnaire-1tsk",NA,40400227,11788719,NA,"complete",NA,"66fd310860f31804a2072dd6","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent",12,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF14962"
"1",1727869318673,"02/10/2024 11:41:58",1727854918673,-4,"02/10/2024 03:41:58",187387,10,"questionnaire-1tsk",NA,40400234,11788720,NA,"complete",NA,"66fd311454175a30cebb811d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x809",NA,NA,0,"Consent",12,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF83214"
"1",1727869323024,"02/10/2024 11:42:03",1727872923024,1,"02/10/2024 13:42:03",187387,10,"questionnaire-1tsk",NA,40400239,11788721,NA,"complete",NA,"66fd2fda6830c0737c46dcdc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x929",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF62848"
"1",1727869519570,"02/10/2024 11:45:19",1727873119570,1,"02/10/2024 13:45:19",187387,10,"questionnaire-1tsk",NA,40400382,11788780,NA,"complete",NA,"66fd322565baf5565ee86bb8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x754",NA,NA,0,"Consent",12,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF32274"
"1",1727869543123,"02/10/2024 11:45:43",1727873143123,1,"02/10/2024 13:45:43",187387,10,"questionnaire-1tsk",NA,40400406,11788783,NA,"complete",NA,"66fd30fbcf8509ba90bc0112","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x831",NA,NA,0,"Consent",12,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF79546"
"1",1727869613184,"02/10/2024 11:46:53",1727873213184,1,"02/10/2024 13:46:53",187387,10,"questionnaire-1tsk",NA,40400451,11788785,NA,"complete",NA,"66fd323921b25aab58685bf2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1792x1120","1792x1032",NA,NA,0,"Consent",12,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq5","1","1","1","1","1","1","1","1","1","1","MDPRF62293"
"1",1727869668623,"02/10/2024 11:47:48",1727873268623,1,"02/10/2024 13:47:48",187387,10,"questionnaire-1tsk",NA,40400483,11788789,NA,"complete",NA,"66fd32ca341e451340c2a056","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1928x926","1920x925",NA,NA,0,"Consent",12,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq4","1","1","1","1","1","1","1","1","1","1","MDPRF63216"
"1",1727869698994,"02/10/2024 11:48:18",1727873298994,1,"02/10/2024 13:48:18",187387,10,"questionnaire-1tsk",NA,40400503,11788793,NA,"complete",NA,"66fd32ef095d61ce8a8dc1a9","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x742",NA,NA,0,"Consent",12,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF42220"
"1",1727869713897,"02/10/2024 11:48:33",1727873313897,1,"02/10/2024 13:48:33",187387,10,"questionnaire-1tsk",NA,40400516,11788795,NA,"complete",NA,"66fd32f05be37c1789840eff","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1420x682",NA,NA,0,"Consent",12,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","1","1","1","1","1","1","1","1","1","1","MDPRF40310"
"1",1727869734419,"02/10/2024 11:48:54",1727851734419,-5,"02/10/2024 01:48:54",187387,10,"questionnaire-1tsk",NA,40400532,11788798,NA,"complete",NA,"66fd3210c4f670b407936f21","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2560x1600","1249x1437",NA,NA,0,"Consent",12,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","1","1","1","1","1","1","1","1","1","1","MDPRF11912"
