"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Slider_LH.object.2.Value","Random_ID"
"1",1727776095044,"01/10/2024 09:48:15",1727779695044,1,"01/10/2024 11:48:15",187387,10,"questionnaire-txxf",NA,40368269,11781331,NA,"complete",NA,"66fbc4e3323d0878876b8e7e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","-23","MDPRF53295"
"1",1727776141813,"01/10/2024 09:49:01",1727779741813,1,"01/10/2024 11:49:01",187387,10,"questionnaire-txxf",NA,40368291,11781285,NA,"complete",NA,"66fbc3d59c3d817f6a6b8e48","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","35","MDPRF68935"
"1",1727776811101,"01/10/2024 10:00:11",1727780411101,1,"01/10/2024 12:00:11",187387,10,"questionnaire-txxf",NA,40368833,11781409,NA,"complete",NA,"66fbc6b231076f4efe4a6b71","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq1","-9","MDPRF55920"
"1",1727776835195,"01/10/2024 10:00:35",1727780435195,1,"01/10/2024 12:00:35",187387,10,"questionnaire-txxf",NA,40368845,11781377,NA,"complete",NA,"66fbc61bf3a3661b5f5baf08","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x798",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq2","28","MDPRF51886"
"1",1727776922471,"01/10/2024 10:02:02",1727780522471,1,"01/10/2024 12:02:02",187387,10,"questionnaire-txxf",NA,40368895,11781437,NA,"complete",NA,"66fbc6f7a664767cba4cb737","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1728x1117","1728x958",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq4","34","MDPRF43675"
"1",1727776939969,"01/10/2024 10:02:19",1727780539969,1,"01/10/2024 12:02:19",187387,10,"questionnaire-txxf",NA,40368903,11781402,NA,"complete",NA,"66fbc3fd95f652baf0c00330","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq2","25","MDPRF84235"
"1",1727776963432,"01/10/2024 10:02:43",1727780563432,1,"01/10/2024 12:02:43",187387,10,"questionnaire-txxf",NA,40368916,11781392,NA,"complete",NA,"66fbc656fceef059380137a8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1512x982","1512x773",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","-72","MDPRF51338"
"1",1727777049669,"01/10/2024 10:04:09",1727780649669,1,"01/10/2024 12:04:09",187387,10,"questionnaire-txxf",NA,40368964,11781449,NA,"complete",NA,"66fbc7f480616804a5d0d535","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq5","84","MDPRF56140"
"1",1727777042437,"01/10/2024 10:04:02",1727780642437,1,"01/10/2024 12:04:02",187387,10,"questionnaire-txxf",NA,40368967,11781395,NA,"complete",NA,"66fbc60f6b27efb75f5be50c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x919",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq4","36","MDPRF31511"
"1",1727777349639,"01/10/2024 10:09:09",1727780949639,1,"01/10/2024 12:09:09",187387,10,"questionnaire-txxf",NA,40369170,11781403,NA,"complete",NA,"66fbc688a823e262d135a76c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","60","MDPRF93384"
"1",1727777687721,"01/10/2024 10:14:47",1727781287721,1,"01/10/2024 12:14:47",187387,10,"questionnaire-txxf",NA,40369481,11781541,NA,"complete",NA,"66fbcaf67c7da77e60185c62","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","4","MDPRF91520"
"1",1727778807932,"01/10/2024 10:33:27",1727782407932,1,"01/10/2024 12:33:27",187387,10,"questionnaire-txxf",NA,40370060,11781652,NA,"complete",NA,"66fbcabb8ba1d400e8c0e32f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x911",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","22","MDPRF00542"
"1",1727778950878,"01/10/2024 10:35:50",1727782550878,1,"01/10/2024 12:35:50",187387,10,"questionnaire-txxf",NA,40370111,11781648,NA,"complete",NA,"66fbcecb180340d24934e5ce","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1710x1107","1710x890",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq2","-50","MDPRF49129"
"1",1727796176942,"01/10/2024 15:22:56",1727799776942,1,"01/10/2024 17:22:56",187387,10,"questionnaire-txxf",NA,40379398,11784045,NA,"complete",NA,"66fc11feab8f800a81173b1e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1512x982","1339x747",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq5","56","MDPRF62253"
"1",1727796350601,"01/10/2024 15:25:50",1727799950601,1,"01/10/2024 17:25:50",187387,10,"questionnaire-txxf",NA,40379497,11784125,NA,"complete",NA,"66fc137d8f43f378b78c4266","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","-55","MDPRF22506"
"1",1727796387749,"01/10/2024 15:26:27",1727799987749,1,"01/10/2024 17:26:27",187387,10,"questionnaire-txxf",NA,40379507,11784102,NA,"complete",NA,"66fc13aaab9da3b917869a5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq3","63","MDPRF52805"
"1",1727796391800,"01/10/2024 15:26:31",1727799991800,1,"01/10/2024 17:26:31",187387,10,"questionnaire-txxf",NA,40379510,11784104,NA,"complete",NA,"66fc13b0433712a2fd85b252","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq5","25","MDPRF44343"
"1",1727796428625,"01/10/2024 15:27:08",1727800028625,1,"01/10/2024 17:27:08",187387,10,"questionnaire-txxf",NA,40379528,11784107,NA,"complete",NA,"66fc13bc0ba5d6f850803e1b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","64","MDPRF85491"
"1",1727796488513,"01/10/2024 15:28:08",1727800088513,1,"01/10/2024 17:28:08",187387,10,"questionnaire-txxf",NA,40379581,11784098,NA,"complete",NA,"66fc133637854a1a1141fc47","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq2","-42","MDPRF12149"
"1",1727796529903,"01/10/2024 15:28:49",1727800129903,1,"01/10/2024 17:28:49",187387,10,"questionnaire-txxf",NA,40379604,11784130,NA,"complete",NA,"66fc1495b57242f3986b9937","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1739x979","1740x857",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","-23","MDPRF10707"
"1",1727796833878,"01/10/2024 15:33:53",1727800433878,1,"01/10/2024 17:33:53",187387,10,"questionnaire-txxf",NA,40379816,11784160,NA,"complete",NA,"66fc1569127d02b7de803e80","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","33","MDPRF56772"
"1",1727796860341,"01/10/2024 15:34:20",1727800460341,1,"01/10/2024 17:34:20",187387,10,"questionnaire-txxf",NA,40379840,11784168,NA,"complete",NA,"66fc157e08f9211478e4591e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1600x900","1601x766",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq2","27","MDPRF99843"
"1",1727797021756,"01/10/2024 15:37:01",1727800621756,1,"01/10/2024 17:37:01",187387,10,"questionnaire-txxf",NA,40379955,11784203,NA,"complete",NA,"66fc1662ead54fa37bbe787f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","48","MDPRF39858"
"1",1727797225202,"01/10/2024 15:40:25",1727800825202,1,"01/10/2024 17:40:25",187387,10,"questionnaire-txxf",NA,40380113,11784204,NA,"complete",NA,"66fc1666ef19e13e0f829228","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x991",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","HM_OCT","seq2","36","MDPRF76708"
"1",1727797330445,"01/10/2024 15:42:10",1727800930445,1,"01/10/2024 17:42:10",187387,10,"questionnaire-txxf",NA,40380216,11784248,NA,"complete",NA,"66fc18104af948a563ac7716","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq1","20","MDPRF59462"
"1",1727797377157,"01/10/2024 15:42:57",1727800977157,1,"01/10/2024 17:42:57",187387,10,"questionnaire-txxf",NA,40380262,11784250,NA,"complete",NA,"66fc1812126c21197675e017","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq2","-67","MDPRF75810"
"1",1727797380472,"01/10/2024 15:43:00",1727800980472,1,"01/10/2024 17:43:00",187387,10,"questionnaire-txxf",NA,40380264,11784212,NA,"complete",NA,"66fc16d65f10eb8b213c4767","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1728x1117","1728x882",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","-2","MDPRF63588"
"1",1727797396897,"01/10/2024 15:43:16",1727800996897,1,"01/10/2024 17:43:16",187387,10,"questionnaire-txxf",NA,40380277,11784223,NA,"complete",NA,"66fc16a297e9d16b0585bf4b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x633",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","12","MDPRF59051"
"1",1727797413564,"01/10/2024 15:43:33",1727801013564,1,"01/10/2024 17:43:33",187387,10,"questionnaire-txxf",NA,40380295,11784152,NA,"complete",NA,"66fc152df79ac406f0488d6b","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq4","-50","MDPRF82423"
"1",1727797435491,"01/10/2024 15:43:55",1727801035491,1,"01/10/2024 17:43:55",187387,10,"questionnaire-txxf",NA,40380306,11784233,NA,"complete",NA,"66fc16628f43f378b78c4362","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","17","MDPRF26282"
"1",1727797537619,"01/10/2024 15:45:37",1727801137619,1,"01/10/2024 17:45:37",187387,10,"questionnaire-txxf",NA,40380381,11784261,NA,"complete",NA,"66fc18246bf8e9c39088fc56","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","5","MDPRF80780"
"1",1727797544640,"01/10/2024 15:45:44",1727801144640,1,"01/10/2024 17:45:44",187387,10,"questionnaire-txxf",NA,40380390,11784221,NA,"complete",NA,"66fc15c4f6d4acdc5fe80f6d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","20","MDPRF75040"
"1",1727797549594,"01/10/2024 15:45:49",1727801149594,1,"01/10/2024 17:45:49",187387,10,"questionnaire-txxf",NA,40380392,11784141,NA,"complete",NA,"66fc14e9a63cf9003205c487","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","30","MDPRF71082"
"1",1727797675645,"01/10/2024 15:47:55",1727801275645,1,"01/10/2024 17:47:55",187387,10,"questionnaire-txxf",NA,40380506,11784209,NA,"complete",NA,"66fc156f0c15e273dcf0f18b","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x551",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","-34","MDPRF21747"
"1",1727797790169,"01/10/2024 15:49:50",1727801390169,1,"01/10/2024 17:49:50",187387,10,"questionnaire-txxf",NA,40380612,11784320,NA,"complete",NA,"66fc19e1d05befab8f26b5bb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","76","MDPRF99317"
"1",1727797799203,"01/10/2024 15:49:59",1727801399203,1,"01/10/2024 17:49:59",187387,10,"questionnaire-txxf",NA,40380620,11784255,NA,"complete",NA,"66fc17f2311fc97db5e54f5e","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x799",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq4","18","MDPRF72194"
"1",1727797802165,"01/10/2024 15:50:02",1727801402165,1,"01/10/2024 17:50:02",187387,10,"questionnaire-txxf",NA,40380621,11784262,NA,"complete",NA,"66fc18510e01309dbe1cfa3d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1440x900","1440x813",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"In","MH_OCT","seq1","-38","MDPRF52075"
"1",1727797808970,"01/10/2024 15:50:08",1727801408970,1,"01/10/2024 17:50:08",187387,10,"questionnaire-txxf",NA,40380628,11784291,NA,"complete",NA,"66fc18ffdca7dcb69c03764f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x737",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq5","-72","MDPRF73386"
"1",1727797814923,"01/10/2024 15:50:14",1727779814923,-5,"01/10/2024 05:50:14",187387,10,"questionnaire-txxf",NA,40380637,11784329,NA,"complete",NA,"66fc197386802bdfc02aba4d","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x945",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq4","40","MDPRF10050"
"1",1727797903880,"01/10/2024 15:51:43",1727801503880,1,"01/10/2024 17:51:43",187387,10,"questionnaire-txxf",NA,40380691,11784229,NA,"complete",NA,"66fc174e2fcacbe8c219a732","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1366x768","1366x633",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","-44","MDPRF52256"
"1",1727797920706,"01/10/2024 15:52:00",1727801520706,1,"01/10/2024 17:52:00",187387,10,"questionnaire-txxf",NA,40380724,11784315,NA,"complete",NA,"66fc191c523b4f352a3c0ffb","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","-77","MDPRF98578"
"1",1727798018032,"01/10/2024 15:53:38",1727801618032,1,"01/10/2024 17:53:38",187387,10,"questionnaire-txxf",NA,40380810,11784282,NA,"complete",NA,"66fc18f13cb3cdc8861896be","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x778",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","-44","MDPRF17567"
"1",1727798027624,"01/10/2024 15:53:47",1727801627624,1,"01/10/2024 17:53:47",187387,10,"questionnaire-txxf",NA,40380822,11784313,NA,"complete",NA,"66fc196552088fa371c53ff1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1707x960","1707x791",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq1","16","MDPRF75571"
"1",1727798188794,"01/10/2024 15:56:28",1727801788794,1,"01/10/2024 17:56:28",187387,10,"questionnaire-txxf",NA,40380954,11784351,NA,"complete",NA,"66fc1a84fae52cbdc1dfdc32","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","2048x1280","2048x1111",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","43","MDPRF76571"
"1",1727798346401,"01/10/2024 15:59:06",1727801946401,1,"01/10/2024 17:59:06",187387,10,"questionnaire-txxf",NA,40381041,11784290,NA,"complete",NA,"66fc16b0a70766cb4a03764c","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x738",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","45","MDPRF24585"
"1",1727798358996,"01/10/2024 15:59:18",1727801958996,1,"01/10/2024 17:59:18",187387,10,"questionnaire-txxf",NA,40381043,11784277,NA,"complete",NA,"66fc18b0a4a4866aacab2892","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x800","1280x665",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","-43","MDPRF04264"
"1",1727798638848,"01/10/2024 16:03:58",1727784238848,-4,"01/10/2024 08:03:58",187387,10,"questionnaire-txxf",NA,40381244,11784381,NA,"complete",NA,"66fc1ae66265bd6bbd6f5f31","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1366x768","1366x768",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq5","-46","MDPRF01522"
"1",1727798757216,"01/10/2024 16:05:57",1727802357216,1,"01/10/2024 18:05:57",187387,10,"questionnaire-txxf",NA,40381329,11784374,NA,"complete",NA,"66fc19a0bd3f1fb44306b9c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","42","MDPRF08202"
"1",1727798933743,"01/10/2024 16:08:53",1727784533743,-4,"01/10/2024 08:08:53",187387,10,"questionnaire-txxf",NA,40381439,11784449,NA,"complete",NA,"66fc1dff786513864cef2208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1504x1003","1504x868",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq3","-78","MDPRF90767"
"1",1727799139499,"01/10/2024 16:12:19",1727802739499,1,"01/10/2024 18:12:19",187387,10,"questionnaire-txxf",NA,40381578,11784400,NA,"complete",NA,"66fc1c12be52cfeff935d1b1","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x959",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","-100","MDPRF23563"
"1",1727799573218,"01/10/2024 16:19:33",1727803173218,1,"01/10/2024 18:19:33",187387,10,"questionnaire-txxf",NA,40381842,11784544,NA,"complete",NA,"66fc20bad74b3d97d51d51dd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1416x728",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","78","MDPRF50375"
"1",1727865723045,"02/10/2024 10:42:03",1727869323045,1,"02/10/2024 12:42:03",187387,10,"questionnaire-txxf",NA,40398400,11788383,NA,"complete",NA,"66fd22e90a42d4e17bee50c8","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x551",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","15","MDPRF77666"
"1",1727866656706,"02/10/2024 10:57:36",1727870256706,1,"02/10/2024 12:57:36",187387,10,"questionnaire-txxf",NA,40398640,11788445,NA,"complete",NA,"66fd25f4e2a745d02af69d64","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq2","-45","MDPRF15084"
"1",1727866635878,"02/10/2024 10:57:15",1727870235878,1,"02/10/2024 12:57:15",187387,10,"questionnaire-txxf",NA,40398650,11788431,NA,"complete",NA,"66fd253ea49acddeabbb9a84","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x507",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","33","MDPRF36372"
"1",1727866641040,"02/10/2024 10:57:21",1727870241040,1,"02/10/2024 12:57:21",187387,10,"questionnaire-txxf",NA,40398651,11788459,NA,"complete",NA,"66fd267974f409a92cbda933","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq3","47","MDPRF74334"
"1",1727866705863,"02/10/2024 10:58:25",1727870305863,1,"02/10/2024 12:58:25",187387,10,"questionnaire-txxf",NA,40398675,11788457,NA,"complete",NA,"66fd26b2c83210d8b0ee516f","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1680x1050","1680x915",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","-32","MDPRF06792"
"1",1727866727968,"02/10/2024 10:58:47",1727870327968,1,"02/10/2024 12:58:47",187387,10,"questionnaire-txxf",NA,40398685,11788438,NA,"complete",NA,"66fd258602e2688e070d12d2","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","1920x953",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","99","MDPRF27562"
"1",1727866736357,"02/10/2024 10:58:56",1727870336357,1,"02/10/2024 12:58:56",187387,10,"questionnaire-txxf",NA,40398689,11788433,NA,"complete",NA,"66fd2593a6f5797d1f991920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","34","MDPRF46039"
"1",1727866782929,"02/10/2024 10:59:42",1727870382929,1,"02/10/2024 12:59:42",187387,10,"questionnaire-txxf",NA,40398710,11788442,NA,"complete",NA,"66fd2527c1f660345382375b","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1536x864","1536x730",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq1","-68","MDPRF41548"
"1",1727866836457,"02/10/2024 11:00:36",1727852436457,-4,"02/10/2024 03:00:36",187387,10,"questionnaire-txxf",NA,40398735,11788467,NA,"complete",NA,"66fd274d2a544c96bb3f7347","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x632",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","-62","MDPRF46592"
"1",1727866867622,"02/10/2024 11:01:07",1727870467622,1,"02/10/2024 13:01:07",187387,10,"questionnaire-txxf",NA,40398756,11788444,NA,"complete",NA,"66fd254be2a745d02af69d3e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq3","0","MDPRF25545"
"1",1727867256868,"02/10/2024 11:07:36",1727870856868,1,"02/10/2024 13:07:36",187387,10,"questionnaire-txxf",NA,40398946,11788508,NA,"complete",NA,"66fd2853d22561e1fd040208","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","1280x585",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq4","70","MDPRF07312"
"1",1727867269665,"02/10/2024 11:07:49",1727870869665,1,"02/10/2024 13:07:49",187387,10,"questionnaire-txxf",NA,40398952,11788506,NA,"complete",NA,"66fd28c05117061d15cf7a90","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1920x1080","964x945",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"In","MH_OCT","seq5","69","MDPRF90439"
"1",1727867272263,"02/10/2024 11:07:52",1727870872263,1,"02/10/2024 13:07:52",187387,10,"questionnaire-txxf",NA,40398955,11788507,NA,"complete",NA,"66fd28b21c2c52e64b28481e","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 127.0.0.0","1745x981","1517x675",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"In","HM_OCT","seq3","18","MDPRF28885"
"1",1727867345339,"02/10/2024 11:09:05",1727870945339,1,"02/10/2024 13:09:05",187387,10,"questionnaire-txxf",NA,40398989,11788516,NA,"complete",NA,"66fd28e4370fa95d095dab37","computer","Desktop or Laptop","Linux x86_64","Chrome 128.0.0.0","1713x879","1707x879",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq3","10","MDPRF65671"
"1",1727867372944,"02/10/2024 11:09:32",1727870972944,1,"02/10/2024 13:09:32",187387,10,"questionnaire-txxf",NA,40399003,11788477,NA,"complete",NA,"66fd27a2beefe32a58e87274","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","-56","MDPRF13796"
