"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..NoWin","Spreadsheet..Win","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Store..MoneyMed","Random_ID"
"2661",109,1707940789696,"14/02/2024 19:59:49",1707940789696,0,"14/02/2024 19:59:49",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",45,"Rating","Screen 1","poh9ia",1,"continue","",3564.59999999998,3550,3564.59999999998,3564.59999999998,3550,3564.59999999998,1,3564.59999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2662",110,1707940789697,"14/02/2024 19:59:49",1707940789697,0,"14/02/2024 19:59:49",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",45,"Rating","Screen 1","poh9ia",1,"response","1",950,3550,3565.30000004766,950,3550,3565.30000004766,1,950,2615.30000004766,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2663",111,1707940820649,"14/02/2024 20:00:20",1707940820649,0,"14/02/2024 20:00:20",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",3,"Rest","Screen 1","6pwktf",1,"continue","",30967.7999999999,30967.7999999999,30967.7999999999,30967.7999999999,30967.7999999999,30967.7999999999,1,30967.7999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2664",112,1707940824896,"14/02/2024 20:00:24",1707940824896,0,"14/02/2024 20:00:24",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",46,"Rating","Screen 1","poh9ia",1,"continue","",4247.50000004773,4233.10000000009,4247.50000004773,4247.50000004773,4233.10000000009,4247.50000004773,1,4247.50000004773,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2665",113,1707940824896,"14/02/2024 20:00:24",1707940824896,0,"14/02/2024 20:00:24",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",46,"Rating","Screen 1","poh9ia",1,"response","57",2066.30000000005,4233.10000000009,4248.20000009541,2066.30000000005,4233.10000000009,4248.20000009541,1,2066.30000000005,2181.90000009537,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2666",114,1707940828829,"14/02/2024 20:00:28",1707940828829,0,"14/02/2024 20:00:28",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",47,"Rating","Screen 1","poh9ia",1,"continue","",3947.90000004764,3933.29999999993,3947.90000004764,3947.90000004764,3933.29999999993,3947.90000004764,1,3947.90000004764,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2667",115,1707940828830,"14/02/2024 20:00:28",1707940828830,0,"14/02/2024 20:00:28",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",47,"Rating","Screen 1","poh9ia",1,"response","69",2533.29999999993,3933.29999999993,3948.60000009532,2533.29999999993,3933.29999999993,3948.60000009532,1,2533.29999999993,1415.30000009539,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2668",116,1707940831646,"14/02/2024 20:00:31",1707940831646,0,"14/02/2024 20:00:31",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",48,"Rating","Screen 1","poh9ia",1,"continue","",2830.80000009539,2816.80000000005,2830.80000009539,2830.80000009539,2816.80000000005,2830.80000009539,1,2830.80000009539,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2669",117,1707940831650,"14/02/2024 20:00:31",1707940831650,0,"14/02/2024 20:00:31",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",48,"Rating","Screen 1","poh9ia",1,"response","0",1849.30000000005,2816.80000000005,2833.40000000002,1849.30000000005,2816.80000000005,2833.40000000002,1,1849.30000000005,984.099999999977,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2670",118,1707940862599,"14/02/2024 20:01:02",1707940862599,0,"14/02/2024 20:01:02",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",4,"Rest","Screen 1","6pwktf",1,"continue","",30967.5,30967.5,30967.5,30967.5,30967.5,30967.5,1,30967.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2671",119,1707940864929,"14/02/2024 20:01:04",1707940864929,0,"14/02/2024 20:01:04",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",49,"Rating","Screen 1","poh9ia",1,"continue","",2330.59999999998,2316.59999999998,2330.59999999998,2330.59999999998,2316.59999999998,2330.59999999998,1,2330.59999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2672",120,1707940864929,"14/02/2024 20:01:04",1707940864929,0,"14/02/2024 20:01:04",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",49,"Rating","Screen 1","poh9ia",1,"response","58",1599.90000000002,2316.59999999998,2331.20000014303,1599.90000000002,2316.59999999998,2331.20000014303,1,1599.90000000002,731.300000143005,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2673",121,1707940867463,"14/02/2024 20:01:07",1707940867463,0,"14/02/2024 20:01:07",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",50,"Rating","Screen 1","poh9ia",1,"continue","",2547.80000019073,2533.40000000002,2547.80000019073,2547.80000019073,2533.40000000002,2547.80000019073,1,2547.80000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2674",122,1707940867463,"14/02/2024 20:01:07",1707940867463,0,"14/02/2024 20:01:07",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",50,"Rating","Screen 1","poh9ia",1,"response","0",950,2533.40000000002,2548.5,950,2533.40000000002,2548.5,1,950,1598.5,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2675",123,1707940869230,"14/02/2024 20:01:09",1707940869230,0,"14/02/2024 20:01:09",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",51,"Rating","Screen 1","poh9ia",1,"continue","",1781.09999999998,1766.69999999995,1781.09999999998,1781.09999999998,1766.69999999995,1781.09999999998,1,1781.09999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2676",124,1707940869230,"14/02/2024 20:01:09",1707940869230,0,"14/02/2024 20:01:09",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",51,"Rating","Screen 1","poh9ia",1,"response","69",1099.90000000002,1766.69999999995,1781.90000019071,1099.90000000002,1766.69999999995,1781.90000019071,1,1099.90000000002,682.000000190688,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2677",125,1707940900182,"14/02/2024 20:01:40",1707940900182,0,"14/02/2024 20:01:40",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",5,"Rest","Screen 1","6pwktf",1,"continue","",30967.5,30967.5,30967.5,30967.5,30967.5,30967.5,1,30967.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2678",126,1707940903430,"14/02/2024 20:01:43",1707940903430,0,"14/02/2024 20:01:43",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",52,"Rating","Screen 1","poh9ia",1,"continue","",3248.00000014307,3233.20000000007,3248.00000014307,3248.00000014307,3233.20000000007,3248.00000014307,1,3248.00000014307,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2679",127,1707940903430,"14/02/2024 20:01:43",1707940903430,0,"14/02/2024 20:01:43",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",52,"Rating","Screen 1","poh9ia",1,"response","63",2365.90000000002,3233.20000000007,3248.60000004771,2365.90000000002,3233.20000000007,3248.60000004771,1,2365.90000000002,882.700000047684,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2680",128,1707940909929,"14/02/2024 20:01:49",1707940909929,0,"14/02/2024 20:01:49",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",53,"Rating","Screen 1","poh9ia",1,"continue","",6513.800000143,6500.19999999995,6513.800000143,6513.800000143,6500.19999999995,6513.800000143,1,6513.800000143,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2681",129,1707940909929,"14/02/2024 20:01:49",1707940909929,0,"14/02/2024 20:01:49",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",53,"Rating","Screen 1","poh9ia",1,"response","58",5716.89999999991,6500.19999999995,6514.50000019069,5716.89999999991,6500.19999999995,6514.50000019069,1,5716.89999999991,797.600000190781,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2682",130,1707940912013,"14/02/2024 20:01:52",1707940912013,0,"14/02/2024 20:01:52",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",54,"Rating","Screen 1","poh9ia",1,"continue","",2097.80000019073,2083.40000000002,2097.80000019073,2097.80000019073,2083.40000000002,2097.80000019073,1,2097.80000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2683",131,1707940912016,"14/02/2024 20:01:52",1707940912016,0,"14/02/2024 20:01:52",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",54,"Rating","Screen 1","poh9ia",1,"response","0",933.300000000047,2083.40000000002,2100.10000000009,933.300000000047,2083.40000000002,2100.10000000009,1,933.300000000047,1166.80000000005,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2684",132,1707940942966,"14/02/2024 20:02:22",1707940942966,0,"14/02/2024 20:02:22",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",6,"Rest","Screen 1","6pwktf",1,"continue","",30967.4,30967.4,30967.4,30967.4,30967.4,30967.4,1,30967.4,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2685",133,1707940946679,"14/02/2024 20:02:26",1707940946679,0,"14/02/2024 20:02:26",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",55,"Rating","Screen 1","poh9ia",1,"continue","",3713.69999999995,3700,3713.69999999995,3713.69999999995,3700,3713.69999999995,1,3713.69999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2686",134,1707940946679,"14/02/2024 20:02:26",1707940946679,0,"14/02/2024 20:02:26",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",55,"Rating","Screen 1","poh9ia",1,"response","56",2383.39999999991,3700,3714.40000004764,2383.39999999991,3700,3714.40000004764,1,2383.39999999991,1331.00000004773,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2687",135,1707940949846,"14/02/2024 20:02:29",1707940949846,0,"14/02/2024 20:02:29",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",56,"Rating","Screen 1","poh9ia",1,"continue","",3181.10000009532,3166.79999999993,3181.10000009532,3181.10000009532,3166.79999999993,3181.10000009532,1,3181.10000009532,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2688",136,1707940949847,"14/02/2024 20:02:29",1707940949847,0,"14/02/2024 20:02:29",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",56,"Rating","Screen 1","poh9ia",1,"response","73",2233.39999999991,3166.79999999993,3181.90000004764,2233.39999999991,3166.79999999993,3181.90000004764,1,2233.39999999991,948.50000004773,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2689",137,1707940953096,"14/02/2024 20:02:33",1707940953096,0,"14/02/2024 20:02:33",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",57,"Rating","Screen 1","poh9ia",1,"continue","",3264.10000004771,3250,3264.10000004771,3264.10000004771,3250,3264.10000004771,1,3264.10000004771,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2690",138,1707940953100,"14/02/2024 20:02:33",1707940953100,0,"14/02/2024 20:02:33",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",57,"Rating","Screen 1","poh9ia",1,"response","1",966.70000000007,3250,3266.59999999998,966.70000000007,3250,3266.59999999998,1,966.70000000007,2299.89999999991,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2691",139,1707940984049,"14/02/2024 20:03:04",1707940984049,0,"14/02/2024 20:03:04",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",7,"Rest","Screen 1","6pwktf",1,"continue","",30967.5,30967.5,30967.5,30967.5,30967.5,30967.5,1,30967.5,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2692",140,1707940990113,"14/02/2024 20:03:10",1707940990113,0,"14/02/2024 20:03:10",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",58,"Rating","Screen 1","poh9ia",1,"continue","",6064.30000009539,6050,6064.30000009539,6064.30000009539,6050,6064.30000009539,1,6064.30000009539,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2693",141,1707940990114,"14/02/2024 20:03:10",1707940990114,0,"14/02/2024 20:03:10",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",58,"Rating","Screen 1","poh9ia",1,"response","62",4466.59999999998,6050,6065.00000014307,4466.59999999998,6050,6065.00000014307,1,4466.59999999998,1598.4000001431,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
"2694",142,1707940994980,"14/02/2024 20:03:14",1707940994980,0,"14/02/2024 20:03:14",163173,5,"task-e8t8",NA,35156773,10388952,NA,"complete",NA,"65cd14d809dab9082ed13b86","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Rest + Money + Mood rating (2B)",11,"In","BCADLEKFJGIH",NA,"In",2,"SpreadsheetM_2B","SpreadsheetM_2B",59,"Rating","Screen 1","poh9ia",1,"continue","",4881.30000009539,4866.80000000005,4881.30000009539,4881.30000009539,4866.80000000005,4881.30000009539,1,4881.30000009539,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,NA,0.25,NA,0.25,"MDPRF32263"
