"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1695632082818,"25/09/2023 08:54:42",1695617682818,-4,"25/09/2023 00:54:42",142246,8,"questionnaire-tzdp",NA,31830590,9412099,NA,"complete","gbcgww","386CSBG1O5LXLBLX1K6AE6TPJIU6QC","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT78305"
"1",1695649814950,"25/09/2023 13:50:14",1695635414950,-4,"25/09/2023 05:50:14",142246,8,"questionnaire-tzdp",NA,31833115,9412864,NA,"complete","lpeumq","3HVVDCPGTKRCWBNVO7VX22O52ZGYTC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT43999"
"1",1695650142292,"25/09/2023 13:55:42",1695635742292,-4,"25/09/2023 05:55:42",142246,8,"questionnaire-tzdp",NA,31833458,9412972,NA,"complete","njcnhh","3EJPLAJKESF6Z3MOOGPN5Z5TOL9Z6T","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT33877"
"1",1695654947658,"25/09/2023 15:15:47",1695640547658,-4,"25/09/2023 07:15:47",142246,8,"questionnaire-tzdp",NA,31840238,9414469,NA,"complete","qnystc","3U0SRXB7CJ454X6PDGHRL7PGAVLRNA","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT62274"
"1",1695654953416,"25/09/2023 15:15:53",1695640553416,-4,"25/09/2023 07:15:53",142246,8,"questionnaire-tzdp",NA,31840244,9414472,NA,"complete","ucxynv","3N2BF7Y2VWTMXL7M5AQXUOYAIWDHM3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT26790"
"1",1695657825865,"25/09/2023 16:03:45",1695643425865,-4,"25/09/2023 08:03:45",142246,8,"questionnaire-tzdp",NA,31841853,9414868,NA,"complete","ekokfm","3FE7TXL1LOM93A2WEIU7OTCD3EZ2Q0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT12467"
"1",1695679506255,"25/09/2023 22:05:06",1695661506255,-5,"25/09/2023 12:05:06",142246,8,"questionnaire-tzdp",NA,31841890,9414882,NA,"complete","agkhcs","3RKNTXVS3SXRJ8A2T0G9R8U6JA9A4X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1",2,"In","KAJBICHDGEF",NA,"1","2","SUPAMT06979"
"1",1695661299246,"25/09/2023 17:01:39",1695646899246,-4,"25/09/2023 09:01:39",142246,8,"questionnaire-tzdp",NA,31843512,9415297,NA,"complete","utwuoq","3O7L7BFSHKOOHSQTUUKZHSUG97JIEQ","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT06491"
"1",1695662744216,"25/09/2023 17:25:44",1695648344216,-4,"25/09/2023 09:25:44",142246,8,"questionnaire-tzdp",NA,31844217,9415557,NA,"complete","rtfaed","37FMASSAYIQQAPE9K3I9GKOV6ABIBV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT82095"
"1",1695684510344,"25/09/2023 23:28:30",1695659310344,-7,"25/09/2023 09:28:30",142246,8,"questionnaire-tzdp",NA,31854469,9418053,NA,"complete","kwdftd","3EJJQNKU9X4DU1KEAIMEGNSKOKRHR8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1920x1080","1920x1001",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT45302"
"1",1695674167191,"25/09/2023 20:36:07",1695659767191,-4,"25/09/2023 12:36:07",142246,8,"questionnaire-tzdp",NA,31854784,9418133,NA,"complete","wgrwpi","3D4CH1LGEGSTQ5THWV4A42GP3YEG9R","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","HIGJFKEADBC",NA,"1","2","SUPAMT43578"
"1",1695674314196,"25/09/2023 20:38:34",1695659914196,-4,"25/09/2023 12:38:34",142246,8,"questionnaire-tzdp",NA,31854871,9418144,NA,"complete","cqaqdn","37ZHEEHM62LOIAT0MJZ67C0A43L73Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","EFDGCHBIAJK",NA,"1","2","SUPAMT65956"
"1",1695676094874,"25/09/2023 21:08:14",1695661694874,-4,"25/09/2023 13:08:14",142246,8,"questionnaire-tzdp",NA,31856154,9418151,NA,"complete","jolhkp","3X73LLYYQ7DSF3SMHB5X73NANN8HNQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","FGEHDICJBKA",NA,"1","2","SUPAMT79503"
"1",1695697735855,"26/09/2023 03:08:55",1695683335855,-4,"25/09/2023 19:08:55",142246,8,"questionnaire-tzdp",NA,31856161,9418156,NA,"complete","ktggxp","3RXPCZQMQVAB10QMSIPHPWY65MQG1I","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","GHFIEJDKCAB",NA,"1","2","SUPAMT47214"
"1",1695677760776,"25/09/2023 21:36:00",1695663360776,-4,"25/09/2023 13:36:00",142246,8,"questionnaire-tzdp",NA,31857374,9418957,NA,"complete","vopbux","320DUZ38GDLIWH6QI7VNTWUSZ3XJGW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","IJHKGAFBECD",NA,"1","2","SUPAMT32274"
"1",1695701463895,"26/09/2023 04:11:03",1695687063895,-4,"25/09/2023 20:11:03",142246,8,"questionnaire-tzdp",NA,31858464,9419319,NA,"complete","kuixbo","35USIKEBNXFCIE85LSETACYKEAFN6K","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","JKIAHBGCFDE",NA,"1","2","SUPAMT40465"
"1",1695713402064,"26/09/2023 07:30:02",1695699002064,-4,"25/09/2023 23:30:02",142246,8,"questionnaire-tzdp",NA,31868215,9422182,NA,"complete","zycecc","35H6S234SGZ8SP2ZHSI7GVYYNRE65G","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 1",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT28820"
"1",1695719245310,"26/09/2023 09:07:25",1695704845310,-4,"26/09/2023 01:07:25",142246,8,"questionnaire-tzdp",NA,31868768,9422324,NA,"complete","dtlpao","3QUO65DNQ0NF2AYIIPC957C578HUOR","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","BCADKEJFIGH",NA,"1","2","SUPAMT80411"
"1",1695732658945,"26/09/2023 12:50:58",1695714658945,-5,"26/09/2023 02:50:58",142246,8,"questionnaire-tzdp",NA,31869951,9422779,NA,"complete","ivtxxk","39GAF6DQWXZUJXGHHDO3PX1GS5Y1VK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1",2,"In","CDBEAFKGJHI",NA,"1","2","SUPAMT64920"
"1",1695759280635,"26/09/2023 20:14:40",1695744880635,-4,"26/09/2023 12:14:40",142246,8,"questionnaire-tzdp",NA,31884043,9427371,NA,"complete","gvtnvv","3OXV7EAXLKP5EAFV39UE1Y0E9ZL36T","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 1",2,"In","DECFBGAHKIJ",NA,"1","2","SUPAMT54692"
