"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1695099344143,"19/09/2023 04:55:44",1695081344143,-5,"18/09/2023 18:55:44",142246,8,"questionnaire-qxhw",NA,31727820,9382280,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT09500"
"1",1695096016247,"19/09/2023 04:00:16",1695081616247,-4,"18/09/2023 20:00:16",142246,8,"questionnaire-qxhw",NA,31727866,9382414,NA,"complete","wlsvkc","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT06323"
"1",1695096968113,"19/09/2023 04:16:08",1695082568113,-4,"18/09/2023 20:16:08",142246,8,"questionnaire-qxhw",NA,31727965,9382460,NA,"complete","wingzd","3K2755HG5Y2ZFVA3XR3U8DZ3TQ2DFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT93511"
"1",1695406647151,"22/09/2023 18:17:27",1695381447151,-7,"22/09/2023 04:17:27",142246,8,"questionnaire-qxhw",NA,31795363,9403868,NA,"complete","fkzkvv","3S3AMIZX304SCJQT6PDT07E0WBBDC9","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1280x1024","1280x881",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT59227"
"1",1695395503499,"22/09/2023 15:11:43",1695381103499,-4,"22/09/2023 07:11:43",142246,8,"questionnaire-qxhw",NA,31795541,9404069,NA,"complete","haoiff","3NLZY2D53VOF4WO4OOCC3PBM9Z9QL2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT23580"
"1",1695396476759,"22/09/2023 15:27:56",1695382076759,-4,"22/09/2023 07:27:56",142246,8,"questionnaire-qxhw",NA,31795804,9404166,NA,"complete","bcooxv","3KGTPGBS63K1V39DVRECYU926LW2U4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT05707"
"1",1695399923308,"22/09/2023 16:25:23",1695385523308,-4,"22/09/2023 08:25:23",142246,8,"questionnaire-qxhw",NA,31796558,9404493,NA,"complete","uvtrlq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT25764"
"1",1695410750831,"22/09/2023 19:25:50",1695385550831,-7,"22/09/2023 05:25:50",142246,8,"questionnaire-qxhw",NA,31796572,9404507,NA,"complete","ggtbjv","3LOZAJ85YJCTC7380WPZI18603HX2V","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1517x687",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT25665"
"1",1695399990441,"22/09/2023 16:26:30",1695385590441,-4,"22/09/2023 08:26:30",142246,8,"questionnaire-qxhw",NA,31796586,9404432,NA,"complete","kzonkq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT97235"
"1",1695400273185,"22/09/2023 16:31:13",1695385873185,-4,"22/09/2023 08:31:13",142246,8,"questionnaire-qxhw",NA,31796708,9404631,NA,"complete","unazkd","32Z9ZLUT1RJAXOSYIQ5AMSNFDIZOH4","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"0-2","3","SUPAMT61006"
"1",1695400489777,"22/09/2023 16:34:49",1695386089777,-4,"22/09/2023 08:34:49",142246,8,"questionnaire-qxhw",NA,31796774,9404596,NA,"complete","dwsxfz","3FDJT1UU7A7FR4NOJWC8QE3GO4Y5KK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT47263"
"1",1695400651464,"22/09/2023 16:37:31",1695386251464,-4,"22/09/2023 08:37:31",142246,8,"questionnaire-qxhw",NA,31796852,9404676,NA,"complete","kcdsln","3VZLGYJEYR9JII6KP3YD5CIDLCKXZ7","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x598",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT82878"
"1",1695400758268,"22/09/2023 16:39:18",1695386358268,-4,"22/09/2023 08:39:18",142246,8,"questionnaire-qxhw",NA,31796925,9404327,NA,"complete","yacnae","351SEKWQS6G5L52KJE7733JCQQLMD8","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT25764"
"1",1695401061704,"22/09/2023 16:44:21",1695386661704,-4,"22/09/2023 08:44:21",142246,8,"questionnaire-qxhw",NA,31796947,9404612,NA,"complete","hctqol","3WMOAN2SRHWXX4N6M0M1M4EJVN4VNL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1","2","SUPAMT62253"
"1",1695401065452,"22/09/2023 16:44:25",1695386665452,-4,"22/09/2023 08:44:25",142246,8,"questionnaire-qxhw",NA,31796951,9404727,NA,"complete","zaoezl","33LKR6A5KKJF65CSCIOOOFDVV1F1TZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT85554"
"1",1695401617291,"22/09/2023 16:53:37",1695387217291,-4,"22/09/2023 08:53:37",142246,8,"questionnaire-qxhw",NA,31797145,9404778,NA,"complete","hptzpj","34HJIJKLPBVBBWD04V75NV8J466V4N","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT09275"
"1",1695401957837,"22/09/2023 16:59:17",1695387557837,-4,"22/09/2023 08:59:17",142246,8,"questionnaire-qxhw",NA,31797241,9404750,NA,"complete","zjybmi","3TESA3PJ3798PZ8XW76AMT66Z4JMMW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT91381"
"1",1695402136038,"22/09/2023 17:02:16",1695387736038,-4,"22/09/2023 09:02:16",142246,8,"questionnaire-qxhw",NA,31797307,9404842,NA,"complete","trxyfg","3TPWUS5F8F0RLPQKNKIJSV3L3SRWCD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT93631"
"1",1695402254967,"22/09/2023 17:04:14",1695387854967,-4,"22/09/2023 09:04:14",142246,8,"questionnaire-qxhw",NA,31797337,9404767,NA,"complete","nucanb","3TE3O8573679FBHWRXJ7TJMIZM1R2Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT80126"
"1",1695402376043,"22/09/2023 17:06:16",1695387976043,-4,"22/09/2023 09:06:16",142246,8,"questionnaire-qxhw",NA,31797376,9404712,NA,"complete","gybsfz","3SKRO2GZ77QG3MM5I9AWNOQZCOT1KY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT83502"
"1",1695402390915,"22/09/2023 17:06:30",1695387990915,-4,"22/09/2023 09:06:30",142246,8,"questionnaire-qxhw",NA,31797382,9404590,NA,"complete","hzapwi","3CN4LGXD53NSFQ8596UPUUCDMNBY42","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1364x768","1364x651",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT67727"
"1",1695402651857,"22/09/2023 17:10:51",1695388251857,-4,"22/09/2023 09:10:51",142246,8,"questionnaire-qxhw",NA,31797448,9404830,NA,"complete","jnuwvp","3PB5A5BD015PCM5OHY6QQ6PJ8TC7GY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT40213"
"1",1695403031218,"22/09/2023 17:17:11",1695388631218,-4,"22/09/2023 09:17:11",142246,8,"questionnaire-qxhw",NA,31797677,9404977,NA,"complete","tswwua","37C0GNLMHL23W2HSWY0QE7MQ0QC6DO","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT06732"
"1",1695403440371,"22/09/2023 17:24:00",1695389040371,-4,"22/09/2023 09:24:00",142246,8,"questionnaire-qxhw",NA,31797716,9404910,NA,"complete","lgvjad","3FPRZHYEP46QT0UW4H2MDQGDQ6L3VL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT70931"
"1",1695404093080,"22/09/2023 17:34:53",1695389693080,-4,"22/09/2023 09:34:53",142246,8,"questionnaire-qxhw",NA,31797960,9405048,NA,"complete","qnnmgi","3TVSS0C0E7Z876SV96D9H53PRETWTY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT07686"
"1",1695404270688,"22/09/2023 17:37:50",1695389870688,-4,"22/09/2023 09:37:50",142246,8,"questionnaire-qxhw",NA,31798051,9404922,NA,"complete","bidinb","31EUONYN212FFPNINFME1TEOLXAVO1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","1280x651",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT00235"
"1",1695426065385,"22/09/2023 23:41:05",1695411665385,-4,"22/09/2023 15:41:05",142246,8,"questionnaire-qxhw",NA,31798112,9404538,NA,"complete","khavxn","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT70931"
"1",1695404517169,"22/09/2023 17:41:57",1695390117169,-4,"22/09/2023 09:41:57",142246,8,"questionnaire-qxhw",NA,31798143,9404732,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT00235"
"1",1695426185142,"22/09/2023 23:43:05",1695411785142,-4,"22/09/2023 15:43:05",142246,8,"questionnaire-qxhw",NA,31798153,9404571,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT06732"
"1",1695404617430,"22/09/2023 17:43:37",1695390217430,-4,"22/09/2023 09:43:37",142246,8,"questionnaire-qxhw",NA,31798196,9404744,NA,"complete","kpdlnx","3ZR9AIQJUH8VIVCK1YJG22ITAAX408","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT29912"
"1",1695404699179,"22/09/2023 17:44:59",1695390299179,-4,"22/09/2023 09:44:59",142246,8,"questionnaire-qxhw",NA,31798226,9405098,NA,"complete","wfyrfl","3B837J3LDUV2KAYULCYDK1ZMXG0RS1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT19818"
"1",1695426783040,"22/09/2023 23:53:03",1695412383040,-4,"22/09/2023 15:53:03",142246,8,"questionnaire-qxhw",NA,31798390,9405054,NA,"complete","octrgp","3VELCLL3GQI5N0URHYJZ7BYU4SM1F6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT18856"
"1",1695405152905,"22/09/2023 17:52:32",1695390752905,-4,"22/09/2023 09:52:32",142246,8,"questionnaire-qxhw",NA,31798393,9405105,NA,"complete","sqojza","39GHHAVOMLQ2K1D6N6TMK7XP9JE4JQ","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT57106"
"1",1695405638806,"22/09/2023 18:00:38",1695391238806,-4,"22/09/2023 10:00:38",142246,8,"questionnaire-qxhw",NA,31798593,9405092,NA,"complete","nlupwx","308Q0PEVBEC7MWZCMJ4DPET5IW2I9N","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT32911"
"1",1695409486294,"22/09/2023 19:04:46",1695391486294,-5,"22/09/2023 09:04:46",142246,8,"questionnaire-qxhw",NA,31798758,9405056,NA,"complete","vbudgi","3YJ6NA41JHFO9UZPLQLAN58K0F9PJ1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT05565"
"1",1695428962263,"23/09/2023 00:29:22",1695414562263,-4,"22/09/2023 16:29:22",142246,8,"questionnaire-qxhw",NA,31799677,9405370,NA,"complete","ktjurh","3NKQQ8O3944OYD7TSGYTUD063C3DU6","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT57988"
"1",1695422116348,"22/09/2023 22:35:16",1695407716348,-4,"22/09/2023 14:35:16",142246,8,"questionnaire-qxhw",NA,31799750,9405373,NA,"complete","gfuxqv","3KV0LJBBH8KZMFLP1F2R8S0G5R4RMB","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1680x1050","1680x901",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT87343"
"1",1695408307111,"22/09/2023 18:45:07",1695393907111,-4,"22/09/2023 10:45:07",142246,8,"questionnaire-qxhw",NA,31799994,9405430,NA,"complete","fwxnzj","33LK57MYLZ4BM1KLVTSQ641L6Y8ZST","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT36650"
"1",1695410006064,"22/09/2023 19:13:26",1695395606064,-4,"22/09/2023 11:13:26",142246,8,"questionnaire-qxhw",NA,31801159,9405624,NA,"complete","niedbe","3ZPBJO59KV0JTR19SHRUBYBG95QHD0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT63407"
"1",1695410448128,"22/09/2023 19:20:48",1695396048128,-4,"22/09/2023 11:20:48",142246,8,"questionnaire-qxhw",NA,31801245,9405561,NA,"complete","kphdnf","3NS0A6KXCA78WWBU0TY9HQIIINKZGF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT87722"
"1",1695411005273,"22/09/2023 19:30:05",1695396605273,-4,"22/09/2023 11:30:05",142246,8,"questionnaire-qxhw",NA,31801680,9405767,NA,"complete","uzdhmk","3DBQWDE4YCXGZA8RG94OI6KKIZD5NZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"0-2","3","SUPAMT61489"
"1",1695411762575,"22/09/2023 19:42:42",1695397362575,-4,"22/09/2023 11:42:42",142246,8,"questionnaire-qxhw",NA,31801810,9405708,NA,"complete","xinuil","3TVSS0C0E7Z876SV96D9H53PRFTTWX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x562",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT16834"
"1",1695411984840,"22/09/2023 19:46:24",1695397584840,-4,"22/09/2023 11:46:24",142246,8,"questionnaire-qxhw",NA,31801887,9405819,NA,"complete","zbllhb","3X1FV8S5J3QRNC6KZW96WK5MUB5GVL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"1-0","1","SUPAMT73880"
"1",1695413762502,"22/09/2023 20:16:02",1695399362502,-4,"22/09/2023 12:16:02",142246,8,"questionnaire-qxhw",NA,31802313,9405903,NA,"complete","aaikqk","388U7OUMFD02J1EICAFTAVT32PQ0RY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT95208"
"1",1695418255633,"22/09/2023 21:30:55",1695400255633,-5,"22/09/2023 11:30:55",142246,8,"questionnaire-qxhw",NA,31802500,9405946,NA,"complete","uipsnm","337RC3OW0B1794KLAN6M9CAUQTDLVK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1255x708",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT50322"
"1",1695415986485,"22/09/2023 20:53:06",1695401586485,-4,"22/09/2023 12:53:06",142246,8,"questionnaire-qxhw",NA,31802812,9406007,NA,"complete","sqszbv","3JW0YLFXRZF0ZNWP4BIK4PAOV9GWWV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT17949"
"1",1695416108070,"22/09/2023 20:55:08",1695401708070,-4,"22/09/2023 12:55:08",142246,8,"questionnaire-qxhw",NA,31802853,9406002,NA,"complete","pwwafd","3HPZF4IVNSSVAULK2L07DSO1E1YCY1","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT96230"
"1",1695416134874,"22/09/2023 20:55:34",1695401734874,-4,"22/09/2023 12:55:34",142246,8,"questionnaire-qxhw",NA,31802859,9405945,NA,"complete","lhpjpk","3HPZF4IVNSSVAULK2L07DSO1E1ZCY2","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT79308"
"1",1695418537248,"22/09/2023 21:35:37",1695404137248,-4,"22/09/2023 13:35:37",142246,8,"questionnaire-qxhw",NA,31803324,9406053,NA,"complete","chbpeb","3SITXWYCN18N0K34JPIAJUBAUAJXBO","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT11139"
"1",1695426430355,"22/09/2023 23:47:10",1695412030355,-4,"22/09/2023 15:47:10",142246,8,"questionnaire-qxhw",NA,31804818,9406575,NA,"complete","ykirci","3TAYZSBPLR7LGQH96MJCJTRELQI2SZ","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 116.0.0.0","1920x1080","1362x1185",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT45247"
"1",1695429262866,"23/09/2023 00:34:22",1695414862866,-4,"22/09/2023 16:34:22",142246,8,"questionnaire-qxhw",NA,31805214,9406724,NA,"complete","nkbllc","38F71OA9GZV2JPGGAK2XR3MX25JMF5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT67003"
"1",1695451897635,"23/09/2023 06:51:37",1695437497635,-4,"22/09/2023 22:51:37",142246,8,"questionnaire-qxhw",NA,31807276,9407367,NA,"complete","ugnafu","3JAOYWH7VO39CX7I7M1QHULXZ3UL98","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","751x633",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"1-0","1","SUPAMT23161"
"1",1695463816373,"23/09/2023 10:10:16",1695449416373,-4,"23/09/2023 02:10:16",142246,8,"questionnaire-qxhw",NA,31807618,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"0-2","3","SUPAMT94497"
"1",1695479511188,"23/09/2023 14:31:51",1695465111188,-4,"23/09/2023 06:31:51",142246,8,"questionnaire-qxhw",NA,31808754,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"1-0","1","SUPAMT28201"
"1",1695482013419,"23/09/2023 15:13:33",1695467613419,-4,"23/09/2023 07:13:33",142246,8,"questionnaire-qxhw",NA,31809540,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"1-0","1","SUPAMT99317"
"1",1695502296693,"23/09/2023 20:51:36",1695477096693,-7,"23/09/2023 06:51:36",142246,8,"questionnaire-qxhw",NA,31811744,9408436,NA,"complete","sfrsmh","3LEP4MGT3MZ92EYNSPHYPN8IEWPBDQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"1-0","1","SUPAMT30203"
"1",1695617333447,"25/09/2023 04:48:53",1695592133447,-7,"24/09/2023 14:48:53",142246,8,"questionnaire-qxhw",NA,31828987,9411612,NA,"complete","spnlfn","3Z3ZLGNNSOTYOSYFII8C73H59PI3QP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1608x805","1600x799",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"1-0","1","SUPAMT25745"
"1",1695615412424,"25/09/2023 04:16:52",1695601012424,-4,"24/09/2023 20:16:52",142246,8,"questionnaire-qxhw",NA,31829609,9411786,NA,"complete","boxlxb","","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1680x1050","1030x815",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"1-0","1","SUPAMT84283"
"1",1695632905480,"25/09/2023 09:08:25",1695618505480,-4,"25/09/2023 01:08:25",142246,8,"questionnaire-qxhw",NA,31830673,9412099,NA,"complete","gbcgww","386CSBG1O5LXLBLX1K6AE6TPJIU6QC","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"1-0","1","SUPAMT78305"
"1",1695650925033,"25/09/2023 14:08:45",1695636525033,-4,"25/09/2023 06:08:45",142246,8,"questionnaire-qxhw",NA,31834500,9412972,NA,"complete","njcnhh","3EJPLAJKESF6Z3MOOGPN5Z5TOL9Z6T","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"1-0","1","SUPAMT33877"
"1",1695651363648,"25/09/2023 14:16:03",1695636963648,-4,"25/09/2023 06:16:03",142246,8,"questionnaire-qxhw",NA,31835145,9412864,NA,"complete","lpeumq","3HVVDCPGTKRCWBNVO7VX22O52ZGYTC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"1-0","1","SUPAMT43999"
"1",1695655342793,"25/09/2023 15:22:22",1695640942793,-4,"25/09/2023 07:22:22",142246,8,"questionnaire-qxhw",NA,31840624,9414469,NA,"complete","qnystc","3U0SRXB7CJ454X6PDGHRL7PGAVLRNA","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"0-2","3","SUPAMT62274"
"1",1695655664390,"25/09/2023 15:27:44",1695641264390,-4,"25/09/2023 07:27:44",142246,8,"questionnaire-qxhw",NA,31840877,9414472,NA,"complete","ucxynv","3N2BF7Y2VWTMXL7M5AQXUOYAIWDHM3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"0-2","3","SUPAMT26790"
"1",1695680342756,"25/09/2023 22:19:02",1695662342756,-5,"25/09/2023 12:19:02",142246,8,"questionnaire-qxhw",NA,31842212,9414882,NA,"complete","agkhcs","3RKNTXVS3SXRJ8A2T0G9R8U6JA9A4X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"0-2","3","SUPAMT06979"
"1",1695658863956,"25/09/2023 16:21:03",1695644463956,-4,"25/09/2023 08:21:03",142246,8,"questionnaire-qxhw",NA,31842249,9414868,NA,"complete","ekokfm","3FE7TXL1LOM93A2WEIU7OTCD3EZ2Q0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"1-0","1","SUPAMT12467"
