"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Rating.Scale.object.6.Anxiety","Rating.Scale.object.6.Anxiety.Quantised","Rating.Scale.object.6.Avoidance","Rating.Scale.object.6.Avoidance.Quantised","Rating.Scale.object.8.Anxiety","Rating.Scale.object.8.Anxiety.Quantised","Rating.Scale.object.8.Avoidance","Rating.Scale.object.8.Avoidance.Quantised","Rating.Scale.object.9.Anxiety","Rating.Scale.object.9.Anxiety.Quantised","Rating.Scale.object.9.Avoidance","Rating.Scale.object.9.Avoidance.Quantised","Rating.Scale.object.11.Anxiety","Rating.Scale.object.11.Anxiety.Quantised","Rating.Scale.object.11.Avoidance","Rating.Scale.object.11.Avoidance.Quantised","Rating.Scale.object.12.Anxiety","Rating.Scale.object.12.Anxiety.Quantised","Rating.Scale.object.12.Avoidance","Rating.Scale.object.12.Avoidance.Quantised","Rating.Scale.object.13.Anxiety","Rating.Scale.object.13.Anxiety.Quantised","Rating.Scale.object.13.Avoidance","Rating.Scale.object.13.Avoidance.Quantised","Rating.Scale.object.14.Anxiety","Rating.Scale.object.14.Anxiety.Quantised","Rating.Scale.object.14.Avoidance","Rating.Scale.object.14.Avoidance.Quantised","Rating.Scale.object.15.Anxiety","Rating.Scale.object.15.Anxiety.Quantised","Rating.Scale.object.15.Avoidance","Rating.Scale.object.15.Avoidance.Quantised","Rating.Scale.object.16.Anxiety","Rating.Scale.object.16.Anxiety.Quantised","Rating.Scale.object.16.Avoidance","Rating.Scale.object.16.Avoidance.Quantised","Rating.Scale.object.17.Anxiety","Rating.Scale.object.17.Anxiety.Quantised","Rating.Scale.object.17.Avoidance","Rating.Scale.object.17.Avoidance.Quantised","Rating.Scale.object.18.Anxiety","Rating.Scale.object.18.Anxiety.Quantised","Rating.Scale.object.18.Avoidance","Rating.Scale.object.18.Avoidance.Quantised","Rating.Scale.object.19.Anxiety","Rating.Scale.object.19.Anxiety.Quantised","Rating.Scale.object.19.Avoidance","Rating.Scale.object.19.Avoidance.Quantised","Rating.Scale.object.20.Anxiety","Rating.Scale.object.20.Anxiety.Quantised","Rating.Scale.object.20.Avoidance","Rating.Scale.object.20.Avoidance.Quantised","Rating.Scale.object.21.Anxiety","Rating.Scale.object.21.Anxiety.Quantised","Rating.Scale.object.21.Avoidance","Rating.Scale.object.21.Avoidance.Quantised","Rating.Scale.object.22.Anxiety","Rating.Scale.object.22.Anxiety.Quantised","Rating.Scale.object.22.Avoidance","Rating.Scale.object.22.Avoidance.Quantised","Rating.Scale.object.23.Anxiety","Rating.Scale.object.23.Anxiety.Quantised","Rating.Scale.object.23.Avoidance","Rating.Scale.object.23.Avoidance.Quantised","Rating.Scale.object.24.Anxiety","Rating.Scale.object.24.Anxiety.Quantised","Rating.Scale.object.24.Avoidance","Rating.Scale.object.24.Avoidance.Quantised","Rating.Scale.object.25.Anxiety","Rating.Scale.object.25.Anxiety.Quantised","Rating.Scale.object.25.Avoidance","Rating.Scale.object.25.Avoidance.Quantised","Rating.Scale.object.26.Anxiety","Rating.Scale.object.26.Anxiety.Quantised","Rating.Scale.object.26.Avoidance","Rating.Scale.object.26.Avoidance.Quantised","Rating.Scale.object.27.Anxiety","Rating.Scale.object.27.Anxiety.Quantised","Rating.Scale.object.27.Avoidance","Rating.Scale.object.27.Avoidance.Quantised","Rating.Scale.object.28.Anxiety","Rating.Scale.object.28.Anxiety.Quantised","Rating.Scale.object.28.Avoidance","Rating.Scale.object.28.Avoidance.Quantised","Rating.Scale.object.29.Anxiety","Rating.Scale.object.29.Anxiety.Quantised","Rating.Scale.object.29.Avoidance","Rating.Scale.object.29.Avoidance.Quantised","Rating.Scale.object.30.Anxiety","Rating.Scale.object.30.Anxiety.Quantised","Rating.Scale.object.30.Avoidance","Rating.Scale.object.30.Avoidance.Quantised","Rating.Scale.object.31.Anxiety","Rating.Scale.object.31.Anxiety.Quantised","Rating.Scale.object.31.Avoidance","Rating.Scale.object.31.Avoidance.Quantised","Random_ID"
"1",1695066409258,"18/09/2023 19:46:49",1695052009258,-4,"18/09/2023 11:46:49",142246,8,"questionnaire-xzz2",NA,31722015,9376581,NA,"complete","varmrk","33LK57MYLZ4BM1KLVTSQ641L5CNSZS","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"1","2","0","1","2","3","1","2","1","2","2","3","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","0","1","1","2","2","3","2","3","3","4","2","3","1","2","1","2","0","1","1","2","2","3","2","3","1","2","1","2","1","2","2","3","2","3","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","0","1","1","2","2","3","1","2","1","2","2","3","1","2","0","1","SUPAMT10666"
"1",1695066835490,"18/09/2023 19:53:55",1695052435490,-4,"18/09/2023 11:53:55",142246,8,"questionnaire-xzz2",NA,31722172,9376642,NA,"complete","mfpbkz","3PZDLQMM0ZK599SD90TC4ONWY04C2C","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"2","3","3","4","3","4","2","3","1","2","2","3","3","4","2","3","2","3","3","4","2","3","3","4","3","4","2","3","2","3","3","4","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","2","3","3","4","2","3","2","3","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","2","3","1","2","2","3","1","2","SUPAMT20625"
"1",1695066997503,"18/09/2023 19:56:37",1695052597503,-4,"18/09/2023 11:56:37",142246,8,"questionnaire-xzz2",NA,31722235,9376622,NA,"complete","nnrtcs","3AMYWKA6YHLU0Z8HM7E6P1YP44EO6Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","1","2","2","3","SUPAMT03607"
"1",1695088657353,"19/09/2023 01:57:37",1695074257353,-4,"18/09/2023 17:57:37",142246,8,"questionnaire-xzz2",NA,31722243,9376618,NA,"complete","yuctob","3KV0LJBBH8KZMFLP1F2R8S0G5S6RMF","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"0","1","0","1","3","4","0","1","0","1","0","1","0","1","0","1","0","1","3","4","0","1","0","1","0","1","2","3","0","1","1","2","0","1","1","2","0","1","3","4","0","1","3","4","3","4","3","4","0","1","0","1","3","4","0","1","0","1","0","1","0","1","0","1","3","4","0","1","3","4","1","2","2","3","0","1","1","2","2","3","0","1","1","2","0","1","0","1","3","4","0","1","0","1","0","1","SUPAMT46237"
"1",1695067243908,"18/09/2023 20:00:43",1695052843908,-4,"18/09/2023 12:00:43",142246,8,"questionnaire-xzz2",NA,31722490,9376719,NA,"complete","owjpvu","308Q0PEVBEC7MWZCMJ4DPET5IYII97","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"2","3","1","2","2","3","3","4","2","3","1","2","2","3","1","2","2","3","3","4","2","3","2","3","3","4","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","3","4","1","2","2","3","1","2","2","3","3","4","2","3","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","SUPAMT43420"
"1",1695072184767,"18/09/2023 21:23:04",1695054184767,-5,"18/09/2023 11:23:04",142246,8,"questionnaire-xzz2",NA,31722660,9376775,NA,"complete","wobdyu","3Y4W8Q93L5JOBSWTX68YQZ2PHJPVDQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","2048x1152","2048x1003",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","1","2","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT03550"
"1",1695090562477,"19/09/2023 02:29:22",1695076162477,-4,"18/09/2023 18:29:22",142246,8,"questionnaire-xzz2",NA,31722725,9376799,NA,"complete","uqmpvw","3CTOC39K3DPZ3OVPP4RTNJHZ0KFJ7Y","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","1","2","3","4","3","4","2","3","3","4","2","3","1","2","2","3","3","4","1","2","2","3","1","2","3","4","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","1","2","2","3","3","4","2","3","3","4","2","3","0","1","2","3","3","4","2","3","1","2","SUPAMT06162"
"1",1695068938279,"18/09/2023 20:28:58",1695054538279,-4,"18/09/2023 12:28:58",142246,8,"questionnaire-xzz2",NA,31722729,9376769,NA,"complete","cgxdjm","33FOTY3KESKYKOAHQWTYZ5DR7FFC1R","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","2","3","1","2","2","3","2","3","2","3","3","4","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","1","2","2","3","3","4","2","3","2","3","3","4","2","3","3","4","2","3","3","4","SUPAMT23519"
"1",1695098089643,"19/09/2023 04:34:49",1695076489643,-6,"18/09/2023 16:34:49",142246,8,"questionnaire-xzz2",NA,31722841,9376806,NA,"complete","qvzqaz","3PXX5PX6L3XB47VB8FQWZM0CS33ABH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"2","3","3","4","2","3","3","4","2","3","3","4","2","3","3","4","2","3","2","3","2","3","3","4","2","3","3","4","2","3","2","3","3","4","2","3","2","3","3","4","3","4","3","4","2","3","2","3","3","4","2","3","2","3","3","4","3","4","3","4","2","3","2","3","2","3","3","4","2","3","3","4","3","4","3","4","2","3","2","3","2","3","2","3","3","4","2","3","2","3","3","4","2","3","3","4","SUPAMT57557"
"1",1695080298550,"18/09/2023 23:38:18",1695065898550,-4,"18/09/2023 15:38:18",142246,8,"questionnaire-xzz2",NA,31722997,9376834,NA,"complete","ieqsbq","30X31N5D69PALTCDJ1CRPBACXDZSAJ","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x715",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"2","3","3","4","2","3","1","2","2","3","3","4","2","3","3","4","2","3","3","4","1","2","2","3","1","2","2","3","3","4","2","3","1","2","2","3","3","4","2","3","2","3","3","4","2","3","1","2","2","3","3","4","1","2","3","4","2","3","2","3","3","4","2","3","2","3","3","4","1","2","3","4","1","2","2","3","3","4","2","3","1","2","2","3","2","3","3","4","1","2","2","3","1","2","2","3","SUPAMT06248"
"1",1695091741216,"19/09/2023 02:49:01",1695077341216,-4,"18/09/2023 18:49:01",142246,8,"questionnaire-xzz2",NA,31723088,9376854,NA,"complete","fcocsc","3DHE4R9OC2AIQL8IBMPVUF8BWS3G2X","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","2","3","1","2","1","2","1","2","2","3","2","3","2","3","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","SUPAMT34408"
"1",1695070305158,"18/09/2023 20:51:45",1695055905158,-4,"18/09/2023 12:51:45",142246,8,"questionnaire-xzz2",NA,31723149,9376907,NA,"complete","txqrcg","3NJM2BJS42511GTJBY4O01VP9A5PCL","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","HIGJFKEADBC",NA,"1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","SUPAMT92668"
"1",1695070668479,"18/09/2023 20:57:48",1695056268479,-4,"18/09/2023 12:57:48",142246,8,"questionnaire-xzz2",NA,31723270,9376939,NA,"complete","kkueiz","3A1COHJ8NPU7CW5IB9GEP6XFXS88HR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x651",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT33361"
"1",1695070489844,"18/09/2023 20:54:49",1695056089844,-4,"18/09/2023 12:54:49",142246,8,"questionnaire-xzz2",NA,31723289,9376941,NA,"complete","adyhqs","3GS6S824SWWACTNBCARX86XX2WXNWE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","2","3","2","3","2","3","2","3","1","2","2","3","1","2","2","3","2","3","2","3","2","3","2","3","1","2","2","3","2","3","2","3","2","3","2","3","1","2","2","3","2","3","2","3","2","3","2","3","1","2","2","3","2","3","2","3","2","3","2","3","2","3","2","3","2","3","1","2","SUPAMT92026"
"1",1695072575834,"18/09/2023 21:29:35",1695058175834,-4,"18/09/2023 13:29:35",142246,8,"questionnaire-xzz2",NA,31723935,9377069,NA,"complete","civrep","3QECW5O0KN0EUNDBD5Q0R5QC6W2T5K","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"0","1","0","1","0","1","0","1","0","1","2","3","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","3","1","2","0","1","1","2","1","2","1","2","1","2","2","3","2","3","1","2","0","1","1","2","0","1","0","1","0","1","0","1","0","1","0","1","2","3","1","2","1","2","1","2","0","1","1","2","0","1","0","1","0","1","2","3","0","1","0","1","1","2","2","3","SUPAMT03784"
"1",1695073351507,"18/09/2023 21:42:31",1695058951507,-4,"18/09/2023 13:42:31",142246,8,"questionnaire-xzz2",NA,31724201,9377177,NA,"complete","dxwzix","3AMYWKA6YHLU0Z8HM7E6P1YP46D6OJ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","ABKCJDIEHFG",NA,"1","2","0","1","1","2","2","3","1","2","0","1","1","2","2","3","3","4","2","3","2","3","3","4","1","2","2","3","0","1","1","2","1","2","0","1","2","3","1","2","3","4","2","3","2","3","3","4","1","2","2","3","0","1","1","2","1","2","0","1","2","3","1","2","3","4","2","3","3","4","2","3","2","3","1","2","1","2","0","1","0","1","1","2","1","2","2","3","2","3","3","4","3","4","2","3","SUPAMT56747"
"1",1695077837523,"18/09/2023 22:57:17",1695063437523,-4,"18/09/2023 14:57:17",142246,8,"questionnaire-xzz2",NA,31725152,9377401,NA,"complete","iejsmz","3M0NZ3JDP7XAGZMAJXFIDTRTRSLZ53","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","BCADKEJFIGH",NA,"1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","1","2","2","3","1","2","1","2","2","3","SUPAMT45811"
"1",1695105775905,"19/09/2023 06:42:55",1695091375905,-4,"18/09/2023 22:42:55",142246,8,"questionnaire-xzz2",NA,31726202,9380359,NA,"complete","hkdnml","31LVTDXBLD9FGX34131C8FLR426RLW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","1","2","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","SUPAMT46039"
"1",1695087992176,"19/09/2023 01:46:32",1695069992176,-5,"18/09/2023 15:46:32",142246,8,"questionnaire-xzz2",NA,31726245,9380744,NA,"complete","iymwci","3R9WASFE25F2IWFZP9SRZ5I6GN4ZFT","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1680x1050","1429x852",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"2","3","2","3","0","1","0","1","1","2","1","2","0","1","0","1","2","3","2","3","1","2","0","1","1","2","2","3","1","2","1","2","1","2","1","2","3","4","3","4","2","3","3","4","1","2","1","2","1","2","0","1","0","1","0","1","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","1","2","1","2","2","3","2","3","SUPAMT05688"
"1",1695098489623,"19/09/2023 04:41:29",1695080489623,-5,"18/09/2023 18:41:29",142246,8,"questionnaire-xzz2",NA,31727699,9382280,NA,"rejected - time limit reached","","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"0","1","0","1","0","1","0","1","1","2","1","2","2","3","2","3","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","0","1","0","1","0","1","2","3","2","3","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","SUPAMT09500"
"1",1695095840727,"19/09/2023 03:57:20",1695081440727,-4,"18/09/2023 19:57:20",142246,8,"questionnaire-xzz2",NA,31727840,9382414,NA,"complete","wlsvkc","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"LSAS-SR",4,"In","FGEHDICJBKA",NA,"1","2","0","1","1","2","0","1","0","1","1","2","0","1","1","2","1","2","0","1","0","1","0","1","1","2","1","2","0","1","1","2","1","2","0","1","0","1","1","2","1","2","0","1","0","1","1","2","1","2","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","0","1","0","1","1","2","1","2","0","1","0","1","1","2","1","2","0","1","1","2","1","2","0","1","0","1","1","2","0","1","SUPAMT06323"
"1",1695096748164,"19/09/2023 04:12:28",1695082348164,-4,"18/09/2023 20:12:28",142246,8,"questionnaire-xzz2",NA,31727932,9382460,NA,"complete","wingzd","3K2755HG5Y2ZFVA3XR3U8DZ3TQ2DFN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","2","3","1","2","2","3","2","3","2","3","3","4","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","SUPAMT93511"
"1",1695406569609,"22/09/2023 18:16:09",1695381369609,-7,"22/09/2023 04:16:09",142246,8,"questionnaire-xzz2",NA,31795309,9403868,NA,"complete","fkzkvv","3S3AMIZX304SCJQT6PDT07E0WBBDC9","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1280x1024","1280x881",NA,NA,0,"LSAS-SR",4,"In","IJHKGAFBECD",NA,"1","2","2","3","2","3","3","4","2","3","1","2","3","4","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","1","2","2","3","3","4","1","2","2","3","1","2","1","2","3","4","1","2","0","1","2","3","1","2","1","2","0","1","2","3","3","4","2","3","1","2","2","3","3","4","1","2","2","3","2","3","2","3","1","2","3","4","3","4","2","3","0","1","1","2","3","4","1","2","SUPAMT59227"
"1",1695395410917,"22/09/2023 15:10:10",1695381010917,-4,"22/09/2023 07:10:10",142246,8,"questionnaire-xzz2",NA,31795504,9404069,NA,"complete","haoiff","3NLZY2D53VOF4WO4OOCC3PBM9Z9QL2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"LSAS-SR",4,"In","JKIAHBGCFDE",NA,"2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","2","3","1","2","1","2","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","SUPAMT23580"
"1",1695396290734,"22/09/2023 15:24:50",1695381890734,-4,"22/09/2023 07:24:50",142246,8,"questionnaire-xzz2",NA,31795765,9404166,NA,"complete","bcooxv","3KGTPGBS63K1V39DVRECYU926LW2U4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"LSAS-SR",4,"In","KAJBICHDGEF",NA,"1","2","2","3","1","2","2","3","2","3","1","2","0","1","0","1","1","2","2","3","1","2","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","2","3","2","3","1","2","2","3","2","3","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","2","3","SUPAMT05707"
"1",1695399121210,"22/09/2023 16:12:01",1695384721210,-4,"22/09/2023 08:12:01",142246,8,"questionnaire-xzz2",NA,31796312,9404493,NA,"complete","uvtrlq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","DECFBGAHKIJ",NA,"1","2","1","2","2","3","1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","1","2","1","2","1","2","2","3","2","3","2","3","1","2","1","2","3","4","2","3","1","2","2","3","1","2","2","3","1","2","1","2","2","3","1","2","1","2","2","3","SUPAMT25764"
"1",1695410112154,"22/09/2023 19:15:12",1695384912154,-7,"22/09/2023 05:15:12",142246,8,"questionnaire-xzz2",NA,31796367,9404507,NA,"complete","ggtbjv","3LOZAJ85YJCTC7380WPZI18603HX2V","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1517x687",NA,NA,0,"LSAS-SR",4,"In","EFDGCHBIAJK",NA,"2","3","1","2","0","1","2","3","1","2","3","4","2","3","1","2","2","3","3","4","1","2","2","3","1","2","3","4","2","3","1","2","1","2","3","4","2","3","1","2","3","4","1","2","2","3","3","4","1","2","3","4","2","3","1","2","2","3","1","2","1","2","3","4","2","3","3","4","1","2","2","3","1","2","3","4","2","3","1","2","1","2","2","3","2","3","3","4","2","3","1","2","2","3","3","4","SUPAMT25665"
"1",1695399387188,"22/09/2023 16:16:27",1695384987188,-4,"22/09/2023 08:16:27",142246,8,"questionnaire-xzz2",NA,31796386,9404432,NA,"complete","kzonkq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"LSAS-SR",4,"In","CDBEAFKGJHI",NA,"1","2","2","3","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","2","3","1","2","2","3","2","3","2","3","1","2","2","3","1","2","1","2","2","3","1","2","2","3","2","3","1","2","2","3","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","2","3","2","3","1","2","1","2","2","3","2","3","1","2","SUPAMT97235"
"1",1695400158317,"22/09/2023 16:29:18",1695385758317,-4,"22/09/2023 08:29:18",142246,8,"questionnaire-xzz2",NA,31796639,9404596,NA,"complete","dwsxfz","3FDJT1UU7A7FR4NOJWC8QE3GO4Y5KK","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"LSAS-SR",4,"In","GHFIEJDKCAB",NA,"1","2","1","2","2","3","1","2","2","3","1","2","1","2","1","2","2","3","2","3","1","2","1","2","0","1","0","1","1","2","1","2","1","2","1","2","2","3","2","3","2","3","1","2","2","3","1","2","3","4","3","4","2","3","2","3","3","4","2","3","3","4","2","3","1","2","1","2","1","2","1","2","1","2","2","3","2","3","1","2","1","2","1","2","1","2","1","2","0","1","1","2","2","3","2","3","SUPAMT47263"
