"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"13",1695451705586,"23/09/2023 06:48:25",1695437305586,-4,"22/09/2023 22:48:25",142246,8,"questionnaire-uu2n",NA,31807262,9407367,NA,"complete","ugnafu","3JAOYWH7VO39CX7I7M1QHULXZ3UL98","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","751x633",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",4287.136,6922.613,6939.30200000001,4287.136,6922.613,6939.30200000001,1,4287.136,2652.16600000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT23161"
"14",1695451705595,"23/09/2023 06:48:25",1695437305595,-4,"22/09/2023 22:48:25",142246,8,"questionnaire-uu2n",NA,31807262,9407367,NA,"complete","ugnafu","3JAOYWH7VO39CX7I7M1QHULXZ3UL98","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","751x633",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGAFBECD",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT23161"
"1",1695463526933,"23/09/2023 10:05:26",1695449126933,-4,"23/09/2023 02:05:26",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT94497"
"2",1695463533967,"23/09/2023 10:05:33",1695449133967,-4,"23/09/2023 02:05:33",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",7055.48100019073,7046.834,7055.48100019073,7055.48100019073,7046.834,7055.48100019073,1,7055.48100019073,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT94497"
"3",1695463533968,"23/09/2023 10:05:33",1695449133968,-4,"23/09/2023 02:05:33",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",2167.072,7046.834,7057.38099980926,2167.072,7046.834,7057.38099980926,1,2167.072,4890.30899980927,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT94497"
"4",1695463533968,"23/09/2023 10:05:33",1695449133968,-4,"23/09/2023 02:05:33",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",3430.642,7046.834,7057.681,3430.642,7046.834,7057.681,1,3430.642,3627.039,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT94497"
"5",1695463533969,"23/09/2023 10:05:33",1695449133969,-4,"23/09/2023 02:05:33",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",6052.814,7046.834,7058.181,6052.814,7046.834,7058.181,1,6052.814,1005.367,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT94497"
"6",1695463538593,"23/09/2023 10:05:38",1695449138593,-4,"23/09/2023 02:05:38",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4635.9469994278,4629.501,4635.9469994278,4635.9469994278,4629.501,4635.9469994278,1,4635.9469994278,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT94497"
"7",1695463538597,"23/09/2023 10:05:38",1695449138597,-4,"23/09/2023 02:05:38",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1764.365,4629.501,4639.54699980926,1764.365,4629.501,4639.54699980926,1,1764.365,2875.18199980927,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT94497"
"8",1695463538597,"23/09/2023 10:05:38",1695449138597,-4,"23/09/2023 02:05:38",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",2889.648,4629.501,4640.14700019073,2889.648,4629.501,4640.14700019073,1,2889.648,1750.49900019074,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT94497"
"9",1695463538598,"23/09/2023 10:05:38",1695449138598,-4,"23/09/2023 02:05:38",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3851.862,4629.501,4640.64700019073,3851.862,4629.501,4640.64700019073,1,3851.862,788.785000190735,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT94497"
"10",1695463543528,"23/09/2023 10:05:43",1695449143528,-4,"23/09/2023 02:05:43",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4940.846,4934.17,4940.846,4940.846,4934.17,4940.846,1,4940.846,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT94497"
"11",1695463543528,"23/09/2023 10:05:43",1695449143528,-4,"23/09/2023 02:05:43",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",1497.17,4934.17,4941.54599980926,1497.17,4934.17,4941.54599980926,1,1497.17,3444.37599980926,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT94497"
"12",1695463543529,"23/09/2023 10:05:43",1695449143529,-4,"23/09/2023 02:05:43",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",2278.673,4934.17,4941.9459994278,2278.673,4934.17,4941.9459994278,1,2278.673,2663.27299942779,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT94497"
"13",1695463543529,"23/09/2023 10:05:43",1695449143529,-4,"23/09/2023 02:05:43",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2701.098,4934.17,4942.4459994278,2701.098,4934.17,4942.4459994278,1,2701.098,2241.3479994278,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT94497"
"14",1695463543534,"23/09/2023 10:05:43",1695449143534,-4,"23/09/2023 02:05:43",142246,8,"questionnaire-uu2n",NA,31807612,9407525,NA,"complete","ovaetw","3QIYRE09Y9GHBS78FM2CFG736N01ND","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","JKIAHBGCFDE",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT94497"
"1",1695479478399,"23/09/2023 14:31:18",1695465078399,-4,"23/09/2023 06:31:18",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"2",1695479500032,"23/09/2023 14:31:40",1695465100032,-4,"23/09/2023 06:31:40",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21652.560000006,21640.785,21652.560000006,21652.560000006,21640.785,21652.560000006,1,21652.560000006,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,NA
"3",1695479500035,"23/09/2023 14:31:40",1695465100035,-4,"23/09/2023 06:31:40",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",20069.667,21640.785,21655.8600000179,20069.667,21640.785,21655.8600000179,1,20069.667,1586.19300001788,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,NA
"4",1695479500035,"23/09/2023 14:31:40",1695465100035,-4,"23/09/2023 06:31:40",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",20596.491,21640.785,21656.3600000179,20596.491,21640.785,21656.3600000179,1,20596.491,1059.86900001788,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,NA
"5",1695479500036,"23/09/2023 14:31:40",1695465100036,-4,"23/09/2023 06:31:40",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",20994.953,21640.785,21656.7600000238,20994.953,21640.785,21656.7600000238,1,20994.953,661.80700002384,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,NA
"6",1695479503279,"23/09/2023 14:31:43",1695465103279,-4,"23/09/2023 06:31:43",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3259.27500000596,3251.622,3259.27500000596,3259.27500000596,3251.622,3259.27500000596,1,3259.27500000596,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,NA
"7",1695479503279,"23/09/2023 14:31:43",1695465103279,-4,"23/09/2023 06:31:43",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",1718.509,3251.622,3259.875,1718.509,3251.622,3259.875,1,1718.509,1541.366,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,NA
"8",1695479503280,"23/09/2023 14:31:43",1695465103280,-4,"23/09/2023 06:31:43",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",2176.334,3251.622,3260.375,2176.334,3251.622,3260.375,1,2176.334,1084.041,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,NA
"9",1695479503280,"23/09/2023 14:31:43",1695465103280,-4,"23/09/2023 06:31:43",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",2672.193,3251.622,3260.875,2672.193,3251.622,3260.875,1,2672.193,588.682000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,NA
"10",1695479506927,"23/09/2023 14:31:46",1695465106927,-4,"23/09/2023 06:31:46",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3655.15300000596,3639.619,3655.15300000596,3655.15300000596,3639.619,3655.15300000596,1,3655.15300000596,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,NA
"11",1695479506927,"23/09/2023 14:31:46",1695465106927,-4,"23/09/2023 06:31:46",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2085.975,3639.619,3656.253,2085.975,3639.619,3656.253,1,2085.975,1570.278,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,NA
"12",1695479506928,"23/09/2023 14:31:46",1695465106928,-4,"23/09/2023 06:31:46",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",2500.831,3639.619,3656.285,2500.831,3639.619,3656.285,1,2500.831,1155.454,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,NA
"13",1695479506928,"23/09/2023 14:31:46",1695465106928,-4,"23/09/2023 06:31:46",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",2853.434,3639.619,3656.285,2853.434,3639.619,3656.285,1,2853.434,802.851000000002,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,NA
"14",1695479506930,"23/09/2023 14:31:46",1695465106930,-4,"23/09/2023 06:31:46",142246,8,"questionnaire-uu2n",NA,31808742,9407693,NA,"complete","srcagv","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KAJBICHDGEF",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"1",1695481856712,"23/09/2023 15:10:56",1695467456712,-4,"23/09/2023 07:10:56",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"2",1695481884374,"23/09/2023 15:11:24",1695467484374,-4,"23/09/2023 07:11:24",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",27682.2500000119,27670.263,27682.2500000119,27682.2500000119,27670.263,27682.2500000119,1,27682.2500000119,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,NA
"3",1695481884377,"23/09/2023 15:11:24",1695467484377,-4,"23/09/2023 07:11:24",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",26957.498,27670.263,27685.8500000358,26957.498,27670.263,27685.8500000358,1,26957.498,728.352000035764,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,NA
"4",1695481884377,"23/09/2023 15:11:24",1695467484377,-4,"23/09/2023 07:11:24",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",24594.948,27670.263,27686.2500000119,24594.948,27670.263,27686.2500000119,1,24594.948,3091.30200001192,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,NA
"5",1695481884377,"23/09/2023 15:11:24",1695467484377,-4,"23/09/2023 07:11:24",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",25055.125,27670.263,27686.6500000477,25055.125,27670.263,27686.6500000477,1,25055.125,2631.52500004768,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,NA
"6",1695481896878,"23/09/2023 15:11:36",1695467496878,-4,"23/09/2023 07:11:36",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",12514.687,12498.368,12514.687,12514.687,12498.368,12514.687,1,12514.687,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,NA
"7",1695481896880,"23/09/2023 15:11:36",1695467496880,-4,"23/09/2023 07:11:36",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",10765.267,12498.368,12515.034,10765.267,12498.368,12515.034,1,10765.267,1749.76699999999,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,NA
"8",1695481896881,"23/09/2023 15:11:36",1695467496881,-4,"23/09/2023 07:11:36",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",11454.075,12498.368,12515.034,11454.075,12498.368,12515.034,1,11454.075,1060.959,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,NA
"9",1695481896881,"23/09/2023 15:11:36",1695467496881,-4,"23/09/2023 07:11:36",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",11952.524,12498.368,12515.034,11952.524,12498.368,12515.034,1,11952.524,562.509999999995,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,NA
"10",1695481993933,"23/09/2023 15:13:13",1695467593933,-4,"23/09/2023 07:13:13",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",97069.0190000477,97055.444,97069.0190000477,97069.0190000477,97055.444,97069.0190000477,1,97069.0190000477,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,NA
"11",1695481993935,"23/09/2023 15:13:13",1695467593935,-4,"23/09/2023 07:13:13",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",95281.987,97055.444,97071.5190000477,95281.987,97055.444,97071.5190000477,1,95281.987,1789.53200004768,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,NA
"12",1695481993936,"23/09/2023 15:13:13",1695467593936,-4,"23/09/2023 07:13:13",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",95685.131,97055.444,97072.11,95685.131,97055.444,97072.11,1,95685.131,1386.97899999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,NA
"13",1695481993936,"23/09/2023 15:13:13",1695467593936,-4,"23/09/2023 07:13:13",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",96054.668,97055.444,97072.11,96054.668,97055.444,97072.11,1,96054.668,1017.44200000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,NA
"14",1695481993938,"23/09/2023 15:13:13",1695467593938,-4,"23/09/2023 07:13:13",142246,8,"questionnaire-uu2n",NA,31809500,9407715,NA,"complete","idcilz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1240x563",NA,NA,0,"BIQ (Charlotte)",2,"In","ABKCJDIEHFG",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,NA
"1",1695502065237,"23/09/2023 20:47:45",1695476865237,-7,"23/09/2023 06:47:45",142246,8,"questionnaire-uu2n",NA,31811691,9408436,NA,"complete","sfrsmh","3LEP4MGT3MZ92EYNSPHYPN8IEWPBDQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADKEJFIGH",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT30203"
