"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1730569910578,"02/11/2024 17:51:50",1730569909563,-5,"02/11/2024 12:51:49",193496,6,"task-9qxs",NA,41068982,11991719,NA,"complete",NA,"67265ea68d701c5455b711a2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1241x697","1241x698",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51200"
"2",1730569927045,"02/11/2024 17:52:07",1730569926056,-5,"02/11/2024 12:52:06",193496,6,"task-9qxs",NA,41068982,11991719,NA,"complete",NA,"67265ea68d701c5455b711a2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1241x697","1241x698",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",15417.6000000015,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF51200"
"3",1730569929557,"02/11/2024 17:52:09",1730569928563,-5,"02/11/2024 12:52:08",193496,6,"task-9qxs",NA,41068982,11991719,NA,"complete",NA,"67265ea68d701c5455b711a2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1241x697","1241x698",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2462.5,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF51200"
"4",1730569929764,"02/11/2024 17:52:09",1730569928570,-5,"02/11/2024 12:52:08",193496,6,"task-9qxs",NA,41068982,11991719,NA,"complete",NA,"67265ea68d701c5455b711a2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 126.0.0.0","1241x697","1241x698",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",19008,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF51200"
"1",1730570479487,"02/11/2024 18:01:19",1730570480074,-4,"02/11/2024 14:01:20",193496,6,"task-9qxs",NA,41069104,11991804,NA,"complete",NA,"6726652b576d16cf98cb1ffc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01236"
"2",1730570501498,"02/11/2024 18:01:41",1730570502121,-4,"02/11/2024 14:01:42",193496,6,"task-9qxs",NA,41069104,11991804,NA,"complete",NA,"6726652b576d16cf98cb1ffc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",21284.1999998093,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF01236"
"3",1730570507358,"02/11/2024 18:01:47",1730570508224,-4,"02/11/2024 14:01:48",193496,6,"task-9qxs",NA,41069104,11991804,NA,"complete",NA,"6726652b576d16cf98cb1ffc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6091.09999990463,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF01236"
"4",1730570507535,"02/11/2024 18:01:47",1730570508227,-4,"02/11/2024 14:01:48",193496,6,"task-9qxs",NA,41069104,11991804,NA,"complete",NA,"6726652b576d16cf98cb1ffc","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",28153,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01236"
"1",1730829186519,"05/11/2024 17:53:06",1730829187601,0,"05/11/2024 17:53:07",193496,6,"task-9qxs",NA,41125572,12010562,NA,"complete",NA,"672a59a5a0f78518a02162de","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x799",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86181"
"2",1730829193575,"05/11/2024 17:53:13",1730829194674,0,"05/11/2024 17:53:14",193496,6,"task-9qxs",NA,41125572,12010562,NA,"complete",NA,"672a59a5a0f78518a02162de","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x799",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6818.89999997616,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF86181"
"3",1730829198779,"05/11/2024 17:53:18",1730829199901,0,"05/11/2024 17:53:19",193496,6,"task-9qxs",NA,41125572,12010562,NA,"complete",NA,"672a59a5a0f78518a02162de","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x799",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5213,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF86181"
"4",1730829198844,"05/11/2024 17:53:18",1730829199905,0,"05/11/2024 17:53:19",193496,6,"task-9qxs",NA,41125572,12010562,NA,"complete",NA,"672a59a5a0f78518a02162de","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x799",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",12304,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF86181"
"1",1730829334501,"05/11/2024 17:55:34",1730829334451,0,"05/11/2024 17:55:34",193496,6,"task-9qxs",NA,41125641,12010573,NA,"complete",NA,"672a59fd9570119e21bbbdc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF00818"
"2",1730829343458,"05/11/2024 17:55:43",1730829343449,0,"05/11/2024 17:55:43",193496,6,"task-9qxs",NA,41125641,12010573,NA,"complete",NA,"672a59fd9570119e21bbbdc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",8802.60000000009,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF00818"
"3",1730829349121,"05/11/2024 17:55:49",1730829349093,0,"05/11/2024 17:55:49",193496,6,"task-9qxs",NA,41125641,12010573,NA,"complete",NA,"672a59fd9570119e21bbbdc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5631,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF00818"
"4",1730829349164,"05/11/2024 17:55:49",1730829349096,0,"05/11/2024 17:55:49",193496,6,"task-9qxs",NA,41125641,12010573,NA,"complete",NA,"672a59fd9570119e21bbbdc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",14645,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF00818"
"1",1730829384799,"05/11/2024 17:56:24",1730829384641,-6,"05/11/2024 11:56:24",193496,6,"task-9qxs",NA,41125663,12010580,NA,"complete",NA,"672a59ebeb85126b49f22543","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44058"
"2",1730829391105,"05/11/2024 17:56:31",1730829390996,-6,"05/11/2024 11:56:30",193496,6,"task-9qxs",NA,41125663,12010580,NA,"complete",NA,"672a59ebeb85126b49f22543","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5493.19999980927,NA,"Enter Key","ducj",1,0,1,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF44058"
"3",1730829394791,"05/11/2024 17:56:34",1730829394686,-6,"05/11/2024 11:56:34",193496,6,"task-9qxs",NA,41125663,12010580,NA,"complete",NA,"672a59ebeb85126b49f22543","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3680.90000009537,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF44058"
"4",1730829394968,"05/11/2024 17:56:34",1730829394690,-6,"05/11/2024 11:56:34",193496,6,"task-9qxs",NA,41125663,12010580,NA,"complete",NA,"672a59ebeb85126b49f22543","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",10049,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44058"
"1",1730829453440,"05/11/2024 17:57:33",1730829453240,0,"05/11/2024 17:57:33",193496,6,"task-9qxs",NA,41125711,12010569,NA,"complete",NA,"672a59de02f3eabf6d4868d7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21828"
"2",1730829471251,"05/11/2024 17:57:51",1730829471089,0,"05/11/2024 17:57:51",193496,6,"task-9qxs",NA,41125711,12010569,NA,"complete",NA,"672a59de02f3eabf6d4868d7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",17615.2000000477,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF21828"
"3",1730829474448,"05/11/2024 17:57:54",1730829474252,0,"05/11/2024 17:57:54",193496,6,"task-9qxs",NA,41125711,12010569,NA,"complete",NA,"672a59de02f3eabf6d4868d7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3152.5,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF21828"
"4",1730829474518,"05/11/2024 17:57:54",1730829474254,0,"05/11/2024 17:57:54",193496,6,"task-9qxs",NA,41125711,12010569,NA,"complete",NA,"672a59de02f3eabf6d4868d7","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",21014,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF21828"
"1",1730829605642,"05/11/2024 18:00:05",1730829615890,0,"05/11/2024 18:00:15",193496,6,"task-9qxs",NA,41125804,12010596,NA,"complete",NA,"672a5b278419b346433a431b","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x569",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF87860"
"2",1730829617370,"05/11/2024 18:00:17",1730829627639,0,"05/11/2024 18:00:27",193496,6,"task-9qxs",NA,41125804,12010596,NA,"complete",NA,"672a5b278419b346433a431b","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x569",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",11355.8999999762,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF87860"
"3",1730829620364,"05/11/2024 18:00:20",1730829630640,0,"05/11/2024 18:00:30",193496,6,"task-9qxs",NA,41125804,12010596,NA,"complete",NA,"672a5b278419b346433a431b","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x569",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2971.90000003576,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF87860"
"4",1730829620458,"05/11/2024 18:00:20",1730829630661,0,"05/11/2024 18:00:30",193496,6,"task-9qxs",NA,41125804,12010596,NA,"complete",NA,"672a5b278419b346433a431b","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x569",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",14771,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF87860"
"1",1730829662114,"05/11/2024 18:01:02",1730829660946,0,"05/11/2024 18:01:00",193496,6,"task-9qxs",NA,41125846,12010607,NA,"complete",NA,"672a5b860f366d3caaeef485","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF28831"
"2",1730829672075,"05/11/2024 18:01:12",1730829670930,0,"05/11/2024 18:01:10",193496,6,"task-9qxs",NA,41125846,12010607,NA,"complete",NA,"672a5b860f366d3caaeef485","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9825.60000014305,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF28831"
"3",1730829677093,"05/11/2024 18:01:17",1730829675958,0,"05/11/2024 18:01:15",193496,6,"task-9qxs",NA,41125846,12010607,NA,"complete",NA,"672a5b860f366d3caaeef485","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5016.30000019073,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF28831"
"4",1730829677144,"05/11/2024 18:01:17",1730829675962,0,"05/11/2024 18:01:15",193496,6,"task-9qxs",NA,41125846,12010607,NA,"complete",NA,"672a5b860f366d3caaeef485","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x551",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",15016,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF28831"
"1",1730829749170,"05/11/2024 18:02:29",1730829752065,0,"05/11/2024 18:02:32",193496,6,"task-9qxs",NA,41125896,12010613,NA,"complete",NA,"672a5bc734480c73bfa77f65","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x800","1280x639",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF25745"
"2",1730829758995,"05/11/2024 18:02:38",1730829761925,0,"05/11/2024 18:02:41",193496,6,"task-9qxs",NA,41125896,12010613,NA,"complete",NA,"672a5bc734480c73bfa77f65","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x800","1280x639",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",9689.39999997616,NA,"Enter Key","Sanke",1,0,1,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF25745"
"3",1730829764318,"05/11/2024 18:02:44",1730829767258,0,"05/11/2024 18:02:47",193496,6,"task-9qxs",NA,41125896,12010613,NA,"complete",NA,"672a5bc734480c73bfa77f65","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x800","1280x639",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5322.69999998808,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF25745"
"4",1730829764413,"05/11/2024 18:02:44",1730829767261,0,"05/11/2024 18:02:47",193496,6,"task-9qxs",NA,41125896,12010613,NA,"complete",NA,"672a5bc734480c73bfa77f65","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x800","1280x639",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","HM_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",15196,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF25745"
"1",1730829813226,"05/11/2024 18:03:33",1730829812824,0,"05/11/2024 18:03:32",193496,6,"task-9qxs",NA,41125931,12010621,NA,"complete",NA,"672a5bed904239f40ee16868","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09251"
"2",1730829825073,"05/11/2024 18:03:45",1730829824717,0,"05/11/2024 18:03:44",193496,6,"task-9qxs",NA,41125931,12010621,NA,"complete",NA,"672a5bed904239f40ee16868","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11484.1999999997,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF09251"
"3",1730829827804,"05/11/2024 18:03:47",1730829827444,0,"05/11/2024 18:03:47",193496,6,"task-9qxs",NA,41125931,12010621,NA,"complete",NA,"672a5bed904239f40ee16868","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2676.40000000037,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF09251"
"4",1730829827877,"05/11/2024 18:03:47",1730829827451,0,"05/11/2024 18:03:47",193496,6,"task-9qxs",NA,41125931,12010621,NA,"complete",NA,"672a5bed904239f40ee16868","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x746",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",14627,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09251"
"1",1730829955790,"05/11/2024 18:05:55",1730829846596,0,"05/11/2024 18:04:06",193496,6,"task-9qxs",NA,41126014,12010638,NA,"complete",NA,"672a5cb6904239f40ee168b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","894x523",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF70813"
"2",1730829962864,"05/11/2024 18:06:02",1730829853732,0,"05/11/2024 18:04:13",193496,6,"task-9qxs",NA,41126014,12010638,NA,"complete",NA,"672a5cb6904239f40ee168b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","894x523",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",6891.59999990463,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF70813"
"3",1730829966429,"05/11/2024 18:06:06",1730829857296,0,"05/11/2024 18:04:17",193496,6,"task-9qxs",NA,41126014,12010638,NA,"complete",NA,"672a5cb6904239f40ee168b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","894x523",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3545.79999995232,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF70813"
"4",1730829966520,"05/11/2024 18:06:06",1730829857302,0,"05/11/2024 18:04:17",193496,6,"task-9qxs",NA,41126014,12010638,NA,"complete",NA,"672a5cb6904239f40ee168b0","computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1280x720","894x523",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",10706,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF70813"
"1",1730830038174,"05/11/2024 18:07:18",1730830065643,0,"05/11/2024 18:07:45",193496,6,"task-9qxs",NA,41126060,12010628,NA,"complete",NA,"672a5c546ed48451485a1809","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF28707"
"2",1730830047994,"05/11/2024 18:07:27",1730830075499,0,"05/11/2024 18:07:55",193496,6,"task-9qxs",NA,41126060,12010628,NA,"complete",NA,"672a5c546ed48451485a1809","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",9774,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF28707"
