"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1698685198190,"30/10/2023 16:59:58",1698685198190,0,"30/10/2023 16:59:58",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",7247.483,9696.544,9705.33600002384,7247.483,9696.544,9705.33600002384,1,7247.483,2457.85300002384,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF03456"
"5",1698685198191,"30/10/2023 16:59:58",1698685198191,0,"30/10/2023 16:59:58",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",8863.799,9696.544,9706.03600001192,8863.799,9696.544,9706.03600001192,1,8863.799,842.237000011921,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF03456"
"6",1698685203624,"30/10/2023 17:00:03",1698685203624,0,"30/10/2023 17:00:03",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",5442.49200001192,5431.64,5442.49200001192,5442.49200001192,5431.64,5442.49200001192,1,5442.49200001192,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF03456"
"7",1698685203626,"30/10/2023 17:00:03",1698685203626,0,"30/10/2023 17:00:03",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",1316.377,5431.64,5444.59200000596,1316.377,5431.64,5444.59200000596,1,1316.377,4128.21500000596,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF03456"
"8",1698685203626,"30/10/2023 17:00:03",1698685203626,0,"30/10/2023 17:00:03",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",1982.705,5431.64,5444.99200001192,1982.705,5431.64,5444.99200001192,1,1982.705,3462.28700001192,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF03456"
"9",1698685203627,"30/10/2023 17:00:03",1698685203627,0,"30/10/2023 17:00:03",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",2732.707,5431.64,5445.89200001788,2732.707,5431.64,5445.89200001788,1,2732.707,2713.18500001788,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF03456"
"10",1698685219752,"30/10/2023 17:00:19",1698685219752,0,"30/10/2023 17:00:19",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16139.6520000238,16127.73,16139.6520000238,16139.6520000238,16127.73,16139.6520000238,1,16139.6520000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF03456"
"11",1698685219754,"30/10/2023 17:00:19",1698685219754,0,"30/10/2023 17:00:19",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",11846.169,16127.73,16141.2520000179,11846.169,16127.73,16141.2520000179,1,11846.169,4295.08300001788,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF03456"
"12",1698685219754,"30/10/2023 17:00:19",1698685219754,0,"30/10/2023 17:00:19",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",13812.384,16127.73,16141.552,13812.384,16127.73,16141.552,1,13812.384,2329.168,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF03456"
"13",1698685219755,"30/10/2023 17:00:19",1698685219755,0,"30/10/2023 17:00:19",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",12912.174,16127.73,16141.952000006,12912.174,16127.73,16141.952000006,1,12912.174,3229.77800000596,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF03456"
"14",1698685219758,"30/10/2023 17:00:19",1698685219758,0,"30/10/2023 17:00:19",149691,4,"questionnaire-uu2n",NA,32580307,9641276,NA,"complete",NA,"653fd4a62a8481e90cd910e2","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1912x970",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF03456"
"1",1698685904457,"30/10/2023 17:11:44",1698685904457,0,"30/10/2023 17:11:44",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF22874"
"2",1698685934225,"30/10/2023 17:12:14",1698685934225,0,"30/10/2023 17:12:14",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",29777.707,29761.138,29777.707,29777.707,29761.138,29777.707,1,29777.707,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF22874"
"3",1698685934227,"30/10/2023 17:12:14",1698685934227,0,"30/10/2023 17:12:14",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",14813.888,29761.138,29777.707,14813.888,29761.138,29777.707,1,14813.888,14963.819,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF22874"
"4",1698685934228,"30/10/2023 17:12:14",1698685934228,0,"30/10/2023 17:12:14",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",23779.273,29761.138,29777.707,23779.273,29761.138,29777.707,1,23779.273,5998.434,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF22874"
"5",1698685934228,"30/10/2023 17:12:14",1698685934228,0,"30/10/2023 17:12:14",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",29044.757,29761.138,29777.707,29044.757,29761.138,29777.707,1,29044.757,732.950000000004,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF22874"
"6",1698685962482,"30/10/2023 17:12:42",1698685962482,0,"30/10/2023 17:12:42",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",28275.7020000007,28262.391,28275.7020000007,28275.7020000007,28262.391,28275.7020000007,1,28275.7020000007,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF22874"
"7",1698685962485,"30/10/2023 17:12:42",1698685962485,0,"30/10/2023 17:12:42",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",7948.626,28262.391,28278.902,7948.626,28262.391,28278.902,1,7948.626,20330.276,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF22874"
"8",1698685962486,"30/10/2023 17:12:42",1698685962486,0,"30/10/2023 17:12:42",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",19113.752,28262.391,28279.064,19113.752,28262.391,28279.064,1,19113.752,9165.312,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF22874"
"9",1698685962487,"30/10/2023 17:12:42",1698685962487,0,"30/10/2023 17:12:42",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",27612.324,28262.391,28279.064,27612.324,28262.391,28279.064,1,27612.324,666.740000000005,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF22874"
"10",1698685983401,"30/10/2023 17:13:03",1698685983401,0,"30/10/2023 17:13:03",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",20931.8110000007,20929.266,20931.8110000007,20931.8110000007,20929.266,20931.8110000007,1,20931.8110000007,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF22874"
"11",1698685983404,"30/10/2023 17:13:03",1698685983404,0,"30/10/2023 17:13:03",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",7631.601,20929.266,20935.6110000015,7631.601,20929.266,20935.6110000015,1,7631.601,13304.0100000015,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF22874"
"12",1698685983405,"30/10/2023 17:13:03",1698685983405,0,"30/10/2023 17:13:03",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",12864.206,20929.266,20936.511,12864.206,20929.266,20936.511,1,12864.206,8072.30499999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF22874"
"13",1698685983406,"30/10/2023 17:13:03",1698685983406,0,"30/10/2023 17:13:03",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",20162.929,20929.266,20937.1110000015,20162.929,20929.266,20937.1110000015,1,20162.929,774.182000001485,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF22874"
"14",1698685983412,"30/10/2023 17:13:03",1698685983412,0,"30/10/2023 17:13:03",149691,4,"questionnaire-uu2n",NA,32580715,9641609,NA,"complete",NA,"653fe1d8a998974e1e57cea8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x720","1272x564",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF22874"
"1",1698686157876,"30/10/2023 17:15:57",1698686157876,0,"30/10/2023 17:15:57",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF28732"
"2",1698686170946,"30/10/2023 17:16:10",1698686170946,0,"30/10/2023 17:16:10",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",13174,13163,13174,13174,13163,13174,1,13174,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF28732"
"3",1698686170955,"30/10/2023 17:16:10",1698686170955,0,"30/10/2023 17:16:10",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",5196,13163,13179,5196,13163,13179,1,5196,7983,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF28732"
"4",1698686170955,"30/10/2023 17:16:10",1698686170955,0,"30/10/2023 17:16:10",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",9146,13163,13179,9146,13163,13179,1,9146,4033,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF28732"
"5",1698686170956,"30/10/2023 17:16:10",1698686170956,0,"30/10/2023 17:16:10",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",11664,13163,13179,11664,13163,13179,1,11664,1515,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF28732"
"6",1698686181867,"30/10/2023 17:16:21",1698686181867,0,"30/10/2023 17:16:21",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",10933,10919,10933,10933,10919,10933,1,10933,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF28732"
"7",1698686181872,"30/10/2023 17:16:21",1698686181872,0,"30/10/2023 17:16:21",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",3951,10919,10936,3951,10919,10936,1,3951,6985,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF28732"
"8",1698686181873,"30/10/2023 17:16:21",1698686181873,0,"30/10/2023 17:16:21",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",6166,10919,10936,6166,10919,10936,1,6166,4770,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF28732"
"9",1698686181874,"30/10/2023 17:16:21",1698686181874,0,"30/10/2023 17:16:21",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9241,10919,10936,9241,10919,10936,1,9241,1695,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF28732"
"10",1698686200067,"30/10/2023 17:16:40",1698686200067,0,"30/10/2023 17:16:40",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18213,18196,18213,18213,18196,18213,1,18213,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF28732"
"11",1698686200074,"30/10/2023 17:16:40",1698686200074,0,"30/10/2023 17:16:40",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",5951,18196,18213,5951,18196,18213,1,5951,12262,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF28732"
"12",1698686200076,"30/10/2023 17:16:40",1698686200076,0,"30/10/2023 17:16:40",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",16304,18196,18213,16304,18196,18213,1,16304,1909,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF28732"
"13",1698686200077,"30/10/2023 17:16:40",1698686200077,0,"30/10/2023 17:16:40",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",17564,18196,18213,17564,18196,18213,1,17564,649,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF28732"
"14",1698686200086,"30/10/2023 17:16:40",1698686200086,0,"30/10/2023 17:16:40",149691,4,"questionnaire-uu2n",NA,32580986,9641659,NA,"complete",NA,"653fe1583fad42cfd2aa4aa6","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","1374x623","1366x622",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF28732"
"1",1698686526818,"30/10/2023 17:22:06",1698686526818,0,"30/10/2023 17:22:06",149691,4,"questionnaire-uu2n",NA,32581260,9641707,NA,"complete",NA,"653fe3e62a5f1b70bb8ea351","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF07925"
"2",1698686553422,"30/10/2023 17:22:33",1698686553422,0,"30/10/2023 17:22:33",149691,4,"questionnaire-uu2n",NA,32581260,9641707,NA,"complete",NA,"653fe3e62a5f1b70bb8ea351","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",26614.1119999881,26599.461,26614.1119999881,26614.1119999881,26599.461,26614.1119999881,1,26614.1119999881,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF07925"
"3",1698686553425,"30/10/2023 17:22:33",1698686553425,0,"30/10/2023 17:22:33",149691,4,"questionnaire-uu2n",NA,32581260,9641707,NA,"complete",NA,"653fe3e62a5f1b70bb8ea351","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",10066.526,26599.461,26616.127,10066.526,26599.461,26616.127,1,10066.526,16549.601,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF07925"
"4",1698686553425,"30/10/2023 17:22:33",1698686553425,0,"30/10/2023 17:22:33",149691,4,"questionnaire-uu2n",NA,32581260,9641707,NA,"complete",NA,"653fe3e62a5f1b70bb8ea351","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",18116.204,26599.461,26616.127,18116.204,26599.461,26616.127,1,18116.204,8499.923,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF07925"
