"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"3",1698689261138,"30/10/2023 18:07:41",1698689261070,0,"30/10/2023 18:07:41",149691,4,"task-9qxs",NA,32583257,9641972,NA,"complete",NA,"653fee9ccc3eac5a09e394d7","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1865.80000001192,NA,"Enter Key","CAT",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF54694"
"4",1698689261203,"30/10/2023 18:07:41",1698689261074,0,"30/10/2023 18:07:41",149691,4,"task-9qxs",NA,32583257,9641972,NA,"complete",NA,"653fee9ccc3eac5a09e394d7","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",7618,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF54694"
"1",1698689254403,"30/10/2023 18:07:34",1698689254488,0,"30/10/2023 18:07:34",149691,4,"task-9qxs",NA,32583258,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66324"
"2",1698689261340,"30/10/2023 18:07:41",1698689261460,0,"30/10/2023 18:07:41",149691,4,"task-9qxs",NA,32583258,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6824.80000000075,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF66324"
"3",1698689263548,"30/10/2023 18:07:43",1698689263700,0,"30/10/2023 18:07:43",149691,4,"task-9qxs",NA,32583258,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2236.59999999963,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF66324"
"4",1698689263622,"30/10/2023 18:07:43",1698689263703,0,"30/10/2023 18:07:43",149691,4,"task-9qxs",NA,32583258,9641967,NA,"complete",NA,"653fee3c03cf194f96892967","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x919",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",9215,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66324"
"1",1698689299172,"30/10/2023 18:08:19",1698689298720,1,"30/10/2023 19:08:18",149691,4,"task-9qxs",NA,32583284,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43003"
"2",1698689310752,"30/10/2023 18:08:30",1698689310343,1,"30/10/2023 19:08:30",149691,4,"task-9qxs",NA,32583284,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10051.7999999523,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF43003"
"3",1698689315542,"30/10/2023 18:08:35",1698689315111,1,"30/10/2023 19:08:35",149691,4,"task-9qxs",NA,32583284,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4757.29999995232,NA,"Enter Key","butterfly ",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF43003"
"4",1698689315845,"30/10/2023 18:08:35",1698689315117,1,"30/10/2023 19:08:35",149691,4,"task-9qxs",NA,32583284,9641961,NA,"complete",NA,"653fedcd3b0bacfba345183a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1680x1050","1680x971",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",16397,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43003"
"1",1698689298727,"30/10/2023 18:08:18",1698689298583,0,"30/10/2023 18:08:18",149691,4,"task-9qxs",NA,32583286,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58754"
"2",1698689306156,"30/10/2023 18:08:26",1698689306072,0,"30/10/2023 18:08:26",149691,4,"task-9qxs",NA,32583286,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7353.69999998808,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF58754"
"3",1698689308945,"30/10/2023 18:08:28",1698689308866,0,"30/10/2023 18:08:28",149691,4,"task-9qxs",NA,32583286,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2785.09999999404,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF58754"
"4",1698689308988,"30/10/2023 18:08:28",1698689308870,0,"30/10/2023 18:08:28",149691,4,"task-9qxs",NA,32583286,9641970,NA,"complete",NA,"653fee8fda5aac3025e26738","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10287,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF58754"
"1",1698689301741,"30/10/2023 18:08:21",1698689299486,0,"30/10/2023 18:08:19",149691,4,"task-9qxs",NA,32583290,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23910"
"2",1698689314664,"30/10/2023 18:08:34",1698689312463,0,"30/10/2023 18:08:32",149691,4,"task-9qxs",NA,32583290,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",12758.900000006,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF23910"
"3",1698689317854,"30/10/2023 18:08:37",1698689315634,0,"30/10/2023 18:08:35",149691,4,"task-9qxs",NA,32583290,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3160.09999999404,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF23910"
"4",1698689317899,"30/10/2023 18:08:37",1698689315636,0,"30/10/2023 18:08:35",149691,4,"task-9qxs",NA,32583290,9641983,NA,"complete",NA,"653feef7b530bc2e68110680","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x960","1707x843",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",16150,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF23910"
"1",1698689316116,"30/10/2023 18:08:36",1698689315390,0,"30/10/2023 18:08:35",149691,4,"task-9qxs",NA,32583295,9641954,NA,"complete",NA,"653feddaf9385a120b146aef","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF30203"
"2",1698689335505,"30/10/2023 18:08:55",1698689334808,0,"30/10/2023 18:08:54",149691,4,"task-9qxs",NA,32583295,9641954,NA,"complete",NA,"653feddaf9385a120b146aef","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",19289.200000003,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF30203"
"3",1698689339316,"30/10/2023 18:08:59",1698689338641,0,"30/10/2023 18:08:58",149691,4,"task-9qxs",NA,32583295,9641954,NA,"complete",NA,"653feddaf9385a120b146aef","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3827,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF30203"
"4",1698689339363,"30/10/2023 18:08:59",1698689338645,0,"30/10/2023 18:08:58",149691,4,"task-9qxs",NA,32583295,9641954,NA,"complete",NA,"653feddaf9385a120b146aef","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",23255,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF30203"
"1",1698689374138,"30/10/2023 18:09:34",1698689375728,0,"30/10/2023 18:09:35",149691,4,"task-9qxs",NA,32583326,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44779"
"2",1698689384787,"30/10/2023 18:09:44",1698689386393,0,"30/10/2023 18:09:46",149691,4,"task-9qxs",NA,32583326,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10548,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF44779"
"3",1698689388081,"30/10/2023 18:09:48",1698689389698,0,"30/10/2023 18:09:49",149691,4,"task-9qxs",NA,32583326,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3293,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF44779"
"4",1698689388140,"30/10/2023 18:09:48",1698689389708,0,"30/10/2023 18:09:49",149691,4,"task-9qxs",NA,32583326,9641975,NA,"complete",NA,"653feec4d7a4703c2edc9620","computer","Desktop or Laptop","Windows 10","Firefox 119.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13980,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF44779"
"1",1698689400387,"30/10/2023 18:10:00",1698689400323,0,"30/10/2023 18:10:00",149691,4,"task-9qxs",NA,32583335,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34462"
"2",1698689405655,"30/10/2023 18:10:05",1698689405615,0,"30/10/2023 18:10:05",149691,4,"task-9qxs",NA,32583335,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",5082.30000001192,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF34462"
"3",1698689410835,"30/10/2023 18:10:10",1698689410789,0,"30/10/2023 18:10:10",149691,4,"task-9qxs",NA,32583335,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",5164.69999998808,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF34462"
"4",1698689410916,"30/10/2023 18:10:10",1698689410793,0,"30/10/2023 18:10:10",149691,4,"task-9qxs",NA,32583335,9641900,NA,"complete",NA,"653fec3e717ef0afa24f8825","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1920x1039",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10470,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF34462"
"1",1698689442030,"30/10/2023 18:10:42",1698689441438,0,"30/10/2023 18:10:41",149691,4,"task-9qxs",NA,32583356,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF82251"
"2",1698689456366,"30/10/2023 18:10:56",1698689455827,0,"30/10/2023 18:10:55",149691,4,"task-9qxs",NA,32583356,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",13760,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF82251"
"3",1698689459091,"30/10/2023 18:10:59",1698689458551,0,"30/10/2023 18:10:58",149691,4,"task-9qxs",NA,32583356,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",2713.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF82251"
"4",1698689459251,"30/10/2023 18:10:59",1698689458561,0,"30/10/2023 18:10:58",149691,4,"task-9qxs",NA,32583356,9641944,NA,"complete",NA,"653fed9d381b448d996d48d8","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1280x800","1272x644",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",17122,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF82251"
"1",1698689485215,"30/10/2023 18:11:25",1698689485698,0,"30/10/2023 18:11:25",149691,4,"task-9qxs",NA,32583377,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98820"
"2",1698689503452,"30/10/2023 18:11:43",1698689504029,0,"30/10/2023 18:11:44",149691,4,"task-9qxs",NA,32583377,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",18015,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF98820"
"3",1698689508349,"30/10/2023 18:11:48",1698689508919,0,"30/10/2023 18:11:48",149691,4,"task-9qxs",NA,32583377,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",4837,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF98820"
"4",1698689508444,"30/10/2023 18:11:48",1698689508927,0,"30/10/2023 18:11:48",149691,4,"task-9qxs",NA,32583377,9641959,NA,"complete",NA,"653fedeaa8e3aaaec7a6d02b","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1366x768","1364x683",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",23229,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF98820"
"1",1698689491427,"30/10/2023 18:11:31",1698689491322,0,"30/10/2023 18:11:31",149691,4,"task-9qxs",NA,32583380,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03019"
"2",1698689504595,"30/10/2023 18:11:44",1698689503985,0,"30/10/2023 18:11:43",149691,4,"task-9qxs",NA,32583380,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",12066.5,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF03019"
"3",1698689506385,"30/10/2023 18:11:46",1698689506337,0,"30/10/2023 18:11:46",149691,4,"task-9qxs",NA,32583380,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2330.40000000014,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF03019"
"4",1698689506824,"30/10/2023 18:11:46",1698689506347,0,"30/10/2023 18:11:46",149691,4,"task-9qxs",NA,32583380,9641964,NA,"complete",NA,"653feb8f456c4834cc92ab03","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x603",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",15024,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF03019"
"1",1698689725583,"30/10/2023 18:15:25",1698689724887,0,"30/10/2023 18:15:24",149691,4,"task-9qxs",NA,32583456,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF74201"
"2",1698689734779,"30/10/2023 18:15:34",1698689734115,0,"30/10/2023 18:15:34",149691,4,"task-9qxs",NA,32583456,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8821.30000000075,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF74201"
"3",1698689737165,"30/10/2023 18:15:37",1698689736439,0,"30/10/2023 18:15:36",149691,4,"task-9qxs",NA,32583456,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2313.60000000056,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF74201"
"4",1698689737296,"30/10/2023 18:15:37",1698689736442,0,"30/10/2023 18:15:36",149691,4,"task-9qxs",NA,32583456,9641968,NA,"complete",NA,"653fee00f0959f8dd510952e","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x723",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",11555,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF74201"
"1",1698689763661,"30/10/2023 18:16:03",1698689764667,0,"30/10/2023 18:16:04",149691,4,"task-9qxs",NA,32583468,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1706x774",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF26423"
"2",1698689795479,"30/10/2023 18:16:35",1698689796542,0,"30/10/2023 18:16:36",149691,4,"task-9qxs",NA,32583468,9641981,NA,"complete",NA,"653fee162f30f5dd8f7a60b5","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1684x774",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",31745.400000006,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF26423"
