"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1707932008091,"14/02/2024 17:33:28",1707903208091,-8,"14/02/2024 01:33:28",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF06732"
"2",1707932030104,"14/02/2024 17:33:50",1707903230104,-8,"14/02/2024 01:33:50",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",22009.4,22000.2,22009.4,22009.4,22000.2,22009.4,1,22009.4,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF06732"
"3",1707932030107,"14/02/2024 17:33:50",1707903230107,-8,"14/02/2024 01:33:50",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",12941.7,22000.2,22009.4,12941.7,22000.2,22009.4,1,12941.7,9067.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF06732"
"4",1707932030107,"14/02/2024 17:33:50",1707903230107,-8,"14/02/2024 01:33:50",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",16300.1,22000.2,22009.4,16300.1,22000.2,22009.4,1,16300.1,5709.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF06732"
"5",1707932030107,"14/02/2024 17:33:50",1707903230107,-8,"14/02/2024 01:33:50",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",21282.7,22000.2,22009.4,21282.7,22000.2,22009.4,1,21282.7,726.700000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF06732"
"6",1707932046874,"14/02/2024 17:34:06",1707903246874,-8,"14/02/2024 01:34:06",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16791.4000000358,16783.3,16791.4000000358,16791.4000000358,16783.3,16791.4000000358,1,16791.4000000358,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF06732"
"7",1707932046876,"14/02/2024 17:34:06",1707903246876,-8,"14/02/2024 01:34:06",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",5933.3,16783.3,16791.6,5933.3,16783.3,16791.6,1,5933.3,10858.3,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF06732"
"8",1707932046876,"14/02/2024 17:34:06",1707903246876,-8,"14/02/2024 01:34:06",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9158,16783.3,16791.6,9158,16783.3,16791.6,1,9158,7633.60000000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF06732"
"9",1707932046877,"14/02/2024 17:34:06",1707903246877,-8,"14/02/2024 01:34:06",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16024.4,16783.3,16791.6,16024.4,16783.3,16791.6,1,16024.4,767.200000000004,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF06732"
"10",1707932056894,"14/02/2024 17:34:16",1707903256894,-8,"14/02/2024 01:34:16",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10027.2,10024.1,10027.2,10027.2,10024.1,10027.2,1,10027.2,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF06732"
"11",1707932056897,"14/02/2024 17:34:16",1707903256897,-8,"14/02/2024 01:34:16",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",2750.1,10024.1,10030.6000000358,2750.1,10024.1,10030.6000000358,1,2750.1,7280.50000003576,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF06732"
"12",1707932056897,"14/02/2024 17:34:16",1707903256897,-8,"14/02/2024 01:34:16",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4765.8,10024.1,10031.0000000119,4765.8,10024.1,10031.0000000119,1,4765.8,5265.20000001192,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF06732"
"13",1707932056897,"14/02/2024 17:34:16",1707903256897,-8,"14/02/2024 01:34:16",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",6291,10024.1,10031.5,6291,10024.1,10031.5,1,6291,3740.5,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF06732"
"14",1707932056903,"14/02/2024 17:34:16",1707903256903,-8,"14/02/2024 01:34:16",163173,5,"questionnaire-uu2n",NA,35151218,10387764,NA,"complete",NA,"65ccf797edaff64f4e89c51b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1728x1117","1676x866",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF06732"
"1",1707932094626,"14/02/2024 17:34:54",1707932094626,0,"14/02/2024 17:34:54",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF84633"
"2",1707932131987,"14/02/2024 17:35:31",1707932131987,0,"14/02/2024 17:35:31",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",37380.8999999046,37365.9,37380.8999999046,37380.8999999046,37365.9,37380.8999999046,1,37380.8999999046,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF84633"
"3",1707932131989,"14/02/2024 17:35:31",1707932131989,0,"14/02/2024 17:35:31",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",20616.4,37365.9,37382.6,20616.4,37365.9,37382.6,1,20616.4,16766.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF84633"
"4",1707932131990,"14/02/2024 17:35:31",1707932131990,0,"14/02/2024 17:35:31",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",31132.4,37365.9,37382.6,31132.4,37365.9,37382.6,1,31132.4,6250.2,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF84633"
"5",1707932131990,"14/02/2024 17:35:31",1707932131990,0,"14/02/2024 17:35:31",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",36449.2,37365.9,37382.6,36449.2,37365.9,37382.6,1,36449.2,933.399999999994,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF84633"
"6",1707932162274,"14/02/2024 17:36:02",1707932162274,0,"14/02/2024 17:36:02",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",30302.3000000954,30298.6,30302.3000000954,30302.3000000954,30298.6,30302.3000000954,1,30302.3000000954,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF84633"
"7",1707932162276,"14/02/2024 17:36:02",1707932162276,0,"14/02/2024 17:36:02",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",9716.2,30298.6,30304.8000000954,9716.2,30298.6,30304.8000000954,1,9716.2,20588.6000000954,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF84633"
"8",1707932162276,"14/02/2024 17:36:02",1707932162276,0,"14/02/2024 17:36:02",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",15749.4,30298.6,30305.1999997139,15749.4,30298.6,30305.1999997139,1,15749.4,14555.7999997139,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF84633"
"9",1707932162277,"14/02/2024 17:36:02",1707932162277,0,"14/02/2024 17:36:02",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",29332.2,30298.6,30305.6999997139,29332.2,30298.6,30305.6999997139,1,29332.2,973.499999713895,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF84633"
"10",1707932192355,"14/02/2024 17:36:32",1707932192355,0,"14/02/2024 17:36:32",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",30084.5999997139,30082.3,30084.5999997139,30084.5999997139,30082.3,30084.5999997139,1,30084.5999997139,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF84633"
"11",1707932192358,"14/02/2024 17:36:32",1707932192358,0,"14/02/2024 17:36:32",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",17999.3,30082.3,30087.3,17999.3,30082.3,30087.3,1,17999.3,12088,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF84633"
"12",1707932192358,"14/02/2024 17:36:32",1707932192358,0,"14/02/2024 17:36:32",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",27049.5,30082.3,30087.7000000954,27049.5,30082.3,30087.7000000954,1,27049.5,3038.20000009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF84633"
"13",1707932192359,"14/02/2024 17:36:32",1707932192359,0,"14/02/2024 17:36:32",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",29066,30082.3,30088.0999997139,29066,30082.3,30088.0999997139,1,29066,1022.0999997139,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF84633"
"14",1707932192365,"14/02/2024 17:36:32",1707932192365,0,"14/02/2024 17:36:32",163173,5,"questionnaire-uu2n",NA,35151333,10387761,NA,"complete",NA,"65ccf78ccc80b4427ad4af6b","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x960","1536x791",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",3,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF84633"
"1",1707932157227,"14/02/2024 17:35:57",1707968157227,10,"15/02/2024 13:35:57",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF98941"
"2",1707932177357,"14/02/2024 17:36:17",1707968177357,10,"15/02/2024 13:36:17",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",20145.8,20129.1,20145.8,20145.8,20129.1,20145.8,1,20145.8,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF98941"
"3",1707932177362,"14/02/2024 17:36:17",1707968177362,10,"15/02/2024 13:36:17",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",7481.8,20129.1,20145.8,7481.8,20129.1,20145.8,1,7481.8,12664,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF98941"
"4",1707932177363,"14/02/2024 17:36:17",1707968177363,10,"15/02/2024 13:36:17",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",12660.7,20129.1,20145.8,12660.7,20129.1,20145.8,1,12660.7,7485.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF98941"
"5",1707932177364,"14/02/2024 17:36:17",1707968177364,10,"15/02/2024 13:36:17",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",19260.2,20129.1,20145.8,19260.2,20129.1,20145.8,1,19260.2,885.599999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF98941"
"6",1707932197079,"14/02/2024 17:36:37",1707968197079,10,"15/02/2024 13:36:37",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19745.5,19728.9,19745.5,19745.5,19728.9,19745.5,1,19745.5,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF98941"
"7",1707932197085,"14/02/2024 17:36:37",1707968197085,10,"15/02/2024 13:36:37",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",4726.3,19728.9,19745.5,4726.3,19728.9,19745.5,1,4726.3,15019.2,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF98941"
"8",1707932197086,"14/02/2024 17:36:37",1707968197086,10,"15/02/2024 13:36:37",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8151.5,19728.9,19745.5,8151.5,19728.9,19745.5,1,8151.5,11594,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF98941"
"9",1707932197088,"14/02/2024 17:36:37",1707968197088,10,"15/02/2024 13:36:37",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",18926.2,19728.9,19745.5,18926.2,19728.9,19745.5,1,18926.2,819.299999999996,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF98941"
"10",1707932206073,"14/02/2024 17:36:46",1707968206073,10,"15/02/2024 13:36:46",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9010.19999997616,9003.9,9010.19999997616,9010.19999997616,9003.9,9010.19999997616,1,9010.19999997616,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF98941"
"11",1707932206074,"14/02/2024 17:36:46",1707968206074,10,"15/02/2024 13:36:46",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",3223.3,9003.9,9011.3,3223.3,9003.9,9011.3,1,3223.3,5788,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF98941"
"12",1707932206076,"14/02/2024 17:36:46",1707968206076,10,"15/02/2024 13:36:46",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",5810.9,9003.9,9012.49999998808,5810.9,9003.9,9012.49999998808,1,5810.9,3201.59999998808,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF98941"
"13",1707932206077,"14/02/2024 17:36:46",1707968206077,10,"15/02/2024 13:36:46",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8118.4,9003.9,9013.69999997616,8118.4,9003.9,9013.69999997616,1,8118.4,895.29999997616,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF98941"
"14",1707932206088,"14/02/2024 17:36:46",1707968206088,10,"15/02/2024 13:36:46",163173,5,"questionnaire-uu2n",NA,35151419,10387823,NA,"complete",NA,"65ccf8b365e6e71ce098f195","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x607",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF98941"
