"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1707930085434,"14/02/2024 17:01:25",1707930084053,0,"14/02/2024 17:01:24",163173,5,"task-9qxs",NA,35148737,10387172,NA,"complete",NA,"65ccedc52a3ceca2b3cf12bd","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13138"
"2",1707930096772,"14/02/2024 17:01:36",1707930095419,0,"14/02/2024 17:01:35",163173,5,"task-9qxs",NA,35148737,10387172,NA,"complete",NA,"65ccedc52a3ceca2b3cf12bd","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",11091.8999999999,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF13138"
"3",1707930099987,"14/02/2024 17:01:39",1707930098635,0,"14/02/2024 17:01:38",163173,5,"task-9qxs",NA,35148737,10387172,NA,"complete",NA,"65ccedc52a3ceca2b3cf12bd","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",3210.19999999995,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF13138"
"4",1707930100042,"14/02/2024 17:01:40",1707930098639,0,"14/02/2024 17:01:38",163173,5,"task-9qxs",NA,35148737,10387172,NA,"complete",NA,"65ccedc52a3ceca2b3cf12bd","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",14586,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13138"
"1",1707929958098,"14/02/2024 16:59:18",1707929957991,0,"14/02/2024 16:59:17",163173,5,"task-9qxs",NA,35148553,10387256,NA,"complete",NA,"65ccef2df33e7edc2ba99fc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF63569"
"2",1707929968659,"14/02/2024 16:59:28",1707929968538,0,"14/02/2024 16:59:28",163173,5,"task-9qxs",NA,35148553,10387256,NA,"complete",NA,"65ccef2df33e7edc2ba99fc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10244.8,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF63569"
"3",1707929973093,"14/02/2024 16:59:33",1707929973001,0,"14/02/2024 16:59:33",163173,5,"task-9qxs",NA,35148553,10387256,NA,"complete",NA,"65ccef2df33e7edc2ba99fc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4452.39999999991,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF63569"
"4",1707929973160,"14/02/2024 16:59:33",1707929973006,0,"14/02/2024 16:59:33",163173,5,"task-9qxs",NA,35148553,10387256,NA,"complete",NA,"65ccef2df33e7edc2ba99fc6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",15015,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF63569"
"1",1707930804441,"14/02/2024 17:13:24",1707930803978,0,"14/02/2024 17:13:23",163173,5,"task-9qxs",NA,35149690,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79833"
"2",1707930811687,"14/02/2024 17:13:31",1707930811264,0,"14/02/2024 17:13:31",163173,5,"task-9qxs",NA,35149690,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6472,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF79833"
"3",1707930814699,"14/02/2024 17:13:34",1707930814271,0,"14/02/2024 17:13:34",163173,5,"task-9qxs",NA,35149690,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2956.40000000596,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF79833"
"4",1707930814794,"14/02/2024 17:13:34",1707930814288,0,"14/02/2024 17:13:34",163173,5,"task-9qxs",NA,35149690,10387373,NA,"complete",NA,"65ccf14d7ceb9cd7d4dfa1ae","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1536x864","1536x714",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",10310,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF79833"
"1",1707930878276,"14/02/2024 17:14:38",1707930877734,0,"14/02/2024 17:14:37",163173,5,"task-9qxs",NA,35149766,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73191"
"2",1707930891725,"14/02/2024 17:14:51",1707930891451,0,"14/02/2024 17:14:51",163173,5,"task-9qxs",NA,35149766,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",12541.6999999993,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF73191"
"3",1707930898702,"14/02/2024 17:14:58",1707930898398,0,"14/02/2024 17:14:58",163173,5,"task-9qxs",NA,35149766,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6933.10000000149,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF73191"
"4",1707930898784,"14/02/2024 17:14:58",1707930898403,0,"14/02/2024 17:14:58",163173,5,"task-9qxs",NA,35149766,10387326,NA,"complete",NA,"65ccf0a22a3ceca2b3cf1375","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x703",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",20669,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF73191"
"1",1707931053945,"14/02/2024 17:17:33",1707931053809,0,"14/02/2024 17:17:33",163173,5,"task-9qxs",NA,35149987,10387342,NA,"complete",NA,"65ccf0d7a3af9ad5691c1ee2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF12765"
"2",1707931067392,"14/02/2024 17:17:47",1707931067290,0,"14/02/2024 17:17:47",163173,5,"task-9qxs",NA,35149987,10387342,NA,"complete",NA,"65ccf0d7a3af9ad5691c1ee2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",12977.7999999998,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF12765"
"3",1707931074024,"14/02/2024 17:17:54",1707931073933,0,"14/02/2024 17:17:53",163173,5,"task-9qxs",NA,35149987,10387342,NA,"complete",NA,"65ccf0d7a3af9ad5691c1ee2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6636,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF12765"
"4",1707931074095,"14/02/2024 17:17:54",1707931073937,0,"14/02/2024 17:17:53",163173,5,"task-9qxs",NA,35149987,10387342,NA,"complete",NA,"65ccf0d7a3af9ad5691c1ee2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",20128,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF12765"
"1",1707930775069,"14/02/2024 17:12:55",1707930774927,0,"14/02/2024 17:12:54",163173,5,"task-9qxs",NA,35149653,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF99152"
"2",1707930785702,"14/02/2024 17:13:05",1707930785623,0,"14/02/2024 17:13:05",163173,5,"task-9qxs",NA,35149653,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10483.2999999523,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF99152"
"3",1707930787917,"14/02/2024 17:13:07",1707930787853,0,"14/02/2024 17:13:07",163173,5,"task-9qxs",NA,35149653,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2222.09999990463,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF99152"
"4",1707930788001,"14/02/2024 17:13:08",1707930787857,0,"14/02/2024 17:13:07",163173,5,"task-9qxs",NA,35149653,10387416,NA,"complete",NA,"65ccf21a22345f20629be59e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",12930,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF99152"
"1",1707931042919,"14/02/2024 17:17:22",1707931041309,0,"14/02/2024 17:17:21",163173,5,"task-9qxs",NA,35149975,10387405,NA,"complete",NA,"65ccf1d0bc4382242747e329","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47263"
"2",1707931051287,"14/02/2024 17:17:31",1707931049635,0,"14/02/2024 17:17:29",163173,5,"task-9qxs",NA,35149975,10387405,NA,"complete",NA,"65ccf1d0bc4382242747e329","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",7627.5,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF47263"
"3",1707931055169,"14/02/2024 17:17:35",1707931053443,0,"14/02/2024 17:17:33",163173,5,"task-9qxs",NA,35149975,10387405,NA,"complete",NA,"65ccf1d0bc4382242747e329","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3790.89999999851,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF47263"
"4",1707931055305,"14/02/2024 17:17:35",1707931053457,0,"14/02/2024 17:17:33",163173,5,"task-9qxs",NA,35149975,10387405,NA,"complete",NA,"65ccf1d0bc4382242747e329","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCLBA",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",12149,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47263"
"1",1707931292244,"14/02/2024 17:21:32",1707931291580,0,"14/02/2024 17:21:31",163173,5,"task-9qxs",NA,35150277,10387466,NA,"complete",NA,"65ccf2f9b0efb42d0625139b","computer","Desktop or Laptop","Windows 10","Opera 106.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09500"
"2",1707931302968,"14/02/2024 17:21:42",1707931302335,0,"14/02/2024 17:21:42",163173,5,"task-9qxs",NA,35150277,10387466,NA,"complete",NA,"65ccf2f9b0efb42d0625139b","computer","Desktop or Laptop","Windows 10","Opera 106.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",10561.8000000119,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF09500"
"3",1707931305474,"14/02/2024 17:21:45",1707931304830,0,"14/02/2024 17:21:44",163173,5,"task-9qxs",NA,35150277,10387466,NA,"complete",NA,"65ccf2f9b0efb42d0625139b","computer","Desktop or Laptop","Windows 10","Opera 106.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2492.39999997616,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF09500"
"4",1707931305539,"14/02/2024 17:21:45",1707931304833,0,"14/02/2024 17:21:44",163173,5,"task-9qxs",NA,35150277,10387466,NA,"complete",NA,"65ccf2f9b0efb42d0625139b","computer","Desktop or Laptop","Windows 10","Opera 106.0.0.0","1920x1080","1879x970",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKELDACB",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",13253,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF09500"
"1",1707931308908,"14/02/2024 17:21:48",1707931308888,0,"14/02/2024 17:21:48",163173,5,"task-9qxs",NA,35150299,10387477,NA,"complete",NA,"65ccf353b2a96acb3c9be840","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1280x720","1272x598",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36184"
"2",1707931318107,"14/02/2024 17:21:58",1707931318018,0,"14/02/2024 17:21:58",163173,5,"task-9qxs",NA,35150299,10387477,NA,"complete",NA,"65ccf353b2a96acb3c9be840","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1280x720","1272x598",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8900.39999985695,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF36184"
"3",1707931327114,"14/02/2024 17:22:07",1707931327039,0,"14/02/2024 17:22:07",163173,5,"task-9qxs",NA,35150299,10387477,NA,"complete",NA,"65ccf353b2a96acb3c9be840","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1280x720","1272x598",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9011.59999990463,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF36184"
"4",1707931327152,"14/02/2024 17:22:07",1707931327044,0,"14/02/2024 17:22:07",163173,5,"task-9qxs",NA,35150299,10387477,NA,"complete",NA,"65ccf353b2a96acb3c9be840","computer","Desktop or Laptop","Windows 10","Edge 121.0.0.0","1280x720","1272x598",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",18156,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36184"
"1",1707931372890,"14/02/2024 17:22:52",1707931372806,0,"14/02/2024 17:22:52",163173,5,"task-9qxs",NA,35150392,10387501,NA,"complete",NA,"65ccf3b1079131ffd5cbe632","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88213"
"2",1707931381133,"14/02/2024 17:23:01",1707931381065,0,"14/02/2024 17:23:01",163173,5,"task-9qxs",NA,35150392,10387501,NA,"complete",NA,"65ccf3b1079131ffd5cbe632","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8078.90000000037,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF88213"
"3",1707931384490,"14/02/2024 17:23:04",1707931384439,0,"14/02/2024 17:23:04",163173,5,"task-9qxs",NA,35150392,10387501,NA,"complete",NA,"65ccf3b1079131ffd5cbe632","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3360.29999999981,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF88213"
"4",1707931384611,"14/02/2024 17:23:04",1707931384442,0,"14/02/2024 17:23:04",163173,5,"task-9qxs",NA,35150392,10387501,NA,"complete",NA,"65ccf3b1079131ffd5cbe632","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",11636,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF88213"
"1",1707931384966,"14/02/2024 17:23:04",1707931384758,-5,"14/02/2024 12:23:04",163173,5,"task-9qxs",NA,35150411,10387506,NA,"complete",NA,"65ccf3d9e62215312acf18ac","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1422x790",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13097"
"2",1707931394260,"14/02/2024 17:23:14",1707931394130,-5,"14/02/2024 12:23:14",163173,5,"task-9qxs",NA,35150411,10387506,NA,"complete",NA,"65ccf3d9e62215312acf18ac","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1422x790",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8752.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF13097"
"3",1707931396469,"14/02/2024 17:23:16",1707931396318,-5,"14/02/2024 12:23:16",163173,5,"task-9qxs",NA,35150411,10387506,NA,"complete",NA,"65ccf3d9e62215312acf18ac","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1422x790",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2181.40000009537,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF13097"
"4",1707931396589,"14/02/2024 17:23:16",1707931396321,-5,"14/02/2024 12:23:16",163173,5,"task-9qxs",NA,35150411,10387506,NA,"complete",NA,"65ccf3d9e62215312acf18ac","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1422x790",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",11564,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF13097"
"1",1707931452752,"14/02/2024 17:24:12",1707931452635,0,"14/02/2024 17:24:12",163173,5,"task-9qxs",NA,35150498,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","956x943",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF01065"
"2",1707931475825,"14/02/2024 17:24:35",1707931475756,0,"14/02/2024 17:24:35",163173,5,"task-9qxs",NA,35150498,10387499,NA,"complete",NA,"65ccf3430ed0fd86d10054a7","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","956x943",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",22992.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF01065"
