"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1718885238133,"20/06/2024 12:07:18",1718888838133,1,"20/06/2024 14:07:18",178265,9,"questionnaire-qxhw",NA,38393398,11284731,NA,"complete",NA,"667414a33d825aedadef7dec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1792x1120","1557x897",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","1-0","1","MDPRF05489"
"1",1718885273983,"20/06/2024 12:07:53",1718888873983,1,"20/06/2024 14:07:53",178265,9,"questionnaire-qxhw",NA,38393420,11284850,NA,"complete",NA,"667418aba71d121242c52a52","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1366x768","1366x607",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","0-2","3","MDPRF66245"
"1",1718885366134,"20/06/2024 12:09:26",1718888966134,1,"20/06/2024 14:09:26",178265,9,"questionnaire-qxhw",NA,38393475,11284864,NA,"complete",NA,"66741969cdfeb6002491ab93","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","1-0","1","MDPRF01328"
"1",1718885456264,"20/06/2024 12:10:56",1718889056264,1,"20/06/2024 14:10:56",178265,9,"questionnaire-qxhw",NA,38393561,11284851,NA,"complete",NA,"667418e6b4b337c0902e10a8","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2",2,"In","EFDGCHBIAJK",NA,"In","1-0","1","MDPRF44269"
"1",1718885458654,"20/06/2024 12:10:58",1718889058654,1,"20/06/2024 14:10:58",178265,9,"questionnaire-qxhw",NA,38393564,11284903,NA,"complete",NA,"667419f23ae34288567110bc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,0,"Attention Check 2",2,"In","JKIAHBGCFDE",NA,"In","1-0","1","MDPRF09311"
"1",1718885465287,"20/06/2024 12:11:05",1718889065287,1,"20/06/2024 14:11:05",178265,9,"questionnaire-qxhw",NA,38393569,11284875,NA,"complete",NA,"667419b86853a5d3ea662fb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x703",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","1-0","1","MDPRF73133"
"1",1718885792997,"20/06/2024 12:16:32",1718889392997,1,"20/06/2024 14:16:32",178265,9,"questionnaire-qxhw",NA,38393741,11284904,NA,"complete",NA,"66741a82d376d07b0f7316e7","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2",2,"In","KAJBICHDGEF",NA,"In","1-0","1","MDPRF61412"
"1",1718885796630,"20/06/2024 12:16:36",1718889396630,1,"20/06/2024 14:16:36",178265,9,"questionnaire-qxhw",NA,38393742,11284871,NA,"complete",NA,"667419689477551181cbdcd9","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1552x970","1552x848",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","1-0","1","MDPRF13522"
"1",1718886072169,"20/06/2024 12:21:12",1718889672169,1,"20/06/2024 14:21:12",178265,9,"questionnaire-qxhw",NA,38393896,11284955,NA,"complete",NA,"66741ba56db16cb3c00264e0","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 2",2,"In","ABKCJDIEHFG",NA,"In","1-0","1","MDPRF98743"
"1",1718886154564,"20/06/2024 12:22:34",1718889754564,1,"20/06/2024 14:22:34",178265,9,"questionnaire-qxhw",NA,38393944,11284991,NA,"complete",NA,"66741bf25420df405f010fb6","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2",2,"In","CDBEAFKGJHI",NA,"In","1-0","1","MDPRF20810"
"1",1718886177737,"20/06/2024 12:22:57",1718889777737,1,"20/06/2024 14:22:57",178265,9,"questionnaire-qxhw",NA,38393954,11284975,NA,"complete",NA,"66741ccaa937e5fc87703603","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","960x945",NA,NA,0,"Attention Check 2",2,"In","BCADKEJFIGH",NA,"In","1-0","1","MDPRF18538"
"1",1718886249153,"20/06/2024 12:24:09",1718889849153,1,"20/06/2024 14:24:09",178265,9,"questionnaire-qxhw",NA,38393985,11284994,NA,"complete",NA,"66741ca1d5b0121b5a819963","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2",2,"In","DECFBGAHKIJ",NA,"In","1-0","1","MDPRF81485"
"1",1718888296922,"20/06/2024 12:58:16",1718891896922,1,"20/06/2024 14:58:16",178265,9,"questionnaire-qxhw",NA,38395265,11285240,NA,"complete",NA,"667422f2bef477d910655498","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 125.0.0.0","1396x785","1397x616",NA,NA,0,"Attention Check 2",2,"In","FGEHDICJBKA",NA,"In","1-0","1","MDPRF24504"
"1",1718889658419,"20/06/2024 13:20:58",1718893258419,1,"20/06/2024 15:20:58",178265,9,"questionnaire-qxhw",NA,38395960,11285472,NA,"complete",NA,"667427edab2b66350d5601d2","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 2",2,"In","GHFIEJDKCAB",NA,"In","1-0","1","MDPRF02217"
"1",1718890285232,"20/06/2024 13:31:25",1718875885232,-4,"20/06/2024 05:31:25",178265,9,"questionnaire-qxhw",NA,38396305,11285566,NA,"complete",NA,"66741affc3b799be351043ba","computer","Desktop or Laptop","Windows 10","Chrome 128.0.0.0","1280x720","638x632",NA,NA,0,"Attention Check 2",2,"In","HIGJFKEADBC",NA,"In","1-0","1","MDPRF31972"
"1",1718891701506,"20/06/2024 13:55:01",1718895301506,1,"20/06/2024 15:55:01",178265,9,"questionnaire-qxhw",NA,38396962,11285719,NA,"complete",NA,"66741bff01568cce646e784f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2",2,"In","IJHKGAFBECD",NA,"In","1-0","1","MDPRF94218"
