"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"2",1718884158588,"20/06/2024 11:49:18",1718884189415,1,"20/06/2024 12:49:49",178265,9,"task-9qxs",NA,38392736,11284715,NA,"complete",NA,"667414644a0b815b84744224","computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9906.2999997139,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF14738"
"3",1718884162603,"20/06/2024 11:49:22",1718884193418,1,"20/06/2024 12:49:53",178265,9,"task-9qxs",NA,38392736,11284715,NA,"complete",NA,"667414644a0b815b84744224","computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3982.59999990463,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF14738"
"4",1718884162648,"20/06/2024 11:49:22",1718884193427,1,"20/06/2024 12:49:53",178265,9,"task-9qxs",NA,38392736,11284715,NA,"complete",NA,"667414644a0b815b84744224","computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1536x864","1536x695",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14160,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14738"
"1",1718884162328,"20/06/2024 11:49:22",1718884161298,1,"20/06/2024 12:49:21",178265,9,"task-9qxs",NA,38392744,11284723,NA,"complete",NA,"6674145ec50dc87bc1444b5e","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1281x564","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF45532"
"2",1718884174759,"20/06/2024 11:49:34",1718884173747,1,"20/06/2024 12:49:33",178265,9,"task-9qxs",NA,38392744,11284723,NA,"complete",NA,"6674145ec50dc87bc1444b5e","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1281x564","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",12277,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF45532"
"3",1718884178284,"20/06/2024 11:49:38",1718884177321,1,"20/06/2024 12:49:37",178265,9,"task-9qxs",NA,38392744,11284723,NA,"complete",NA,"6674145ec50dc87bc1444b5e","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1281x564","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",3566,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF45532"
"4",1718884178330,"20/06/2024 11:49:38",1718884177323,1,"20/06/2024 12:49:37",178265,9,"task-9qxs",NA,38392744,11284723,NA,"complete",NA,"6674145ec50dc87bc1444b5e","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1281x564","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",16025,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF45532"
"1",1718884302396,"20/06/2024 11:51:42",1718884391002,1,"20/06/2024 12:53:11",178265,9,"task-9qxs",NA,38392818,11284781,NA,"complete",NA,"66741628d376d07b0f73162f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62256"
"2",1718884310064,"20/06/2024 11:51:50",1718884398720,1,"20/06/2024 12:53:18",178265,9,"task-9qxs",NA,38392818,11284781,NA,"complete",NA,"66741628d376d07b0f73162f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",7616.90000000037,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF62256"
"3",1718884312892,"20/06/2024 11:51:52",1718884401544,1,"20/06/2024 12:53:21",178265,9,"task-9qxs",NA,38392818,11284781,NA,"complete",NA,"66741628d376d07b0f73162f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",2818.89999999991,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF62256"
"4",1718884312950,"20/06/2024 11:51:52",1718884401546,1,"20/06/2024 12:53:21",178265,9,"task-9qxs",NA,38392818,11284781,NA,"complete",NA,"66741628d376d07b0f73162f","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","2560x1440","2560x1313",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10544,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF62256"
"1",1718884309753,"20/06/2024 11:51:49",1718884309598,1,"20/06/2024 12:51:49",178265,9,"task-9qxs",NA,38392827,11284740,NA,"complete",NA,"6674146c26a2d95fe1904f69","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05791"
"2",1718884333489,"20/06/2024 11:52:13",1718884333387,1,"20/06/2024 12:52:13",178265,9,"task-9qxs",NA,38392827,11284740,NA,"complete",NA,"6674146c26a2d95fe1904f69","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",23672.0999999642,NA,"Enter Key","a duck",1,0,1,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF05791"
"3",1718884337722,"20/06/2024 11:52:17",1718884337615,1,"20/06/2024 12:52:17",178265,9,"task-9qxs",NA,38392827,11284740,NA,"complete",NA,"6674146c26a2d95fe1904f69","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",4219.09999996424,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF05791"
"4",1718884337780,"20/06/2024 11:52:17",1718884337619,1,"20/06/2024 12:52:17",178265,9,"task-9qxs",NA,38392827,11284740,NA,"complete",NA,"6674146c26a2d95fe1904f69","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1470x956","1470x833",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",28021,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05791"
"1",1718884500054,"20/06/2024 11:55:00",1718884506697,1,"20/06/2024 12:55:06",178265,9,"task-9qxs",NA,38392925,11284756,NA,"complete",NA,"66741496c2e7185660444c1b","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1368x912","912x500",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97532"
"2",1718884510846,"20/06/2024 11:55:10",1718884517402,1,"20/06/2024 12:55:17",178265,9,"task-9qxs",NA,38392925,11284756,NA,"complete",NA,"66741496c2e7185660444c1b","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1368x912","900x500",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",10349.1999999285,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF97532"
"3",1718884516510,"20/06/2024 11:55:16",1718884523068,1,"20/06/2024 12:55:23",178265,9,"task-9qxs",NA,38392925,11284756,NA,"complete",NA,"66741496c2e7185660444c1b","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1368x912","900x500",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",5636.5,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF97532"
"4",1718884516600,"20/06/2024 11:55:16",1718884523084,1,"20/06/2024 12:55:23",178265,9,"task-9qxs",NA,38392925,11284756,NA,"complete",NA,"66741496c2e7185660444c1b","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1368x912","900x500",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",16388,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF97532"
"1",1718884554746,"20/06/2024 11:55:54",1718884579923,1,"20/06/2024 12:56:19",178265,9,"task-9qxs",NA,38392962,11284724,NA,"complete",NA,"66741499210d37e3b00bf442","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF84507"
"2",1718884563247,"20/06/2024 11:56:03",1718884588462,1,"20/06/2024 12:56:28",178265,9,"task-9qxs",NA,38392962,11284724,NA,"complete",NA,"66741499210d37e3b00bf442","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8174.59999999963,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF84507"
"3",1718884565550,"20/06/2024 11:56:05",1718884590762,1,"20/06/2024 12:56:30",178265,9,"task-9qxs",NA,38392962,11284724,NA,"complete",NA,"66741499210d37e3b00bf442","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2293.10000000056,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF84507"
"4",1718884565610,"20/06/2024 11:56:05",1718884590766,1,"20/06/2024 12:56:30",178265,9,"task-9qxs",NA,38392962,11284724,NA,"complete",NA,"66741499210d37e3b00bf442","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x730",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",10843,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF84507"
"1",1718884608121,"20/06/2024 11:56:48",1718884608048,1,"20/06/2024 12:56:48",178265,9,"task-9qxs",NA,38392999,11284793,NA,"complete",NA,"66741605fd1782e0e5026356","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38981"
"2",1718884619394,"20/06/2024 11:56:59",1718884619356,1,"20/06/2024 12:56:59",178265,9,"task-9qxs",NA,38392999,11284793,NA,"complete",NA,"66741605fd1782e0e5026356","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11070.3999999762,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF38981"
"3",1718884622340,"20/06/2024 11:57:02",1718884622322,1,"20/06/2024 12:57:02",178265,9,"task-9qxs",NA,38392999,11284793,NA,"complete",NA,"66741605fd1782e0e5026356","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2951.80000001192,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF38981"
"4",1718884622404,"20/06/2024 11:57:02",1718884622327,1,"20/06/2024 12:57:02",178265,9,"task-9qxs",NA,38392999,11284793,NA,"complete",NA,"66741605fd1782e0e5026356","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",14279,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38981"
"1",1718884745672,"20/06/2024 11:59:05",1718884745658,1,"20/06/2024 12:59:05",178265,9,"task-9qxs",NA,38393066,11284513,NA,"complete",NA,"66740ef96f7fc086f510c1ea","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65569"
"2",1718884759119,"20/06/2024 11:59:19",1718884759175,1,"20/06/2024 12:59:19",178265,9,"task-9qxs",NA,38393066,11284513,NA,"complete",NA,"66740ef96f7fc086f510c1ea","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",13419.6000000089,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF65569"
"3",1718884761057,"20/06/2024 11:59:21",1718884761107,1,"20/06/2024 12:59:21",178265,9,"task-9qxs",NA,38393066,11284513,NA,"complete",NA,"66740ef96f7fc086f510c1ea","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",1926.60000000894,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF65569"
"4",1718884761098,"20/06/2024 11:59:21",1718884761109,1,"20/06/2024 12:59:21",178265,9,"task-9qxs",NA,38393066,11284513,NA,"complete",NA,"66740ef96f7fc086f510c1ea","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",15451,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65569"
"1",1718884998048,"20/06/2024 12:03:18",1718884998022,1,"20/06/2024 13:03:18",178265,9,"task-9qxs",NA,38393230,11284816,NA,"complete",NA,"66741769c1be196f6727f22d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91399"
"2",1718885012166,"20/06/2024 12:03:32",1718885012094,1,"20/06/2024 13:03:32",178265,9,"task-9qxs",NA,38393230,11284816,NA,"complete",NA,"66741769c1be196f6727f22d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",13627.299999997,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF91399"
"3",1718885015425,"20/06/2024 12:03:35",1718885015379,1,"20/06/2024 13:03:35",178265,9,"task-9qxs",NA,38393230,11284816,NA,"complete",NA,"66741769c1be196f6727f22d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3276.29999999702,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF91399"
"4",1718885015545,"20/06/2024 12:03:35",1718885015383,1,"20/06/2024 13:03:35",178265,9,"task-9qxs",NA,38393230,11284816,NA,"complete",NA,"66741769c1be196f6727f22d","computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1519x738",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",17361,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF91399"
"1",1718885065263,"20/06/2024 12:04:25",1718885065922,1,"20/06/2024 13:04:25",178265,9,"task-9qxs",NA,38393273,11284853,NA,"complete",NA,"66741561dad13cd44a61f97d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1463x823","1463x654",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF70702"
"2",1718885075710,"20/06/2024 12:04:35",1718885076426,1,"20/06/2024 13:04:36",178265,9,"task-9qxs",NA,38393273,11284853,NA,"complete",NA,"66741561dad13cd44a61f97d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1463x823","1463x654",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",10033.3999999985,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF70702"
"3",1718885078353,"20/06/2024 12:04:38",1718885079061,1,"20/06/2024 13:04:39",178265,9,"task-9qxs",NA,38393273,11284853,NA,"complete",NA,"66741561dad13cd44a61f97d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1463x823","1463x654",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2628.60000000149,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF70702"
"4",1718885078411,"20/06/2024 12:04:38",1718885079064,1,"20/06/2024 13:04:39",178265,9,"task-9qxs",NA,38393273,11284853,NA,"complete",NA,"66741561dad13cd44a61f97d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1463x823","1463x654",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13142,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF70702"
"1",1718885182772,"20/06/2024 12:06:22",1718885182034,1,"20/06/2024 13:06:22",178265,9,"task-9qxs",NA,38393359,11284846,NA,"complete",NA,"667418b97b5b05c45cd64b42","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65440"
"2",1718885192844,"20/06/2024 12:06:32",1718885192176,1,"20/06/2024 13:06:32",178265,9,"task-9qxs",NA,38393359,11284846,NA,"complete",NA,"667418b97b5b05c45cd64b42","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",9943.10000038147,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF65440"
"3",1718885195989,"20/06/2024 12:06:35",1718885195321,1,"20/06/2024 13:06:35",178265,9,"task-9qxs",NA,38393359,11284846,NA,"complete",NA,"667418b97b5b05c45cd64b42","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3132.5,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF65440"
"4",1718885196063,"20/06/2024 12:06:36",1718885195325,1,"20/06/2024 13:06:35",178265,9,"task-9qxs",NA,38393359,11284846,NA,"complete",NA,"667418b97b5b05c45cd64b42","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFKGJHI",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",13291,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF65440"
"1",1718885229161,"20/06/2024 12:07:09",1718885229046,1,"20/06/2024 13:07:09",178265,9,"task-9qxs",NA,38393390,11284731,NA,"complete",NA,"667414a33d825aedadef7dec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1792x1120","1557x897",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05489"
"2",1718885234604,"20/06/2024 12:07:14",1718885234545,1,"20/06/2024 13:07:14",178265,9,"task-9qxs",NA,38393390,11284731,NA,"complete",NA,"667414a33d825aedadef7dec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1792x1120","1557x897",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5363.60000000149,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF05489"
"3",1718885236958,"20/06/2024 12:07:16",1718885236906,1,"20/06/2024 13:07:16",178265,9,"task-9qxs",NA,38393390,11284731,NA,"complete",NA,"667414a33d825aedadef7dec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1792x1120","1557x897",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",2355.69999999925,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF05489"
"4",1718885237024,"20/06/2024 12:07:17",1718885236908,1,"20/06/2024 13:07:16",178265,9,"task-9qxs",NA,38393390,11284731,NA,"complete",NA,"667414a33d825aedadef7dec","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1792x1120","1557x897",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","Spreadsheet1","",NA,"END TASK",NA,"","","",7862,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05489"
"1",1718885255719,"20/06/2024 12:07:35",1718885255375,1,"20/06/2024 13:07:35",178265,9,"task-9qxs",NA,38393410,11284850,NA,"complete",NA,"667418aba71d121242c52a52","computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1366x768","1366x607",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF66245"
