"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Slider_LH.object.2.Value","Random_ID"
"1",1695429077431,"23/09/2023 00:31:17",1695414677431,-4,"22/09/2023 16:31:17",142342,3,"questionnaire-txxf",NA,31802525,9405962,NA,"complete","wznttr","3TDXMTX3CHTK4DXEOC115423SWYI6I","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"100","SUPAMT70678"
"1",1695415276305,"22/09/2023 20:41:16",1695400876305,-4,"22/09/2023 12:41:16",142342,3,"questionnaire-txxf",NA,31802607,9405985,NA,"complete","xtfgde","3WJ1OXY92GFS29X4536M8KABLJIA8R","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"70","SUPAMT90747"
"1",1695415961628,"22/09/2023 20:52:41",1695401561628,-4,"22/09/2023 12:52:41",142342,3,"questionnaire-txxf",NA,31802815,9406013,NA,"complete","fqojed","3STRJBFXO2QHC6YEKSU6TU9U48ZKT7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"42","SUPAMT66344"
"1",1695415394642,"22/09/2023 20:43:14",1695400994642,-4,"22/09/2023 12:43:14",142342,3,"questionnaire-txxf",NA,31802836,9406027,NA,"complete","fptjbc","3GNCZX450OMD81WLRK8XU651ATJPAR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"53","SUPAMT06342"
"1",1695417472106,"22/09/2023 21:17:52",1695403072106,-4,"22/09/2023 13:17:52",142342,3,"questionnaire-txxf",NA,31803111,9406061,NA,"complete","ygdlai","39LNWE0K40V56ONFKUZ4LAGJVIMIUQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"28","SUPAMT42417"
"1",1695418955796,"22/09/2023 21:42:35",1695404555796,-4,"22/09/2023 13:42:35",142342,3,"questionnaire-txxf",NA,31803475,9406144,NA,"complete","zfssto","3QJOXOW4XPQADBGKF9IR9L1XQ3CMET","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"32","SUPAMT28513"
"1",1695433920507,"23/09/2023 01:52:00",1695419520507,-4,"22/09/2023 17:52:00",142342,3,"questionnaire-txxf",NA,31803555,9406187,NA,"complete","jvhvke","3EF8EXOTT7ULS2GN0OAKM9QMX1J1JT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"100","SUPAMT87668"
"1",1695419993537,"22/09/2023 21:59:53",1695405593537,-4,"22/09/2023 13:59:53",142342,3,"questionnaire-txxf",NA,31803636,9406130,NA,"complete","iqkgug","33JKGHPFYITE7HTX88LAZ8V64VGMNL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"90","SUPAMT90095"
"1",1695420830110,"22/09/2023 22:13:50",1695406430110,-4,"22/09/2023 14:13:50",142342,3,"questionnaire-txxf",NA,31803812,9406137,NA,"complete","wezxrn","3HUTX6F6V0M6IYPGZ523ZOHDO042OP","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"100","SUPAMT41927"
"1",1695422835867,"22/09/2023 22:47:15",1695408435867,-4,"22/09/2023 14:47:15",142342,3,"questionnaire-txxf",NA,31804175,9406387,NA,"complete","bnwbrr","3EA3QWIZ4OUQ6B8QKP9UGEUHC5TTIQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"-43","SUPAMT41436"
"1",1695448678004,"23/09/2023 05:57:58",1695434278004,-4,"22/09/2023 21:57:58",142342,3,"questionnaire-txxf",NA,31804906,9406565,NA,"complete","tyduiy","3G5F9DBFOVW5N81VJ2ROHKHN9D2VHN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"84","SUPAMT98911"
"1",1695454950181,"23/09/2023 07:42:30",1695440550181,-4,"22/09/2023 23:42:30",142342,3,"questionnaire-txxf",NA,31805751,9406858,NA,"complete","uuylqg","3NVC2EB65WY7XUP19SP6KPK78PYY34","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"66","SUPAMT40441"
"1",1695436922336,"23/09/2023 02:42:02",1695422522336,-4,"22/09/2023 18:42:02",142342,3,"questionnaire-txxf",NA,31806128,9407159,NA,"complete","ntjwrl","3RJSC4XJ16TDEEGKF32Q7UO7A9K057","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"81","SUPAMT30509"
"1",1695459519551,"23/09/2023 08:58:39",1695445119551,-4,"23/09/2023 00:58:39",142342,3,"questionnaire-txxf",NA,31806199,9407161,NA,"complete","avuatb","3SITXWYCN18N0K34JPIAJUBAUCQXBZ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"87","SUPAMT89484"
"1",1695477370820,"23/09/2023 13:56:10",1695462970820,-4,"23/09/2023 05:56:10",142342,3,"questionnaire-txxf",NA,31808343,9407652,NA,"complete","amasiz","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"100","SUPAMT77666"
"1",1695479404342,"23/09/2023 14:30:04",1695465004342,-4,"23/09/2023 06:30:04",142342,3,"questionnaire-txxf",NA,31808712,9407689,NA,"complete","lgflvt","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"100","SUPAMT15084"
"1",1695481707630,"23/09/2023 15:08:27",1695467307630,-4,"23/09/2023 07:08:27",142342,3,"questionnaire-txxf",NA,31809480,9407704,NA,"complete","mlipof","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"100","SUPAMT77319"
"1",1695516520812,"24/09/2023 00:48:40",1695498520812,-5,"23/09/2023 14:48:40",142342,3,"questionnaire-txxf",NA,31819420,9409770,NA,"complete","ddcics","35L9RVQFCUH5ATCVECHJLYF4VA9UHL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"-99","SUPAMT44058"
"1",1695518574966,"24/09/2023 01:22:54",1695500574966,-5,"23/09/2023 15:22:54",142342,3,"questionnaire-txxf",NA,31819809,9409835,NA,"complete","lqmhjk","3R3YRB5GRL2Q064H867R4CS0IGOAUX","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1442x776","1440x769",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"-24","SUPAMT69651"
"1",1695518923947,"24/09/2023 01:28:43",1695504523947,-4,"23/09/2023 17:28:43",142342,3,"questionnaire-txxf",NA,31820260,9409900,NA,"complete","gdnojg","3OCHAWUVGUJOTN7YP2V3IXU0HAEKXT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"89","SUPAMT70104"
"1",1695606016072,"25/09/2023 01:40:16",1695591616072,-4,"24/09/2023 17:40:16",142342,3,"questionnaire-txxf",NA,31827276,9411192,NA,"complete","czhhrg","3AAPLD8UCIGQAGX6E7R9G2T2C03HTQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"100","SUPAMT58446"
"1",1695649384399,"25/09/2023 13:43:04",1695634984399,-4,"25/09/2023 05:43:04",142342,3,"questionnaire-txxf",NA,31832898,9412697,NA,"complete","jmncwg","3MMN5BL1W5373D0NQP1VQUX0ZQM3M7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"52","SUPAMT20908"
"1",1695650932687,"25/09/2023 14:08:52",1695636532687,-4,"25/09/2023 06:08:52",142342,3,"questionnaire-txxf",NA,31834509,9412992,NA,"complete","bdgjxy","37W3JXSD6C74OSRPJC08PMV46TYYW2","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"47","SUPAMT27268"
"1",1695656356638,"25/09/2023 15:39:16",1695641956638,-4,"25/09/2023 07:39:16",142342,3,"questionnaire-txxf",NA,31841316,9414687,NA,"complete","vasbre","3CP1TO84PZ0KAOJYUQ64QIHM7I852M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"68","SUPAMT23841"
"1",1695658554811,"25/09/2023 16:15:54",1695644154811,-4,"25/09/2023 08:15:54",142342,3,"questionnaire-txxf",NA,31842118,9414902,NA,"complete","quvocn","3EO896NRA2UM1MSW27UUSF9HPWMJTK","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"66","SUPAMT84161"
"1",1695658627680,"25/09/2023 16:17:07",1695644227680,-4,"25/09/2023 08:17:07",142342,3,"questionnaire-txxf",NA,31842154,9414936,NA,"complete","nytoud","3TYCR1GOTIIOIOPVBKVPUINQEHCZLH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"48","SUPAMT18662"
"1",1695662279612,"25/09/2023 17:17:59",1695644279612,-5,"25/09/2023 07:17:59",142342,3,"questionnaire-txxf",NA,31842180,9414922,NA,"complete","dgvzfw","3HRMW88U1CPBML1Q72JCOWZTWFG0MP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x907",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"21","SUPAMT72685"
"1",1695662708657,"25/09/2023 17:25:08",1695648308657,-4,"25/09/2023 09:25:08",142342,3,"questionnaire-txxf",NA,31844193,9415547,NA,"complete","xjmqhb","3PW9OPU9PWJLM6IFT34SNS45V2O21M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"25","SUPAMT23563"
"1",1695673752627,"25/09/2023 20:29:12",1695659352627,-4,"25/09/2023 12:29:12",142342,3,"questionnaire-txxf",NA,31854505,9418031,NA,"complete","wccshs","3XXU1SWE8SUAKKS1AZT7F54T2ZAA00","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"77","SUPAMT83214"
"1",1695673764486,"25/09/2023 20:29:24",1695659364486,-4,"25/09/2023 12:29:24",142342,3,"questionnaire-txxf",NA,31854518,9418048,NA,"complete","khgpcl","3KOPY89HME1H25U2NSO3A25JVY63JM","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x611",NA,NA,0,"Life Happiness",2,"In","IJHKGAFBECD",NA,"10","SUPAMT29203"
"1",1695674603221,"25/09/2023 20:43:23",1695660203221,-4,"25/09/2023 12:43:23",142342,3,"questionnaire-txxf",NA,31855114,9418214,NA,"complete","otbvst","3CP1TO84PZ0KAOJYUQ64QIHM7JR527","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","JKIAHBGCFDE",NA,"71","SUPAMT60718"
"1",1695690542182,"26/09/2023 01:09:02",1695676142182,-4,"25/09/2023 17:09:02",142342,3,"questionnaire-txxf",NA,31856270,9418455,NA,"complete","cgixpn","3R5F3LQFV8JWO9SSOCBHMZRK9N4OZC","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x907",NA,NA,0,"Life Happiness",2,"In","KAJBICHDGEF",NA,"67","SUPAMT85380"
"1",1695676374007,"25/09/2023 21:12:54",1695661974007,-4,"25/09/2023 13:12:54",142342,3,"questionnaire-txxf",NA,31856467,9418604,NA,"complete","rfythg","3R6BYFZZPDBDD1FKOR462K2V9M6XFT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","ABKCJDIEHFG",NA,"77","SUPAMT43401"
"1",1695680351982,"25/09/2023 22:19:11",1695665951982,-4,"25/09/2023 14:19:11",142342,3,"questionnaire-txxf",NA,31858764,9419368,NA,"complete","qqtkyb","3U8YCDAGXVF270ZIZVQT55JY6I90QC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Life Happiness",2,"In","BCADKEJFIGH",NA,"87","SUPAMT40310"
"1",1695696025108,"26/09/2023 02:40:25",1695670825108,-7,"25/09/2023 12:40:25",142342,3,"questionnaire-txxf",NA,31860785,9419974,NA,"complete","ruqsbl","392CY0QWG7Q6PQT05O8M86IPWKR4IC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x675",NA,NA,0,"Life Happiness",2,"In","CDBEAFKGJHI",NA,"31","SUPAMT33974"
"1",1695697048994,"26/09/2023 02:57:28",1695682648994,-4,"25/09/2023 18:57:28",142342,3,"questionnaire-txxf",NA,31865895,9421349,NA,"complete","wmqchz","3S3AMIZX304SCJQT6PDT07E0WTNDCL","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1600x900","1238x734",NA,NA,0,"Life Happiness",2,"In","DECFBGAHKIJ",NA,"76","SUPAMT34644"
"1",1695711618209,"26/09/2023 07:00:18",1695697218209,-4,"25/09/2023 23:00:18",142342,3,"questionnaire-txxf",NA,31868065,9422132,NA,"complete","atelux","3CFVK00FWRKMUE5K9FYEXKUV9HAL6F","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1024x768","1024x619",NA,NA,0,"Life Happiness",2,"In","EFDGCHBIAJK",NA,"67","SUPAMT56785"
"1",1695713613093,"26/09/2023 07:33:33",1695699213093,-4,"25/09/2023 23:33:33",142342,3,"questionnaire-txxf",NA,31868227,9422192,NA,"complete","qridjb","3GS6S824SWWACTNBCARX86XX2E7NWO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","FGEHDICJBKA",NA,"71","SUPAMT65725"
"1",1695719309309,"26/09/2023 09:08:29",1695704909309,-4,"26/09/2023 01:08:29",142342,3,"questionnaire-txxf",NA,31868776,9422325,NA,"complete","qvumrb","3URFVVM16BHR1ECPKYNQL5J9RCKUZT","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,NA,0,"Life Happiness",2,"In","GHFIEJDKCAB",NA,"60","SUPAMT04851"
"1",1695729040111,"26/09/2023 11:50:40",1695714640111,-4,"26/09/2023 03:50:40",142342,3,"questionnaire-txxf",NA,31869948,9422777,NA,"complete","hqjoxw","3U4J9857OKATL5XD1CECPVYMSZI7BH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x715",NA,NA,0,"Life Happiness",2,"In","HIGJFKEADBC",NA,"82","SUPAMT18538"
