"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"236",1701890351479,"06/12/2023 19:19:11",1701890351479,0,"06/12/2023 19:19:11",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",98,"Rating","Screen 1","poh9ia",1,"continue","",2993.26000000001,2983.30000000005,2993.26000000001,2993.26000000001,2983.30000000005,2993.26000000001,1,2993.26000000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"237",1701890351479,"06/12/2023 19:19:11",1701890351479,0,"06/12/2023 19:19:11",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",98,"Rating","Screen 1","poh9ia",1,"response","2",1933.30000000005,2983.30000000005,2995.26000000001,1933.30000000005,2983.30000000005,2995.26000000001,1,1933.30000000005,1061.95999999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",33,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"238",1701890353636,"06/12/2023 19:19:13",1701890353636,0,"06/12/2023 19:19:13",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",99,"Rating","Screen 1","poh9ia",1,"continue","",2166.95999999996,2165.69999999995,2166.95999999996,2166.95999999996,2165.69999999995,2166.95999999996,1,2166.95999999996,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"239",1701890353636,"06/12/2023 19:19:13",1701890353636,0,"06/12/2023 19:19:13",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",99,"Rating","Screen 1","poh9ia",1,"response","97",1332.85999999987,2165.69999999995,2167.95999999996,1332.85999999987,2165.69999999995,2167.95999999996,1,1332.85999999987,835.100000000093,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",33,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"240",1701890384602,"06/12/2023 19:19:44",1701890384602,0,"06/12/2023 19:19:44",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",10,"RestL","Screen 1","sy8yuu",1,"continue","",30967.5,30967.5,30967.5,30967.5,30967.5,30967.5,1,30967.5,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"241",1701890394519,"06/12/2023 19:19:54",1701890394519,0,"06/12/2023 19:19:54",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",100,"Rating","Screen 1","poh9ia",1,"continue","",9916.61999999988,9899.95999999996,9916.61999999988,9916.61999999988,9899.95999999996,9916.61999999988,1,9916.61999999988,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"242",1701890394521,"06/12/2023 19:19:54",1701890394521,0,"06/12/2023 19:19:54",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",100,"Rating","Screen 1","poh9ia",1,"response","1",4533.32000000007,9899.95999999996,9916.61999999988,4533.32000000007,9899.95999999996,9916.61999999988,1,4533.32000000007,5383.29999999981,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"243",1701890396593,"06/12/2023 19:19:56",1701890396593,0,"06/12/2023 19:19:56",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",101,"Rating","Screen 1","poh9ia",1,"continue","",2090.80000000005,2083.32000000007,2090.80000000005,2090.80000000005,2083.32000000007,2090.80000000005,1,2090.80000000005,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"244",1701890396596,"06/12/2023 19:19:56",1701890396596,0,"06/12/2023 19:19:56",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",101,"Rating","Screen 1","poh9ia",1,"response","99",1266.66000000015,2083.32000000007,2094.80000000005,1266.66000000015,2083.32000000007,2094.80000000005,1,1266.66000000015,828.139999999898,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"245",1701890396713,"06/12/2023 19:19:56",1701890396713,0,"06/12/2023 19:19:56",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",102,"Rating","Screen 1","poh9ia",1,"continue","",128.479999999981,116.679999999935,128.479999999981,128.479999999981,116.679999999935,128.479999999981,1,128.479999999981,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"246",1701890399266,"06/12/2023 19:19:59",1701890399266,0,"06/12/2023 19:19:59",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",102,"Rating","Screen 1","poh9ia",1,"continue","",2681.47999999998,2666.65999999992,2681.47999999998,2681.47999999998,2666.65999999992,2681.47999999998,1,2681.47999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"247",1701890399267,"06/12/2023 19:19:59",1701890399267,0,"06/12/2023 19:19:59",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",102,"Rating","Screen 1","poh9ia",1,"response","3",1816.67999999993,2666.65999999992,2682.47999999998,1816.67999999993,2666.65999999992,2682.47999999998,1,1816.67999999993,865.800000000047,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",34,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"248",1701890401603,"06/12/2023 19:20:01",1701890401603,0,"06/12/2023 19:20:01",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",1,"Winnings","Screen 1","rut39p",1,"continue","",2351.82000000007,2349.97999999998,2351.82000000007,2351.82000000007,2349.97999999998,2351.82000000007,1,2351.82000000007,0,0,NA,"Click To Continue","Continue",4,"object-72","Winnings","","","",NA,NA,NA,NA,NA,NA,0.08,3.03,0.15,NA,"MDPRF29480"
"249",1701890401604,"06/12/2023 19:20:01",1701890401604,0,"06/12/2023 19:20:01",152734,15,"task-o66i",NA,33499307,9909517,NA,"complete",NA,"6570bd7ec4405ff50ae0289a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1470x956","1469x771",NA,NA,0,"Rest + Money + Mood rating",33,"In","BCADLEKFJGIH",NA,"In",4,"Spreadsheet4",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF29480"
"1",1701888954007,"06/12/2023 18:55:54",1701888954007,0,"06/12/2023 18:55:54",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"2",1701888960513,"06/12/2023 18:56:00",1701888960513,0,"06/12/2023 18:56:00",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Instructions","Screen 1","ddykq7",1,"continue","",6532.53,6515.866,6532.53,6532.53,6515.866,6532.53,1,6532.53,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"3",1701888962467,"06/12/2023 18:56:02",1701888962467,0,"06/12/2023 18:56:02",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Instructions","Screen 2","dcmmer",2,"continue","",1975.13900004768,1966.529,1975.13900004768,1975.13900004768,1966.529,1975.13900004768,1,1975.13900004768,0,0,NA,"Click To Continue","Continue Button",2,"object-55","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"4",1701888964153,"06/12/2023 18:56:04",1701888964153,0,"06/12/2023 18:56:04",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Instructions","Screen 3","ntxvt6",3,"continue","",1695.11000004768,1683.176,1695.11000004768,1695.11000004768,1683.176,1695.11000004768,1,1695.11000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-59","Instructions","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"5",1701888967227,"06/12/2023 18:56:07",1701888967227,0,"06/12/2023 18:56:07",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Rating","Screen 1","poh9ia",1,"continue","",3083.046,3066.382,3083.046,3083.046,3066.382,3083.046,1,3083.046,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"6",1701888967229,"06/12/2023 18:56:07",1701888967229,0,"06/12/2023 18:56:07",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Rating","Screen 1","poh9ia",1,"response","10",1983.082,3066.382,3083.046,1983.082,3066.382,3083.046,1,1983.082,1099.964,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"7",1701888970384,"06/12/2023 18:56:10",1701888970384,0,"06/12/2023 18:56:10",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",2,"Rating","Screen 1","poh9ia",1,"continue","",3175.65200007153,3166.342,3175.65200007153,3175.65200007153,3166.342,3175.65200007153,1,3175.65200007153,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"8",1701888970385,"06/12/2023 18:56:10",1701888970385,0,"06/12/2023 18:56:10",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",2,"Rating","Screen 1","poh9ia",1,"response","12",1533.157,3166.342,3177.25200009537,1533.157,3166.342,3177.25200009537,1,1533.157,1644.09500009537,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"9",1701888973008,"06/12/2023 18:56:13",1701888973008,0,"06/12/2023 18:56:13",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",3,"Rating","Screen 1","poh9ia",1,"continue","",2633.06099999999,2616.397,2633.06099999999,2633.06099999999,2616.397,2633.06099999999,1,2633.06099999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"10",1701888973009,"06/12/2023 18:56:13",1701888973009,0,"06/12/2023 18:56:13",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",3,"Rating","Screen 1","poh9ia",1,"response","92",1749.757,2616.397,2633.06099999999,1749.757,2616.397,2633.06099999999,1,1749.757,883.303999999996,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDPRF55701"
"11",1701888978007,"06/12/2023 18:56:18",1701888978007,0,"06/12/2023 18:56:18",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Fortunate","Screen 1","2b8v9q",1,"timedOut","",5011.91300007153,4999.222,5011.91300007153,5011.91300007153,4999.222,5011.91300007153,1,5011.91300007153,0,0,NA,"Time Limit","screen",0,"screen","Fortunate","","","",NA,NA,NA,0.2,1,NA,NA,NA,0.2,NA,"MDPRF55701"
"12",1701888981029,"06/12/2023 18:56:21",1701888981029,0,"06/12/2023 18:56:21",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",4,"Rating","Screen 1","poh9ia",1,"continue","",3039.19100007153,3033.289,3039.19100007153,3039.19100007153,3033.289,3039.19100007153,1,3039.19100007153,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"13",1701888981029,"06/12/2023 18:56:21",1701888981029,0,"06/12/2023 18:56:21",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",4,"Rating","Screen 1","poh9ia",1,"response","89",1950.012,3033.289,3039.69100007153,1950.012,3033.289,3039.69100007153,1,1950.012,1089.67900007153,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"14",1701888983091,"06/12/2023 18:56:23",1701888983091,0,"06/12/2023 18:56:23",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",5,"Rating","Screen 1","poh9ia",1,"continue","",2066.447,2049.783,2066.447,2066.447,2049.783,2066.447,1,2066.447,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"15",1701888983093,"06/12/2023 18:56:23",1701888983093,0,"06/12/2023 18:56:23",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",5,"Rating","Screen 1","poh9ia",1,"response","6",1166.52,2049.783,2066.447,1166.52,2049.783,2066.447,1,1166.52,899.927,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"16",1701888985785,"06/12/2023 18:56:25",1701888985785,0,"06/12/2023 18:56:25",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",6,"Rating","Screen 1","poh9ia",1,"continue","",2712.41900002384,2699.722,2712.41900002384,2712.41900002384,2699.722,2712.41900002384,1,2712.41900002384,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"17",1701888985786,"06/12/2023 18:56:25",1701888985786,0,"06/12/2023 18:56:25",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",6,"Rating","Screen 1","poh9ia",1,"response","10",1616.456,2699.722,2713.21900009537,1616.456,2699.722,2713.21900009537,1,1616.456,1096.76300009537,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"18",1701889016737,"06/12/2023 18:56:56",1701889016737,0,"06/12/2023 18:56:56",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",1,"Rest","Screen 1","6pwktf",1,"continue","",30963.448,30963.448,30963.448,30963.448,30963.448,30963.448,1,30963.448,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"19",1701889019541,"06/12/2023 18:56:59",1701889019541,0,"06/12/2023 18:56:59",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",7,"Rating","Screen 1","poh9ia",1,"continue","",2805.24900002384,2799.73,2805.24900002384,2805.24900002384,2799.73,2805.24900002384,1,2805.24900002384,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"20",1701889019541,"06/12/2023 18:56:59",1701889019541,0,"06/12/2023 18:56:59",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",7,"Rating","Screen 1","poh9ia",1,"response","12",1866.441,2799.73,2805.74900002384,1866.441,2799.73,2805.74900002384,1,1866.441,939.308000023841,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"21",1701889021287,"06/12/2023 18:57:01",1701889021287,0,"06/12/2023 18:57:01",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",8,"Rating","Screen 1","poh9ia",1,"continue","",1749.83699999998,1733.16799999999,1749.83699999998,1749.83699999998,1733.16799999999,1749.83699999998,1,1749.83699999998,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"22",1701889021287,"06/12/2023 18:57:01",1701889021287,0,"06/12/2023 18:57:01",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",8,"Rating","Screen 1","poh9ia",1,"response","8",933.214999999996,1733.16799999999,1749.83699999998,933.214999999996,1733.16799999999,1749.83699999998,1,933.214999999996,816.621999999988,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
"23",1701889023895,"06/12/2023 18:57:03",1701889023895,0,"06/12/2023 18:57:03",152734,15,"task-o66i",NA,33499390,9909586,NA,"complete",NA,"6570c10670ac3070e7c69267","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Rest + Money + Mood rating",33,"In","IJHKGLFAEBDC",NA,"In",4,"Spreadsheet4",9,"Rating","Screen 1","poh9ia",1,"continue","",2626.45100004769,2616.38,2626.45100004769,2626.45100004769,2616.38,2626.45100004769,1,2626.45100004769,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"MDPRF55701"
