"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"64",1701889182511,"06/12/2023 18:59:42",1701889182511,0,"06/12/2023 18:59:42",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",25,"Rating","Screen 1","poh9ia",1,"response","65",3255.05700000003,3822.45400000003,3835.47099980927,3255.05700000003,3822.45400000003,3835.47099980927,1,3255.05700000003,580.413999809243,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",9,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"65",1701889186656,"06/12/2023 18:59:46",1701889186656,0,"06/12/2023 18:59:46",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",26,"Rating","Screen 1","poh9ia",1,"continue","",4158.41699990461,4156.25199999998,4158.41699990461,4158.41699990461,4156.25199999998,4158.41699990461,1,4158.41699990461,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"66",1701889186657,"06/12/2023 18:59:46",1701889186657,0,"06/12/2023 18:59:46",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",26,"Rating","Screen 1","poh9ia",1,"response","78",3071.29599999997,4156.25199999998,4159.01699980925,3071.29599999997,4156.25199999998,4159.01699980925,1,3071.29599999997,1087.72099980927,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",9,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"67",1701889188460,"06/12/2023 18:59:48",1701889188460,0,"06/12/2023 18:59:48",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",27,"Rating","Screen 1","poh9ia",1,"continue","",1805.36500019074,1802.70400000003,1805.36500019074,1805.36500019074,1802.70400000003,1805.36500019074,1,1805.36500019074,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"68",1701889188460,"06/12/2023 18:59:48",1701889188460,0,"06/12/2023 18:59:48",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",27,"Rating","Screen 1","poh9ia",1,"response","57",951.559999999998,1802.70400000003,1806.26499980927,951.559999999998,1802.70400000003,1806.26499980927,1,951.559999999998,854.70499980927,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",9,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"69",1701889219421,"06/12/2023 19:00:19",1701889219421,0,"06/12/2023 19:00:19",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",8,"RestL","Screen 1","sy8yuu",1,"continue","",30963.535,30963.535,30963.535,30963.535,30963.535,30963.535,1,30963.535,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"70",1701889224684,"06/12/2023 19:00:24",1701889224684,0,"06/12/2023 19:00:24",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",28,"Rating","Screen 1","poh9ia",1,"continue","",5264.22600009537,5257.88500000001,5264.22600009537,5264.22600009537,5257.88500000001,5264.22600009537,1,5264.22600009537,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"71",1701889224685,"06/12/2023 19:00:24",1701889224685,0,"06/12/2023 19:00:24",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",28,"Rating","Screen 1","poh9ia",1,"response","57",4723.69,5257.88500000001,5264.42599990463,4723.69,5257.88500000001,5264.42599990463,1,4723.69,540.735999904631,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"72",1701889225889,"06/12/2023 19:00:25",1701889225889,0,"06/12/2023 19:00:25",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",29,"Rating","Screen 1","poh9ia",1,"continue","",1211.14099980926,1201.83399999997,1211.14099980926,1211.14099980926,1201.83399999997,1211.14099980926,1,1211.14099980926,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"73",1701889227869,"06/12/2023 19:00:27",1701889227869,0,"06/12/2023 19:00:27",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",29,"Rating","Screen 1","poh9ia",1,"continue","",3191.04099990462,3188.033,3191.04099990462,3191.04099990462,3188.033,3191.04099990462,1,3191.04099990462,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"74",1701889227870,"06/12/2023 19:00:27",1701889227870,0,"06/12/2023 19:00:27",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",29,"Rating","Screen 1","poh9ia",1,"response","72",2687.255,3188.033,3191.74100019073,2687.255,3188.033,3191.74100019073,1,2687.255,504.486000190722,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"75",1701889230433,"06/12/2023 19:00:30",1701889230433,0,"06/12/2023 19:00:30",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",30,"Rating","Screen 1","poh9ia",1,"continue","",2567.00799990463,2553.96399999998,2567.00799990463,2567.00799990463,2553.96399999998,2567.00799990463,1,2567.00799990463,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"76",1701889230439,"06/12/2023 19:00:30",1701889230439,0,"06/12/2023 19:00:30",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",30,"Rating","Screen 1","poh9ia",1,"response","78",1969.81099999999,2553.96399999998,2570.49099999998,1969.81099999999,2553.96399999998,2570.49099999998,1,1969.81099999999,600.679999999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",10,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"77",1701889261385,"06/12/2023 19:01:01",1701889261385,0,"06/12/2023 19:01:01",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",9,"RestL","Screen 1","sy8yuu",1,"continue","",30963.327,30963.327,30963.327,30963.327,30963.327,30963.327,1,30963.327,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"78",1701889263551,"06/12/2023 19:01:03",1701889263551,0,"06/12/2023 19:01:03",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",31,"Rating","Screen 1","poh9ia",1,"continue","",2167.0170000954,2153.29800000001,2167.0170000954,2167.0170000954,2153.29800000001,2167.0170000954,1,2167.0170000954,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"79",1701889263551,"06/12/2023 19:01:03",1701889263551,0,"06/12/2023 19:01:03",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",31,"Rating","Screen 1","poh9ia",1,"response","82",1485.62300000002,2153.29800000001,2167.41700019076,1485.62300000002,2153.29800000001,2167.41700019076,1,1485.62300000002,681.794000190741,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"80",1701889268610,"06/12/2023 19:01:08",1701889268610,0,"06/12/2023 19:01:08",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",32,"Rating","Screen 1","poh9ia",1,"continue","",5072.61900019075,5057.57699999999,5072.61900019075,5072.61900019075,5057.57699999999,5072.61900019075,1,5072.61900019075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"81",1701889268610,"06/12/2023 19:01:08",1701889268610,0,"06/12/2023 19:01:08",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",32,"Rating","Screen 1","poh9ia",1,"response","65",4490.08000000002,5057.57699999999,5073.11900019075,4490.08000000002,5057.57699999999,5073.11900019075,1,4490.08000000002,583.039000190736,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"82",1701889272617,"06/12/2023 19:01:12",1701889272617,0,"06/12/2023 19:01:12",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",33,"Rating","Screen 1","poh9ia",1,"continue","",4022.67300000001,4006.01000000001,4022.67300000001,4022.67300000001,4006.01000000001,4022.67300000001,1,4022.67300000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"83",1701889272623,"06/12/2023 19:01:12",1701889272623,0,"06/12/2023 19:01:12",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",33,"Rating","Screen 1","poh9ia",1,"response","59",1018.47700000001,4006.01000000001,4022.67300000001,1018.47700000001,4006.01000000001,4022.67300000001,1,1018.47700000001,3004.196,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",11,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"84",1701889303565,"06/12/2023 19:01:43",1701889303565,0,"06/12/2023 19:01:43",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",10,"RestL","Screen 1","sy8yuu",1,"continue","",30963.34,30963.34,30963.34,30963.34,30963.34,30963.34,1,30963.34,0,0,NA,"Fixation Timing","Fixation",1,"object-21","RestL","","","",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"85",1701889306537,"06/12/2023 19:01:46",1701889306537,0,"06/12/2023 19:01:46",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",34,"Rating","Screen 1","poh9ia",1,"continue","",2972.89199999999,2971.15899999999,2972.89199999999,2972.89199999999,2971.15899999999,2972.89199999999,1,2972.89199999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"86",1701889306537,"06/12/2023 19:01:46",1701889306537,0,"06/12/2023 19:01:46",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",34,"Rating","Screen 1","poh9ia",1,"response","52",2186.592,2971.15899999999,2973.29200009536,2186.592,2971.15899999999,2973.29200009536,1,2186.592,786.700000095356,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"87",1701889309476,"06/12/2023 19:01:49",1701889309476,0,"06/12/2023 19:01:49",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",35,"Rating","Screen 1","poh9ia",1,"continue","",2941.33299990464,2937.79100000003,2941.33299990464,2941.33299990464,2937.79100000003,2941.33299990464,1,2941.33299990464,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"88",1701889309477,"06/12/2023 19:01:49",1701889309477,0,"06/12/2023 19:01:49",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",35,"Rating","Screen 1","poh9ia",1,"response","83",2270.09899999999,2937.79100000003,2942.23300000001,2270.09899999999,2937.79100000003,2942.23300000001,1,2270.09899999999,672.13400000002,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"89",1701889312128,"06/12/2023 19:01:52",1701889312128,0,"06/12/2023 19:01:52",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",36,"Rating","Screen 1","poh9ia",1,"continue","",2654.21500000003,2637.418,2654.21500000003,2654.21500000003,2637.418,2654.21500000003,1,2654.21500000003,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"90",1701889312128,"06/12/2023 19:01:52",1701889312128,0,"06/12/2023 19:01:52",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",36,"Rating","Screen 1","poh9ia",1,"response","96",684.364999999991,2637.418,2654.21500000003,684.364999999991,2637.418,2654.21500000003,1,684.364999999991,1969.85000000003,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",12,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"91",1701889328260,"06/12/2023 19:02:08",1701889328260,0,"06/12/2023 19:02:08",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"Pause","Screen 1","5zinfq",1,"continue","",16149.9240000953,16141.094,16149.9240000953,16149.9240000953,16141.094,16149.9240000953,1,16149.9240000953,0,0,NA,"Click To Continue","Next",2,"object-71","Pause","","","",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"92",1701889333260,"06/12/2023 19:02:13",1701889333260,0,"06/12/2023 19:02:13",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"PreFortLossL","Screen 1","wrjfce",1,"timedOut","",5008.42999999999,5007.46000000002,5008.42999999999,5008.42999999999,5007.46000000002,5008.42999999999,1,5008.42999999999,0,0,NA,"Time Limit","screen",0,"screen","PreFortLossL","","","",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,"MDPRF85972"
"93",1701889338268,"06/12/2023 19:02:18",1701889338268,0,"06/12/2023 19:02:18",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"Fortunate","Screen 1","2b8v9q",1,"timedOut","",5008.46999999997,5007.54199999996,5008.46999999997,5008.46999999997,5007.54199999996,5008.46999999997,1,5008.46999999997,0,0,NA,"Time Limit","screen",0,"screen","Fortunate","","","",NA,NA,NA,0.25,2,NA,0.09,NA,0.25,NA,"MDPRF85972"
"94",1701889341533,"06/12/2023 19:02:21",1701889341533,0,"06/12/2023 19:02:21",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",37,"Rating","Screen 1","poh9ia",1,"continue","",3266.42800000001,3254.929,3266.42800000001,3266.42800000001,3254.929,3266.42800000001,1,3266.42800000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"95",1701889341533,"06/12/2023 19:02:21",1701889341533,0,"06/12/2023 19:02:21",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",37,"Rating","Screen 1","poh9ia",1,"response","57",2386.90500000003,3254.929,3266.82800009538,2386.90500000003,3254.929,3266.82800009538,1,2386.90500000003,879.923000095354,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"96",1701889344411,"06/12/2023 19:02:24",1701889344411,0,"06/12/2023 19:02:24",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",38,"Rating","Screen 1","poh9ia",1,"continue","",2889.79900019075,2887.50099999999,2889.79900019075,2889.79900019075,2887.50099999999,2889.79900019075,1,2889.79900019075,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"97",1701889344412,"06/12/2023 19:02:24",1701889344412,0,"06/12/2023 19:02:24",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",38,"Rating","Screen 1","poh9ia",1,"response","55",2336.658,2887.50099999999,2890.39900009538,2336.658,2887.50099999999,2890.39900009538,1,2336.658,553.741000095382,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"98",1701889347984,"06/12/2023 19:02:27",1701889347984,0,"06/12/2023 19:02:27",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",39,"Rating","Screen 1","poh9ia",1,"continue","",3574.99800000002,3572.10500000004,3574.99800000002,3574.99800000002,3572.10500000004,3574.99800000002,1,3574.99800000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"99",1701889347984,"06/12/2023 19:02:27",1701889347984,0,"06/12/2023 19:02:27",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",39,"Rating","Screen 1","poh9ia",1,"response","61",3037.92000000004,3572.10500000004,3575.59799990465,3037.92000000004,3572.10500000004,3575.59799990465,1,3037.92000000004,537.677999904612,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
"100",1701889378945,"06/12/2023 19:02:58",1701889378945,0,"06/12/2023 19:02:58",152734,15,"task-ckbn",NA,33499321,9909570,NA,"complete",NA,"6570c01271deefe0f6a687bc","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1200x800","1152x686",NA,NA,0,"Rest + Money + Mood rating",33,"In","DECFBGAHLIKJ",NA,"In",1,"Spreadsheet1",1,"Rest","Screen 1","6pwktf",1,"continue","",30963.374,30963.374,30963.374,30963.374,30963.374,30963.374,1,30963.374,0,0,NA,"Fixation Timing","Fixation",1,"object-46","Rest","","","",NA,NA,NA,NA,NA,NA,0.09,NA,0.25,NA,"MDPRF85972"
