"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","randomiser.a4zk","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"4",1695991040618,"29/09/2023 12:37:20",1695976640618,-4,"29/09/2023 04:37:20",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",18354.502,26611.032,26627.698,18354.502,26611.032,26627.698,1,18354.502,8273.196,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT79316"
"5",1695991040618,"29/09/2023 12:37:20",1695976640618,-4,"29/09/2023 04:37:20",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",19060.665,26611.032,26627.698,19060.665,26611.032,26627.698,1,19060.665,7567.033,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT79316"
"6",1695991053792,"29/09/2023 12:37:33",1695976653792,-4,"29/09/2023 04:37:33",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",13192.1679998093,13183.849,13192.1679998093,13192.1679998093,13183.849,13192.1679998093,1,13192.1679998093,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT79316"
"7",1695991053795,"29/09/2023 12:37:33",1695976653795,-4,"29/09/2023 04:37:33",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3622.192,13183.849,13194.968,3622.192,13183.849,13194.968,1,3622.192,9572.776,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT79316"
"8",1695991053796,"29/09/2023 12:37:33",1695976653796,-4,"29/09/2023 04:37:33",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",6178.143,13183.849,13195.3680000954,6178.143,13183.849,13195.3680000954,1,6178.143,7017.22500009536,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT79316"
"9",1695991053796,"29/09/2023 12:37:33",1695976653796,-4,"29/09/2023 04:37:33",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",12268.38,13183.849,13195.7679997139,12268.38,13183.849,13195.7679997139,1,12268.38,927.387999713901,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT79316"
"10",1695991070293,"29/09/2023 12:37:50",1695976670293,-4,"29/09/2023 04:37:50",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16509.0190000954,16495.015,16509.0190000954,16509.0190000954,16495.015,16509.0190000954,1,16509.0190000954,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT79316"
"11",1695991070297,"29/09/2023 12:37:50",1695976670297,-4,"29/09/2023 04:37:50",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2487.869,16495.015,16511.681,2487.869,16495.015,16511.681,1,2487.869,14023.812,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT79316"
"12",1695991070297,"29/09/2023 12:37:50",1695976670297,-4,"29/09/2023 04:37:50",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",13679.625,16495.015,16511.681,13679.625,16495.015,16511.681,1,13679.625,2832.056,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT79316"
"13",1695991070297,"29/09/2023 12:37:50",1695976670297,-4,"29/09/2023 04:37:50",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",15308.281,16495.015,16511.681,15308.281,16495.015,16511.681,1,15308.281,1203.4,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT79316"
"14",1695991070301,"29/09/2023 12:37:50",1695976670301,-4,"29/09/2023 04:37:50",144339,5,"questionnaire-uu2n",NA,31936226,9445077,NA,"complete","dywfjb","3PPTZCWALWJZ9L583P3LB4MKPBEQZP","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT79316"
"1",1696002882882,"29/09/2023 15:54:42",1695988482882,-4,"29/09/2023 07:54:42",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT84633"
"2",1696002891237,"29/09/2023 15:54:51",1695988491237,-4,"29/09/2023 07:54:51",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",8376.7459994278,8372.531,8376.7459994278,8376.7459994278,8372.531,8376.7459994278,1,8376.7459994278,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT84633"
"3",1696002891238,"29/09/2023 15:54:51",1695988491238,-4,"29/09/2023 07:54:51",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",1751.938,8372.531,8378.54599961853,1751.938,8372.531,8378.54599961853,1,1751.938,6626.60799961853,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT84633"
"4",1696002891239,"29/09/2023 15:54:51",1695988491239,-4,"29/09/2023 07:54:51",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",2267.06,8372.531,8378.94600019074,2267.06,8372.531,8378.94600019074,1,2267.06,6111.88600019074,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT84633"
"5",1696002891239,"29/09/2023 15:54:51",1695988491239,-4,"29/09/2023 07:54:51",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",2891.521,8372.531,8379.34599980927,2891.521,8372.531,8379.34599980927,1,2891.521,5487.82499980927,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT84633"
"6",1696002894931,"29/09/2023 15:54:54",1695988494931,-4,"29/09/2023 07:54:54",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3699.115,3689.737,3699.115,3699.115,3689.737,3699.115,1,3699.115,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT84633"
"7",1696002894935,"29/09/2023 15:54:54",1695988494935,-4,"29/09/2023 07:54:54",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",1708.705,3689.737,3702.615,1708.705,3689.737,3702.615,1,1708.705,1993.91,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT84633"
"8",1696002894935,"29/09/2023 15:54:54",1695988494935,-4,"29/09/2023 07:54:54",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",2412.113,3689.737,3703.115,2412.113,3689.737,3703.115,1,2412.113,1291.002,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT84633"
"9",1696002894936,"29/09/2023 15:54:54",1695988494936,-4,"29/09/2023 07:54:54",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3126.965,3689.737,3703.615,3126.965,3689.737,3703.615,1,3126.965,576.65,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT84633"
"10",1696002899101,"29/09/2023 15:54:59",1695988499101,-4,"29/09/2023 07:54:59",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",4178.67800019074,4163.821,4178.67800019074,4178.67800019074,4163.821,4178.67800019074,1,4178.67800019074,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT84633"
"11",1696002899102,"29/09/2023 15:54:59",1695988499102,-4,"29/09/2023 07:54:59",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",1808.023,4163.821,4180.27799961853,1808.023,4163.821,4180.27799961853,1,1808.023,2372.25499961853,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT84633"
"12",1696002899103,"29/09/2023 15:54:59",1695988499103,-4,"29/09/2023 07:54:59",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",2386.221,4163.821,4180.487,2386.221,4163.821,4180.487,1,2386.221,1794.266,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT84633"
"13",1696002899104,"29/09/2023 15:54:59",1695988499104,-4,"29/09/2023 07:54:59",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2996.657,4163.821,4180.487,2996.657,4163.821,4180.487,1,2996.657,1183.83,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT84633"
"14",1696002899114,"29/09/2023 15:54:59",1695988499114,-4,"29/09/2023 07:54:59",144339,5,"questionnaire-uu2n",NA,31940511,9446440,NA,"complete","jkqwtu","3570Y55XZVI8R61P47WQ3J9GDVMGYG","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1364x768","1364x625",NA,NA,0,"BIQ (Charlotte)",2,"In","LAKBJCIDHEGF",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT84633"
"1",1696004920176,"29/09/2023 16:28:40",1695990520176,-4,"29/09/2023 08:28:40",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT83768"
"2",1696004925007,"29/09/2023 16:28:45",1695990525007,-4,"29/09/2023 08:28:45",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",4855.1050005722,4839.527,4855.1050005722,4855.1050005722,4839.527,4855.1050005722,1,4855.1050005722,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT83768"
"3",1696004925008,"29/09/2023 16:28:45",1695990525008,-4,"29/09/2023 08:28:45",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",2179.067,4839.527,4856.193,2179.067,4839.527,4856.193,1,2179.067,2677.126,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT83768"
"4",1696004925008,"29/09/2023 16:28:45",1695990525008,-4,"29/09/2023 08:28:45",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",3864.229,4839.527,4856.193,3864.229,4839.527,4856.193,1,3864.229,991.963999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT83768"
"5",1696004925008,"29/09/2023 16:28:45",1695990525008,-4,"29/09/2023 08:28:45",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",3139.752,4839.527,4856.193,3139.752,4839.527,4856.193,1,3139.752,1716.441,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT83768"
"6",1696004929870,"29/09/2023 16:28:49",1695990529870,-4,"29/09/2023 08:28:49",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4879.47800019073,4872.737,4879.47800019073,4879.47800019073,4872.737,4879.47800019073,1,4879.47800019073,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT83768"
"7",1696004929870,"29/09/2023 16:28:49",1695990529870,-4,"29/09/2023 08:28:49",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",3172.987,4872.737,4880.0780005722,3172.987,4872.737,4880.0780005722,1,3172.987,1707.09100057221,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT83768"
"8",1696004929871,"29/09/2023 16:28:49",1695990529871,-4,"29/09/2023 08:28:49",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",3640.161,4872.737,4880.5780005722,3640.161,4872.737,4880.5780005722,1,3640.161,1240.4170005722,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT83768"
"9",1696004929871,"29/09/2023 16:28:49",1695990529871,-4,"29/09/2023 08:28:49",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4438.343,4872.737,4881.178,4438.343,4872.737,4881.178,1,4438.343,442.834999999999,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT83768"
"10",1696004943485,"29/09/2023 16:29:03",1695990543485,-4,"29/09/2023 08:29:03",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13621.941,13611.132,13621.941,13621.941,13611.132,13621.941,1,13621.941,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT83768"
"11",1696004943490,"29/09/2023 16:29:03",1695990543490,-4,"29/09/2023 08:29:03",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",11798.73,13611.132,13626.2410001907,11798.73,13611.132,13626.2410001907,1,11798.73,1827.51100019073,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT83768"
"12",1696004943490,"29/09/2023 16:29:03",1695990543490,-4,"29/09/2023 08:29:03",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",12245.771,13611.132,13626.7410001907,12245.771,13611.132,13626.7410001907,1,12245.771,1380.97000019073,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT83768"
"13",1696004943491,"29/09/2023 16:29:03",1695990543491,-4,"29/09/2023 08:29:03",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",12712.962,13611.132,13627.3410005722,12712.962,13611.132,13627.3410005722,1,12712.962,914.379000572204,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT83768"
"14",1696004943496,"29/09/2023 16:29:03",1695990543496,-4,"29/09/2023 08:29:03",144339,5,"questionnaire-uu2n",NA,31941800,9446640,NA,"complete","mggdmg","3TEM0PF1QBW8IRVDU9K956CZOQRD02","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"LH","In","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT83768"
"1",1695973387694,"29/09/2023 07:43:07",1696002187694,8,"29/09/2023 23:43:07",144339,5,"questionnaire-uu2n",NA,31945282,9447609,NA,"complete","mxmddf","33F859I56CCQEU3PEL0OG8NG7NNBH3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1680x1050","1680x855",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT59520"
"2",1695973414976,"29/09/2023 07:43:34",1696002214976,8,"29/09/2023 23:43:34",144339,5,"questionnaire-uu2n",NA,31945282,9447609,NA,"complete","mxmddf","33F859I56CCQEU3PEL0OG8NG7NNBH3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1680x1050","1680x855",NA,NA,0,"BIQ (Charlotte)",2,"In","BCADLEKFJGIH",NA,"HL","In","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",27296.0919999993,27283.383,27296.0919999993,27296.0919999993,27283.383,27296.0919999993,1,27296.0919999993,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT59520"
