"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"12",1701887499462,"06/12/2023 18:31:39",1701887499462,0,"06/12/2023 18:31:39",152734,15,"questionnaire-uu2n",NA,33498280,9909453,NA,"complete",NA,"6570ba6a57bfe1f9f1e9fbe6","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8950.78000000001,13517.68,13521.96,8950.78000000001,13517.68,13521.96,1,8950.78000000001,4571.17999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF32577"
"13",1701887499463,"06/12/2023 18:31:39",1701887499463,0,"06/12/2023 18:31:39",152734,15,"questionnaire-uu2n",NA,33498280,9909453,NA,"complete",NA,"6570ba6a57bfe1f9f1e9fbe6","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",12735.74,13517.68,13521.96,12735.74,13517.68,13521.96,1,12735.74,786.220000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF32577"
"14",1701887499463,"06/12/2023 18:31:39",1701887499463,0,"06/12/2023 18:31:39",152734,15,"questionnaire-uu2n",NA,33498280,9909453,NA,"complete",NA,"6570ba6a57bfe1f9f1e9fbe6","computer","Desktop or Laptop","Windows 10","Firefox 120.0","1536x864","1536x739",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF32577"
"1",1701887461705,"06/12/2023 18:31:01",1701887461705,0,"06/12/2023 18:31:01",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF82878"
"2",1701887544951,"06/12/2023 18:32:24",1701887544951,0,"06/12/2023 18:32:24",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",83252.051,83238.712,83252.051,83252.051,83238.712,83252.051,1,83252.051,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF82878"
"3",1701887544953,"06/12/2023 18:32:24",1701887544953,0,"06/12/2023 18:32:24",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",41799.35,83238.712,83252.051,41799.35,83238.712,83252.051,1,41799.35,41452.701,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF82878"
"4",1701887544953,"06/12/2023 18:32:24",1701887544953,0,"06/12/2023 18:32:24",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",53119.18,83238.712,83252.051,53119.18,83238.712,83252.051,1,53119.18,30132.871,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF82878"
"5",1701887544953,"06/12/2023 18:32:24",1701887544953,0,"06/12/2023 18:32:24",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",69132.257,83238.712,83252.051,69132.257,83238.712,83252.051,1,69132.257,14119.794,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF82878"
"6",1701887586736,"06/12/2023 18:33:06",1701887586736,0,"06/12/2023 18:33:06",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",41801.6620000715,41799.371,41801.6620000715,41801.6620000715,41799.371,41801.6620000715,1,41801.6620000715,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF82878"
"7",1701887586738,"06/12/2023 18:33:06",1701887586738,0,"06/12/2023 18:33:06",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7506.544,41799.371,41803.862,7506.544,41799.371,41803.862,1,7506.544,34297.318,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF82878"
"8",1701887586739,"06/12/2023 18:33:06",1701887586739,0,"06/12/2023 18:33:06",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",17973.049,41799.371,41804.2620000954,17973.049,41799.371,41804.2620000954,1,17973.049,23831.2130000954,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF82878"
"9",1701887586739,"06/12/2023 18:33:06",1701887586739,0,"06/12/2023 18:33:06",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",34306.134,41799.371,41804.7620000954,34306.134,41799.371,41804.7620000954,1,34306.134,7498.62800009537,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF82878"
"10",1701887612753,"06/12/2023 18:33:32",1701887612753,0,"06/12/2023 18:33:32",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",26020.0910000238,26012.929,26020.0910000238,26020.0910000238,26012.929,26020.0910000238,1,26020.0910000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF82878"
"11",1701887612755,"06/12/2023 18:33:32",1701887612755,0,"06/12/2023 18:33:32",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7013.208,26012.929,26021.8910000954,7013.208,26012.929,26021.8910000954,1,7013.208,19008.6830000954,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF82878"
"12",1701887612755,"06/12/2023 18:33:32",1701887612755,0,"06/12/2023 18:33:32",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",17773.036,26012.929,26022.1910000477,17773.036,26012.929,26022.1910000477,1,17773.036,8249.15500004767,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF82878"
"13",1701887612756,"06/12/2023 18:33:32",1701887612756,0,"06/12/2023 18:33:32",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",24986.261,26012.929,26022.5910000238,24986.261,26012.929,26022.5910000238,1,24986.261,1036.33000002385,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF82878"
"14",1701887612759,"06/12/2023 18:33:32",1701887612759,0,"06/12/2023 18:33:32",152734,15,"questionnaire-uu2n",NA,33498323,9909477,NA,"complete",NA,"6570baf036251057f2d1a774","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1080",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF82878"
"1",1701887574024,"06/12/2023 18:32:54",1701887574024,0,"06/12/2023 18:32:54",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF49216"
"2",1701887598977,"06/12/2023 18:33:18",1701887598977,0,"06/12/2023 18:33:18",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",24957.0150000022,24954.315,24957.0150000022,24957.0150000022,24954.315,24957.0150000022,1,24957.0150000022,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF49216"
"3",1701887598978,"06/12/2023 18:33:18",1701887598978,0,"06/12/2023 18:33:18",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",10722.696,24954.315,24958.3149999993,10722.696,24954.315,24958.3149999993,1,10722.696,14235.6189999993,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF49216"
"4",1701887598978,"06/12/2023 18:33:18",1701887598978,0,"06/12/2023 18:33:18",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",13889.896,24954.315,24958.4150000007,13889.896,24954.315,24958.4150000007,1,13889.896,11068.5190000007,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF49216"
"5",1701887598978,"06/12/2023 18:33:18",1701887598978,0,"06/12/2023 18:33:18",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",22574.739,24954.315,24958.476,22574.739,24954.315,24958.476,1,22574.739,2383.737,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF49216"
"6",1701887608015,"06/12/2023 18:33:28",1701887608015,0,"06/12/2023 18:33:28",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",9040.40000000149,9039.073,9040.40000000149,9040.40000000149,9039.073,9040.40000000149,1,9040.40000000149,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF49216"
"7",1701887608015,"06/12/2023 18:33:28",1701887608015,0,"06/12/2023 18:33:28",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",3688.156,9039.073,9041.10000000074,3688.156,9039.073,9041.10000000074,1,3688.156,5352.94400000075,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF49216"
"8",1701887608015,"06/12/2023 18:33:28",1701887608015,0,"06/12/2023 18:33:28",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",5838.523,9039.073,9041.3,5838.523,9039.073,9041.3,1,5838.523,3202.777,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF49216"
"9",1701887608015,"06/12/2023 18:33:28",1701887608015,0,"06/12/2023 18:33:28",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8539.022,9039.073,9041.49999999925,8539.022,9039.073,9041.49999999925,1,8539.022,502.477999999253,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF49216"
"10",1701887661562,"06/12/2023 18:34:21",1701887661562,0,"06/12/2023 18:34:21",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",53549.4269999992,53546.793,53549.4269999992,53549.4269999992,53546.793,53549.4269999992,1,53549.4269999992,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF49216"
"11",1701887661564,"06/12/2023 18:34:21",1701887661564,0,"06/12/2023 18:34:21",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",45466.231,53546.793,53550.951,45466.231,53546.793,53550.951,1,45466.231,8084.72000000002,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF49216"
"12",1701887661564,"06/12/2023 18:34:21",1701887661564,0,"06/12/2023 18:34:21",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",47366.62,53546.793,53550.951,47366.62,53546.793,53550.951,1,47366.62,6184.33100000002,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF49216"
"13",1701887661564,"06/12/2023 18:34:21",1701887661564,0,"06/12/2023 18:34:21",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",52009.029,53546.793,53550.951,52009.029,53546.793,53550.951,1,52009.029,1541.92200000002,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF49216"
"14",1701887661565,"06/12/2023 18:34:21",1701887661565,0,"06/12/2023 18:34:21",152734,15,"questionnaire-uu2n",NA,33498390,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2048x1017",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF49216"
"1",1701887586815,"06/12/2023 18:33:06",1701887586815,0,"06/12/2023 18:33:06",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF92404"
"2",1701887610469,"06/12/2023 18:33:30",1701887610469,0,"06/12/2023 18:33:30",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23671.6430000011,23663.568,23671.6430000011,23671.6430000011,23663.568,23671.6430000011,1,23671.6430000011,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF92404"
"3",1701887610472,"06/12/2023 18:33:30",1701887610472,0,"06/12/2023 18:33:30",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",10615.545,23663.568,23674.6430000011,10615.545,23663.568,23674.6430000011,1,10615.545,13059.0980000011,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF92404"
"4",1701887610472,"06/12/2023 18:33:30",1701887610472,0,"06/12/2023 18:33:30",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",15231.522,23663.568,23675.0430000015,15231.522,23663.568,23675.0430000015,1,15231.522,8443.52100000149,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF92404"
"5",1701887610472,"06/12/2023 18:33:30",1701887610472,0,"06/12/2023 18:33:30",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",22913.64,23663.568,23675.5430000015,22913.64,23663.568,23675.5430000015,1,22913.64,761.90300000149,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF92404"
"6",1701887649079,"06/12/2023 18:34:09",1701887649079,0,"06/12/2023 18:34:09",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",38618.0750000011,38611.81,38618.0750000011,38618.0750000011,38611.81,38618.0750000011,1,38618.0750000011,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF92404"
"7",1701887649083,"06/12/2023 18:34:09",1701887649083,0,"06/12/2023 18:34:09",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",11515.408,38611.81,38622.1750000007,11515.408,38611.81,38622.1750000007,1,11515.408,27106.7670000007,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF92404"
"8",1701887649083,"06/12/2023 18:34:09",1701887649083,0,"06/12/2023 18:34:09",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",15581.628,38611.81,38622.875,15581.628,38611.81,38622.875,1,15581.628,23041.247,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF92404"
"9",1701887649084,"06/12/2023 18:34:09",1701887649084,0,"06/12/2023 18:34:09",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",38061.791,38611.81,38623.375,38061.791,38611.81,38623.375,1,38061.791,561.584000000003,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF92404"
"10",1701887662941,"06/12/2023 18:34:22",1701887662941,0,"06/12/2023 18:34:22",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13868.8650000007,13864.894,13868.8650000007,13868.8650000007,13864.894,13868.8650000007,1,13868.8650000007,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF92404"
"11",1701887662945,"06/12/2023 18:34:22",1701887662945,0,"06/12/2023 18:34:22",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5749.238,13864.894,13873.2650000011,5749.238,13864.894,13873.2650000011,1,5749.238,8124.02700000112,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF92404"
"12",1701887662946,"06/12/2023 18:34:22",1701887662946,0,"06/12/2023 18:34:22",152734,15,"questionnaire-uu2n",NA,33498405,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",10082.277,13864.894,13874.065,10082.277,13864.894,13874.065,1,10082.277,3791.788,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF92404"
