"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1701887757824,"06/12/2023 18:35:57",1701887758451,0,"06/12/2023 18:35:58",152734,15,"task-9qxs",NA,33498563,9909440,NA,"complete",NA,"6570bb1f92bfaac7fded5711","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF35299"
"2",1701887769115,"06/12/2023 18:36:09",1701887769769,0,"06/12/2023 18:36:09",152734,15,"task-9qxs",NA,33498563,9909440,NA,"complete",NA,"6570bb1f92bfaac7fded5711","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",6,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",11004.8999999762,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF35299"
"3",1701887771979,"06/12/2023 18:36:11",1701887772630,0,"06/12/2023 18:36:12",152734,15,"task-9qxs",NA,33498563,9909440,NA,"complete",NA,"6570bb1f92bfaac7fded5711","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",6,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2849.19999998808,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF35299"
"4",1701887772031,"06/12/2023 18:36:12",1701887772634,0,"06/12/2023 18:36:12",152734,15,"task-9qxs",NA,33498563,9909440,NA,"complete",NA,"6570bb1f92bfaac7fded5711","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABLCKDJEIFHG",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",14183,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF35299"
"1",1701887836953,"06/12/2023 18:37:16",1701887836909,0,"06/12/2023 18:37:16",152734,15,"task-9qxs",NA,33498624,9909489,NA,"complete",NA,"6570bc1f92bfaac7fded576c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF64782"
"2",1701887865814,"06/12/2023 18:37:45",1701887865787,0,"06/12/2023 18:37:45",152734,15,"task-9qxs",NA,33498624,9909489,NA,"complete",NA,"6570bc1f92bfaac7fded576c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",28616.600000143,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF64782"
"3",1701887870022,"06/12/2023 18:37:50",1701887869837,0,"06/12/2023 18:37:49",152734,15,"task-9qxs",NA,33498624,9909489,NA,"complete",NA,"6570bc1f92bfaac7fded576c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",4040.59999990463,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF64782"
"4",1701887870282,"06/12/2023 18:37:50",1701887869860,0,"06/12/2023 18:37:49",152734,15,"task-9qxs",NA,33498624,9909489,NA,"complete",NA,"6570bc1f92bfaac7fded576c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGLFAEBDC",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",32951,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF64782"
"1",1701887846596,"06/12/2023 18:37:26",1701887845552,0,"06/12/2023 18:37:25",152734,15,"task-9qxs",NA,33498632,9909430,NA,"complete",NA,"6570ba1e41714cafb761f2eb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",5,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF17780"
"2",1701887857235,"06/12/2023 18:37:37",1701887856230,0,"06/12/2023 18:37:36",152734,15,"task-9qxs",NA,33498632,9909430,NA,"complete",NA,"6570ba1e41714cafb761f2eb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",5,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",9918.69999998808,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF17780"
"3",1701887866307,"06/12/2023 18:37:46",1701887865289,0,"06/12/2023 18:37:45",152734,15,"task-9qxs",NA,33498632,9909430,NA,"complete",NA,"6570ba1e41714cafb761f2eb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",5,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9048.59999996424,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF17780"
"4",1701887866366,"06/12/2023 18:37:46",1701887865294,0,"06/12/2023 18:37:45",152734,15,"task-9qxs",NA,33498632,9909430,NA,"complete",NA,"6570ba1e41714cafb761f2eb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",5,"Spreadsheet1","",NA,"END TASK",NA,"","","",19742,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF17780"
"1",1701887865269,"06/12/2023 18:37:45",1701887866753,0,"06/12/2023 18:37:46",152734,15,"task-9qxs",NA,33498648,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47987"
"2",1701887871655,"06/12/2023 18:37:51",1701887873193,0,"06/12/2023 18:37:53",152734,15,"task-9qxs",NA,33498648,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",6307.59999999404,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF47987"
"3",1701887874843,"06/12/2023 18:37:54",1701887876374,0,"06/12/2023 18:37:56",152734,15,"task-9qxs",NA,33498648,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3172.5,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF47987"
"4",1701887874898,"06/12/2023 18:37:54",1701887876380,0,"06/12/2023 18:37:56",152734,15,"task-9qxs",NA,33498648,9909514,NA,"complete",NA,"6570bd85f809227902a23c1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x739",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",9627,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF47987"
"1",1701887936271,"06/12/2023 18:38:56",1701887936980,0,"06/12/2023 18:38:56",152734,15,"task-9qxs",NA,33498708,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67813"
"2",1701887947120,"06/12/2023 18:39:07",1701887947862,0,"06/12/2023 18:39:07",152734,15,"task-9qxs",NA,33498708,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",10699.8000000119,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF67813"
"3",1701887948894,"06/12/2023 18:39:08",1701887949653,0,"06/12/2023 18:39:09",152734,15,"task-9qxs",NA,33498708,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",1787.20000001788,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF67813"
"4",1701887948938,"06/12/2023 18:39:08",1701887949655,0,"06/12/2023 18:39:09",152734,15,"task-9qxs",NA,33498708,9909515,NA,"complete",NA,"6570bd6d3636b9604cbead2a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x1001",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","CDBEAFLGKHJI",NA,"In",1,"Spreadsheet1","",NA,"END TASK",NA,"","","",12675,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67813"
"1",1701888024494,"06/12/2023 18:40:24",1701888024352,0,"06/12/2023 18:40:24",152734,15,"task-9qxs",NA,33498777,9909437,NA,"complete",NA,"6570bb0355549bf4232822fa","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","2560x1440","2519x1368",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF29165"
"2",1701888038268,"06/12/2023 18:40:38",1701888038153,0,"06/12/2023 18:40:38",152734,15,"task-9qxs",NA,33498777,9909437,NA,"complete",NA,"6570bb0355549bf4232822fa","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","2560x1440","2519x1368",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",13659.1000000238,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF29165"
"3",1701888044826,"06/12/2023 18:40:44",1701888044731,0,"06/12/2023 18:40:44",152734,15,"task-9qxs",NA,33498777,9909437,NA,"complete",NA,"6570bb0355549bf4232822fa","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","2560x1440","2519x1368",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",6575,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF29165"
"4",1701888044872,"06/12/2023 18:40:44",1701888044735,0,"06/12/2023 18:40:44",152734,15,"task-9qxs",NA,33498777,9909437,NA,"complete",NA,"6570bb0355549bf4232822fa","computer","Desktop or Laptop","Windows 10","Opera 104.0.0.0","2560x1440","2519x1368",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","LAKBJCIDHEGF",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",20383,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF29165"
"1",1701888062818,"06/12/2023 18:41:02",1701888062818,0,"06/12/2023 18:41:02",152734,15,"task-9qxs",NA,33498805,9909452,NA,"complete",NA,"6570bb320ea19e92901e52bb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1360x768","1360x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14901"
"2",1701888079229,"06/12/2023 18:41:19",1701888079285,0,"06/12/2023 18:41:19",152734,15,"task-9qxs",NA,33498805,9909452,NA,"complete",NA,"6570bb320ea19e92901e52bb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1360x768","1360x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",16252.5,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF14901"
"3",1701888088275,"06/12/2023 18:41:28",1701888088318,0,"06/12/2023 18:41:28",152734,15,"task-9qxs",NA,33498805,9909452,NA,"complete",NA,"6570bb320ea19e92901e52bb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1360x768","1360x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",9019.19999998808,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF14901"
"4",1701888088334,"06/12/2023 18:41:28",1701888088322,0,"06/12/2023 18:41:28",152734,15,"task-9qxs",NA,33498805,9909452,NA,"complete",NA,"6570bb320ea19e92901e52bb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1360x768","1360x689",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADLEKFJGIH",NA,"In",2,"Spreadsheet1","",NA,"END TASK",NA,"","","",25504,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14901"
"1",1701888109819,"06/12/2023 18:41:49",1701888105636,0,"06/12/2023 18:41:45",152734,15,"task-9qxs",NA,33498837,9909494,NA,"complete",NA,"6570bcac58d63e7508f01548","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1283",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF40282"
"2",1701888125290,"06/12/2023 18:42:05",1701888121138,0,"06/12/2023 18:42:01",152734,15,"task-9qxs",NA,33498837,9909494,NA,"complete",NA,"6570bcac58d63e7508f01548","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1283",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",15300.400000006,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF40282"
"3",1701888133519,"06/12/2023 18:42:13",1701888129375,0,"06/12/2023 18:42:09",152734,15,"task-9qxs",NA,33498837,9909494,NA,"complete",NA,"6570bcac58d63e7508f01548","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1283",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",8232.20000000298,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF40282"
"4",1701888133574,"06/12/2023 18:42:13",1701888129378,0,"06/12/2023 18:42:09",152734,15,"task-9qxs",NA,33498837,9909494,NA,"complete",NA,"6570bcac58d63e7508f01548","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1283",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKILHAGBFCED",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",23742,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF40282"
"1",1701888117253,"06/12/2023 18:41:57",1701888117658,0,"06/12/2023 18:41:57",152734,15,"task-9qxs",NA,33498842,9909508,NA,"complete",NA,"6570bcc977cbe451a261f590","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16874"
"2",1701888125716,"06/12/2023 18:42:05",1701888126151,0,"06/12/2023 18:42:06",152734,15,"task-9qxs",NA,33498842,9909508,NA,"complete",NA,"6570bcc977cbe451a261f590","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",6,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",8312.19999999995,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF16874"
"3",1701888128200,"06/12/2023 18:42:08",1701888128635,0,"06/12/2023 18:42:08",152734,15,"task-9qxs",NA,33498842,9909508,NA,"complete",NA,"6570bcc977cbe451a261f590","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",6,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2480.30000000005,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF16874"
"4",1701888128237,"06/12/2023 18:42:08",1701888128637,0,"06/12/2023 18:42:08",152734,15,"task-9qxs",NA,33498842,9909508,NA,"complete",NA,"6570bcc977cbe451a261f590","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHLIKJ",NA,"In",6,"Spreadsheet1","",NA,"END TASK",NA,"","","",10979,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF16874"
"1",1701888287558,"06/12/2023 18:44:47",1701888292472,0,"06/12/2023 18:44:52",152734,15,"task-9qxs",NA,33498956,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","1707x847",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF49216"
"2",1701888295883,"06/12/2023 18:44:55",1701888300836,0,"06/12/2023 18:45:00",152734,15,"task-9qxs",NA,33498956,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","1707x847",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",8216.60000000149,NA,"Enter Key","CAT",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF49216"
"3",1701888299315,"06/12/2023 18:44:59",1701888304251,0,"06/12/2023 18:45:04",152734,15,"task-9qxs",NA,33498956,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","1707x847",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3411.60000000149,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF49216"
"4",1701888299376,"06/12/2023 18:44:59",1701888304254,0,"06/12/2023 18:45:04",152734,15,"task-9qxs",NA,33498956,9909522,NA,"complete",NA,"6570bdd30ea19e92901e5369","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","1707x847",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1","",NA,"END TASK",NA,"","","",11782,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF49216"
"1",1701888305862,"06/12/2023 18:45:05",1701888304492,0,"06/12/2023 18:45:04",152734,15,"task-9qxs",NA,33498974,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF92404"
"2",1701888328515,"06/12/2023 18:45:28",1701888327187,0,"06/12/2023 18:45:27",152734,15,"task-9qxs",NA,33498974,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",22510.1000000015,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF92404"
"3",1701888331828,"06/12/2023 18:45:31",1701888330520,0,"06/12/2023 18:45:30",152734,15,"task-9qxs",NA,33498974,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3322.5,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF92404"
"4",1701888331893,"06/12/2023 18:45:31",1701888330524,0,"06/12/2023 18:45:30",152734,15,"task-9qxs",NA,33498974,9909527,NA,"complete",NA,"6570be1766c1d1477516da4d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x571",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKAL",NA,"In",3,"Spreadsheet1","",NA,"END TASK",NA,"","","",26032,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF92404"
"1",1701888347893,"06/12/2023 18:45:47",1701888347778,0,"06/12/2023 18:45:47",152734,15,"task-9qxs",NA,33499006,9909502,NA,"complete",NA,"6570bc10d5ed48e7addc8e6e","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF36280"
"2",1701888358338,"06/12/2023 18:45:58",1701888358266,0,"06/12/2023 18:45:58",152734,15,"task-9qxs",NA,33499006,9909502,NA,"complete",NA,"6570bc10d5ed48e7addc8e6e","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",10082,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF36280"
"3",1701888360549,"06/12/2023 18:46:00",1701888360443,0,"06/12/2023 18:46:00",152734,15,"task-9qxs",NA,33499006,9909502,NA,"complete",NA,"6570bc10d5ed48e7addc8e6e","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1440x900","1440x820",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KLJAIBHCGDFE",NA,"In",6,"Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",2164,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF36280"
