"X","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","csum_t","Random_ID"
31,76,1701886612391,"06/12/2023 18:16:52",1701886612391,0,"06/12/2023 18:16:52",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",31,"Rating","Screen 1","poh9ia",1,"response",64,2200.19699999999,2833.23800000001,2842.20199995232,2200.19699999999,2833.23800000001,2842.20199995232,1,2200.19699999999,642.004999952333,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",11,NA,NA,NA,NA,NA,NA,NA,0.25,NA,91157.8000012875,"MDPRF69845"
32,78,1701886614243,"06/12/2023 18:16:54",1701886614243,0,"06/12/2023 18:16:54",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",32,"Rating","Screen 1","poh9ia",1,"response",39,1133.408,1850.14000000001,1861.46399995231,1133.408,1850.14000000001,1861.46399995231,1,1133.408,728.05599995231,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",11,NA,NA,NA,NA,NA,NA,NA,0.25,NA,93019.2640012398,"MDPRF69845"
33,80,1701886616050,"06/12/2023 18:16:56",1701886616050,0,"06/12/2023 18:16:56",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",33,"Rating","Screen 1","poh9ia",1,"response",64,1066.78499999997,1800.25299999997,1816.88299999997,1066.78499999997,1800.25299999997,1816.88299999997,1,1066.78499999997,750.097999999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",11,NA,NA,NA,NA,NA,NA,NA,0.25,NA,94836.1470012398,"MDPRF69845"
34,83,1701886649898,"06/12/2023 18:17:29",1701886649898,0,"06/12/2023 18:17:29",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",34,"Rating","Screen 1","poh9ia",1,"response",73,2300.082,2883.64199999999,2898.86099999998,2300.082,2883.64199999999,2898.86099999998,1,2300.082,598.77899999998,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",12,NA,NA,NA,NA,NA,NA,NA,0.25,NA,97735.0080012398,"MDPRF69845"
35,85,1701886651308,"06/12/2023 18:17:31",1701886651308,0,"06/12/2023 18:17:31",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",35,"Rating","Screen 1","poh9ia",1,"response",71,783.369999999995,1416.41999999998,1425.61900009535,783.369999999995,1416.41999999998,1425.61900009535,1,783.369999999995,642.249000095355,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",12,NA,NA,NA,NA,NA,NA,NA,0.25,NA,99160.6270013351,"MDPRF69845"
36,87,1701886654218,"06/12/2023 18:17:34",1701886654218,0,"06/12/2023 18:17:34",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",36,"Rating","Screen 1","poh9ia",1,"response",43,2250.15999999997,2900.21100000001,2916.81,2250.15999999997,2900.21100000001,2916.81,1,2250.15999999997,666.650000000023,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",12,NA,NA,NA,NA,NA,NA,NA,0.25,NA,102077.437001335,"MDPRF69845"
37,92,1701886684652,"06/12/2023 18:18:04",1701886684652,0,"06/12/2023 18:18:04",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",37,"Rating","Screen 1","poh9ia",1,"response",69,12983.583,13700.105,13702.4100000954,12983.583,13700.105,13702.4100000954,1,12983.583,718.827000095393,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",13,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,115779.84700143,"MDPRF69845"
38,94,1701886686200,"06/12/2023 18:18:06",1701886686200,0,"06/12/2023 18:18:06",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",38,"Rating","Screen 1","poh9ia",1,"response",71,966.929000000004,1533.32800000004,1549.99300000007,966.929000000004,1533.32800000004,1549.99300000007,1,966.929000000004,583.064000000071,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",13,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,117329.840001431,"MDPRF69845"
39,96,1701886689034,"06/12/2023 18:18:09",1701886689034,0,"06/12/2023 18:18:09",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",39,"Rating","Screen 1","poh9ia",1,"response",74,2050.39299999998,2833.696,2850.37400000001,2050.39299999998,2833.696,2850.37400000001,1,2050.39299999998,799.981000000029,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",13,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,120180.214001431,"MDPRF69845"
40,99,1701886724828,"06/12/2023 18:18:44",1701886724828,0,"06/12/2023 18:18:44",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",40,"Rating","Screen 1","poh9ia",1,"response",74,4183.47899999999,4833.37599999999,4844.04600014305,4183.47899999999,4833.37599999999,4844.04600014305,1,4183.47899999999,660.567000143055,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",14,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,125024.260001574,"MDPRF69845"
41,101,1701886726428,"06/12/2023 18:18:46",1701886726428,0,"06/12/2023 18:18:46",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",41,"Rating","Screen 1","poh9ia",1,"response",69,933.288,1600.16399999999,1610.97000009537,933.288,1600.16399999999,1610.97000009537,1,933.288,677.682000095374,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",14,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,126635.230001669,"MDPRF69845"
42,103,1701886728571,"06/12/2023 18:18:48",1701886728571,0,"06/12/2023 18:18:48",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",42,"Rating","Screen 1","poh9ia",1,"response",56,1399.97700000001,2150.054,2153.50600014307,1399.97700000001,2150.054,2153.50600014307,1,1399.97700000001,753.529000143055,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",14,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,128788.736001812,"MDPRF69845"
43,106,1701886762786,"06/12/2023 18:19:22",1701886762786,0,"06/12/2023 18:19:22",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",43,"Rating","Screen 1","poh9ia",1,"response",69,2650.14399999997,3233.41000000003,3250.18300000008,2650.14399999997,3233.41000000003,3250.18300000008,1,2650.14399999997,600.039000000106,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",15,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,132038.919001812,"MDPRF69845"
44,108,1701886764904,"06/12/2023 18:19:24",1701886764904,0,"06/12/2023 18:19:24",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",44,"Rating","Screen 1","poh9ia",1,"response",66,1466.50399999996,2133.22899999993,2136.07599995227,1466.50399999996,2133.22899999993,2136.07599995227,1,1466.50399999996,669.571999952313,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",15,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,134174.995001764,"MDPRF69845"
45,110,1701886766346,"06/12/2023 18:19:26",1701886766346,0,"06/12/2023 18:19:26",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",45,"Rating","Screen 1","poh9ia",1,"response",36,850.145000000019,1433.522,1444.84699995234,850.145000000019,1433.522,1444.84699995234,1,850.145000000019,594.701999952318,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",15,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,135619.842001717,"MDPRF69845"
46,113,1701886802642,"06/12/2023 18:20:02",1701886802642,0,"06/12/2023 18:20:02",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",46,"Rating","Screen 1","poh9ia",1,"response",72,4733.76900000009,5333.51400000008,5340.3070001431,4733.76900000009,5333.51400000008,5340.3070001431,1,4733.76900000009,606.538000143017,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",16,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,140960.14900186,"MDPRF69845"
47,115,1701886804266,"06/12/2023 18:20:04",1701886804266,0,"06/12/2023 18:20:04",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",47,"Rating","Screen 1","poh9ia",1,"response",64,1033.32199999993,1616.98800000001,1631.29300014302,1033.32199999993,1616.98800000001,1631.29300014302,1,1033.32199999993,597.971000143094,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",16,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,142591.442002003,"MDPRF69845"
48,117,1701886805578,"06/12/2023 18:20:05",1701886805578,0,"06/12/2023 18:20:05",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",48,"Rating","Screen 1","poh9ia",1,"response",37,783.298999999999,1316.41999999993,1325.60500009533,783.298999999999,1316.41999999993,1325.60500009533,1,783.298999999999,542.306000095326,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",16,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,143917.047002098,"MDPRF69845"
49,120,1701886839273,"06/12/2023 18:20:39",1701886839273,0,"06/12/2023 18:20:39",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",49,"Rating","Screen 1","poh9ia",1,"response",62,2133.43599999999,2733.59699999995,2737.817000143,2133.43599999999,2733.59699999995,2737.817000143,1,2133.43599999999,604.38100014301,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",17,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,146654.864002241,"MDPRF69845"
50,122,1701886843257,"06/12/2023 18:20:43",1701886843257,0,"06/12/2023 18:20:43",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",50,"Rating","Screen 1","poh9ia",1,"response",36,3299.71900000004,3983.16399999999,3988.41999995231,3299.71900000004,3983.16399999999,3988.41999995231,1,3299.71900000004,688.700999952271,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",17,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,150643.284002194,"MDPRF69845"
51,124,1701886845346,"06/12/2023 18:20:45",1701886845346,0,"06/12/2023 18:20:45",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",51,"Rating","Screen 1","poh9ia",1,"response",73,1366.71900000004,2083.446,2093.55600014306,1366.71900000004,2083.446,2093.55600014306,1,1366.71900000004,726.837000143016,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",17,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,152736.840002337,"MDPRF69845"
52,127,1701886878830,"06/12/2023 18:21:18",1701886878830,0,"06/12/2023 18:21:18",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",52,"Rating","Screen 1","poh9ia",1,"response",41,833.405999999959,2516.98099999991,2527.03300014301,833.405999999959,2516.98099999991,2527.03300014301,1,833.405999999959,1693.62700014305,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",18,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,155263.87300248,"MDPRF69845"
53,129,1701886880577,"06/12/2023 18:21:20",1701886880577,0,"06/12/2023 18:21:20",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",53,"Rating","Screen 1","poh9ia",1,"response",62,966.587000000058,1749.6270000001,1757.0520001431,966.587000000058,1749.6270000001,1757.0520001431,1,966.587000000058,790.465000143042,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",18,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,157020.925002623,"MDPRF69845"
54,131,1701886882057,"06/12/2023 18:21:22",1701886882057,0,"06/12/2023 18:21:22",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",54,"Rating","Screen 1","poh9ia",1,"response",62,816.777999999933,1483.75,1488.12499995227,816.777999999933,1483.75,1488.12499995227,1,816.777999999933,671.346999952337,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",18,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,158509.050002575,"MDPRF69845"
55,134,1701886915762,"06/12/2023 18:21:55",1701886915762,0,"06/12/2023 18:21:55",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",55,"Rating","Screen 1","poh9ia",1,"response",65,1849.96199999994,2733.34699999995,2741.79100014304,1849.96199999994,2733.34699999995,2741.79100014304,1,1849.96199999994,891.829000143101,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",19,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,161250.841002718,"MDPRF69845"
56,136,1701886919050,"06/12/2023 18:21:59",1701886919050,0,"06/12/2023 18:21:59",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",56,"Rating","Screen 1","poh9ia",1,"response",74,2583.41500000004,3283.57400000002,3296.74400009541,2583.41500000004,3283.57400000002,3296.74400009541,1,2583.41500000004,713.329000095371,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",19,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,164547.585002813,"MDPRF69845"
57,138,1701886920732,"06/12/2023 18:22:00",1701886920732,0,"06/12/2023 18:22:00",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",57,"Rating","Screen 1","poh9ia",1,"response",48,1099.83600000001,1683.21100000001,1695.27000000002,1099.83600000001,1683.21100000001,1695.27000000002,1,1099.83600000001,595.434000000008,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",19,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,166242.855002813,"MDPRF69845"
58,141,1701886955592,"06/12/2023 18:22:35",1701886955592,0,"06/12/2023 18:22:35",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",58,"Rating","Screen 1","poh9ia",1,"response",73,3266.51099999994,3900.04799999995,3904.74699999997,3266.51099999994,3900.04799999995,3904.74699999997,1,3266.51099999994,638.236000000034,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",20,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,170147.602002813,"MDPRF69845"
59,143,1701886957654,"06/12/2023 18:22:37",1701886957654,0,"06/12/2023 18:22:37",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",59,"Rating","Screen 1","poh9ia",1,"response",46,1283.08799999999,2049.99900000007,2066.47100000014,1283.08799999999,2049.99900000007,2066.47100000014,1,1283.08799999999,783.383000000147,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",20,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,172214.073002814,"MDPRF69845"
60,145,1701886959804,"06/12/2023 18:22:39",1701886959804,0,"06/12/2023 18:22:39",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",60,"Rating","Screen 1","poh9ia",1,"response",71,1516.66799999995,2149.848,2166.473,1516.66799999995,2149.848,2166.473,1,1516.66799999995,649.805000000051,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",20,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,174380.546002814,"MDPRF69845"
61,148,1701886994030,"06/12/2023 18:23:14",1701886994030,0,"06/12/2023 18:23:14",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",61,"Rating","Screen 1","poh9ia",1,"response",63,2650.11499999999,3266.75600000005,3275.01300009538,2650.11499999999,3266.75600000005,3275.01300009538,1,2650.11499999999,624.898000095389,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",21,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,177655.559002909,"MDPRF69845"
62,150,1701886995406,"06/12/2023 18:23:15",1701886995406,0,"06/12/2023 18:23:15",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",62,"Rating","Screen 1","poh9ia",1,"response",69,633.569999999949,1366.73699999996,1383.46399999992,633.569999999949,1366.73699999996,1383.46399999992,1,633.569999999949,749.893999999971,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",21,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,179039.023002909,"MDPRF69845"
63,152,1701886997015,"06/12/2023 18:23:17",1701886997015,0,"06/12/2023 18:23:17",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",63,"Rating","Screen 1","poh9ia",1,"response",68,999.930000000051,1616.47499999998,1626.82000004768,999.930000000051,1616.47499999998,1626.82000004768,1,999.930000000051,626.890000047628,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",21,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,180665.843002957,"MDPRF69845"
64,155,1701887031624,"06/12/2023 18:23:51",1701887031624,0,"06/12/2023 18:23:51",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",64,"Rating","Screen 1","poh9ia",1,"response",63,2166.91799999995,3633.36899999995,3649.79899999988,2166.91799999995,3633.36899999995,3649.79899999988,1,2166.91799999995,1482.88099999994,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",22,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,184315.642002956,"MDPRF69845"
65,157,1701887033774,"06/12/2023 18:23:53",1701887033774,0,"06/12/2023 18:23:53",152734,15,"task-4bru",NA,33497083,9909253,NA,"complete",NA,"6570b6970a4f152cb5538b7c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Rest + Money + Mood rating",33,"In","GHFIEJDKCLBA",NA,"In",3,"Spreadsheet3",65,"Rating","Screen 1","poh9ia",1,"response",68,1500.01000000001,2150.25300000003,2166.848,1500.01000000001,2150.25300000003,2166.848,1,1500.01000000001,666.837999999989,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",22,NA,NA,NA,NA,NA,0.06,NA,0.25,NA,186482.490002956,"MDPRF69845"
